verse_no,en,hmr
1,Is there not a warfare to man upon earth? And are not his days like the days of a hireling?,“Hnuoi chunga hin mihriem chun sin thaw ding a nei zing ni lo am a nih? A nihai khawm chu inhlawfa ni ang a ni naw am a nih?
2,"As a servant that earnestly desireth the shadow, And as a hireling that looketh for his wages:","Siehlaw, deihlim inhnar ngâwi ngâwi angin le, Inhlâwfa a hlawhai ngawt en ang el chun:"
3,"So am I made to possess months of misery, And wearisome nights are appointed to me.","Thla teplohai chu hmang dinga siem ka na, Zân tuorhlaumtakhai chu ka ta dinga ruot a ni tah a."
4,"When I lie down, I say, When shall I arise, and the night be gone? And I am full of tossings to and fro unto the dawning of the day.","Ka zâl pha chun, ‘Iengtik am tho ka tih aw? Zân chu a sâwt ngei,’ ka tih a; Zîngkhaw hung var chenin kân let kân let a."
5,"My flesh is clothed with worms and clods of dust; My skin closeth up, and breaketh out afresh.","Ka taksa chu pilvut khâwnhai le ngêhaia thuomin a um a; Ka vun chu a hung inhlip a, a tharin a hung suok tah a."
6,"My days are swifter than a weaver’s shuttle, And are spent without hope.",Ka nihai chu puon khâwngtu khawthei nêkin a hrât lem a; Beiseina hrim um loa sukthâm an nih.
7,Oh remember that my life is a breath: Mine eye shall no more see good.,"Aw, ka hringna hi thli el a nih ti hre zing la, Ka mit hin thil ṭha hmu nâwk ta naw nih."
8,"The eye of him that seeth me shall behold me no more; Thine eyes shall be upon me, but I shall not be.","Mit a mi hmutu khan mi hmu ta naw nih a; I mithaiin mi hung en a ta, nisienlakhawm, um ta naw ning."
9,"As the cloud is consumed and vanisheth away, So he that goeth down to Sheol shall come up no more.","Sûm chu a hung inzâm a, a hung ral angin; Chuong ang chun, Seola fetahai chu hung nâwk ta naw ni hai."
10,"He shall return no more to his house, Neither shall his place know him any more.",A ina chun hung kîr ta naw nih a; A hmun chun ama chu hre ta bawk naw ni.
11,Therefore I will not refrain my mouth; I will speak in the anguish of my spirit; I will complain in the bitterness of my soul.,"“Chuleiin, ka bau hi insûm naw ning a, Ka thlarau thuokdawng hin thu hril ka tih; Ka lungril rimsiknaa hin sawisêl ka tih."
12,"Am I a sea, or a sea-monster, That thou settest a watch over me?","Tuisuoriet am ka ni, tuisuorieta ngapui am ka ni. Keima chunga vêngtu i sie chu?"
13,"When I say, My bed shall comfort me, My couch shall ease my complaint;","‘Ka khumin mi sukhlim a ta, Ka zâlkhum chun ka sawisêlna chu mi suknêppêk a tih,’ ka ti hlak chun."
14,"Then thou scarest me with dreams, And terrifiest me through visions:",Nangin manghaiin i mi suklâu a; Mitthlaa thilhmuhaiin i mi sukṭih a.
15,"So that my soul chooseth strangling, And death rather than these my bones.","Chuongchun, ka lungril chun inâwkhlum le thina a thlang a nih; Hieng ka ruhai ngawt nêk hin chu."
16,I loathe my life; I would not live alway: Let me alone; for my days are vanity.,"Ka hringna chu ka sêngral a; dam sâwt naw ningah, Mâkhâtin mîn umtir el rawh; ka nihai chu teplo el an ni sih a."
17,"What is man, that thou shouldest magnify him, And that thou shouldest set thy mind upon him,","Mihriem hi ieng am a nih a, ama chu i chawimawi a; Amaa chun i lungril în nghat a,"
18,"And that thou shouldest visit him every morning, And try him every moment?","Zîng tin ela i hung sir hlak a, Mitkhapkâr tina i fie hlak hi?"
19,"How long wilt thou not look away from me, Nor let me alone till I swallow down my spittle?","Iengchen am keia tieng ngha lo loin um i ta, Ka chil lem kâr el khawma makhâta i mîn umtir naw ding chu?"
20,"If I have sinned, what do I unto thee, O thou watcher of men? Why hast thou set me as a mark for thee, So that I am a burden to myself?","Ka lo suol a ni khawmin, i chungah ieng am ka thaw a na, Aw, Nang mihriemhai vêngtu? Iengdinga nanga ta dinga inchikna dinga i mi sie am a na? Keima ngei ta dinga phurrik ni elna dingin."
21,"And why dost thou not pardon my transgression, and take away mine iniquity? For now shall I lie down in the dust; And thou wilt seek me diligently, but I shall not be.","Iengdinga ka bawsietna hi i ngaidam nawh a, Ka rîtlona hi i lâk hmang naw? Tuhin pilvut lai ka zâl el ding an ta sih a; Ngûntakin mi zawng i ta, nisienlakhawm, um ta naw ningah,” tiin."
