verse_no,en,hmr
1,Call now; is there any that will answer thee? And to which of the holy ones wilt thou turn?,“Tuhin ko ta; nanga hung dawn che an um hrim am? Mi inthieng a tu tieng am a na i nghakîr ding?
2,"For vexation killeth the foolish man, And jealousy slayeth the silly one.","Lunginsenna chun mi invêt chu a sukhlumin, Îtthîkna chun mi intlâw chu a that hlak sih a."
3,I have seen the foolish taking root: But suddenly I cursed his habitation.,"Mi invêt zungkei chu ka hmu tah a; Nisienlakhawm, a umna chu ṭawngsie kân phur nghâl hlak."
4,"His children are far from safety, And they are crushed in the gate, Neither is there any to deliver them:","A thlahai chu himnaa inthawka hlatakah an um a, Dâi kawtkhâr bula chun râwtdein an um a; Anni sansuok dingin tukhawm an um bawk nawh."
5,"Whose harvest the hungry eateth up, And taketh it even out of the thorns; And the snare gapeth for their substance.","A lohmasuok chu phîngṭâm chun a fâk zo a, Hlinghai laia mi khawm chu a lâk suok hlak a; A thil neihai dingin châng chu ân kam zing hlak."
6,"For affliction cometh not forth from the dust, Neither doth trouble spring out of the ground;",Tuorna hi pilvut laia inthawkin a hung suok ngai si nawh a; Buoina khawm hi leihnuoia inthawkin a hung mâwng suok ngai bawk nawh;
7,"But man is born unto trouble, As the sparks fly upward.","Amiruokchu, mihriem chu buoinaa hung pieng a ni lem, Meisihai chungtienga a vuong ang elin."
8,"But as for me, I would seek unto God, And unto God would I commit my cause;","“Ka chungthua chun Pathien tieng zawng ka ta, Pathien kuomah ka chungthu chu inkawltir ka tih."
9,"Who doeth great things and unsearchable, Marvellous things without number:",Thil ropuitakhai le zawng suok ruol lohai chu thawh a; Thil maktakhai tiem sêng lo thawtu chu.
10,"Who giveth rain upon the earth, And sendeth waters upon the fields;",Ama chun hnuoi chungah ruo a hung pêk a; Loahai chun tuihai chu a hung tir bawk a:
11,"So that he setteth up on high those that are low, And those that mourn are exalted to safety.",Mi inhnuoihai chu a dawm sâng a; Thlainvaihai chu himnaah a sie kai hlak.
12,"He frustrateth the devices of the crafty, So that their hands cannot perform their enterprise.","Themthiem remruotnahai chu a sukthlâwn a, Chuongchun, an kuthai chun an nuom zâwng chu a puitlin thei nawh."
13,He taketh the wise in their own craftiness; And the counsel of the cunning is carried headlong.,Mi varhai chu an var vervêknain a âwk a; Mi vervêkhai inrâwnna chu a letlingin a siem hlak.
14,"They meet with darkness in the day-time, And grope at noonday as in the night.","Sûn huna chun inthimna leh an intuok a, Sûnchang lai zâna ang elin an inmai hlak."
15,"But he saveth from the sword of their mouth, Even the needy from the hand of the mighty.","An baua kâwlhnâma inthawk chu fahrahai a sanhim a, Mi tlasamhai chu mi hrât kuta inthawkin a sansuok hlak."
16,"So the poor hath hope, And iniquity stoppeth her mouth.","Chuongchun, mi rimsi chun beiseina a hung nei a, Rîtlona chun a bau ân chîp tah a."
17,"Behold, happy is the man whom God correcteth: Therefore despise not thou the chastening of the Almighty.","“Ngai ta, mi Pathienin a sukdik chu a va hlim de! Chuleiin, Iengkimthawthei thununna chu hmusit naw rawh."
18,"For he maketh sore, and bindeth up; He woundeth, and his hands make whole.","Pânna a siem a, a tuom a, A sukhliem a, a kuthai chun a sukdam sih a."
19,"He will deliver thee in six troubles; Yea, in seven there shall no evil touch thee.","Buoina paruka inthawkin sansuok a ti cheh a, Anih, pasaria thil ṭha naw hrimin nang tâwk ta naw ni che."
20,In famine he will redeem thee from death; And in war from the power of the sword.,Ṭâm lai chun thinaa inthawkin sansuok a ti che a; Indo lai chun kâwlhnâm thilthawtheinaa inthawkin sansuok a ti che.
21,Thou shalt be hid from the scourge of the tongue; Neither shalt thou be afraid of destruction when it cometh.,Lei hrilsietnaa inthawk chun thuphmang nîng i ta; Sukbohmangna a hung tlung pha khawm ṭi bawk naw ti nih.
22,At destruction and dearth thou shalt laugh; Neither shalt thou be afraid of the beasts of the earth.,"Sukbohmangnaa le ṭâmnaa chun innui i ta, Hnuoi chunga sahrânghai khawm ṭi bawk naw ti nih."
23,For thou shalt be in league with the stones of the field; And the beasts of the field shall be at peace with thee.,Rama lunghai le chun inthuruol tâng in ta; Rama sahrânghai khawm chu nang le inremin um tâng an tih.
24,"And thou shalt know that thy tent is in peace; And thou shalt visit thy fold, and shalt miss nothing.","Chun, i puon in chu a râlmuong ti hrieng i ta; I ran in chu va sir i ta, iengkhawm inhmang naw nih."
25,"Thou shalt know also that thy seed shall be great, And thine offspring as the grass of the earth.",I chithla chu a hung ropui ding a nih ti hre bawk i ta; I thlahai chu hnuoi chunga hlobet ang elin.
26,"Thou shalt come to thy grave in a full age, Like as a shock of grain cometh in in its season.",Kum tling zetin thlâna chun fêng i ta; Buvûi kuong chu a hun taka hrizâwla a hung um angin.
27,"Lo this, we have searched it, so it is; Hear it, and know thou it for thy good.","En ta hi, ei zawng suok ta hi, a lo ni ngei a nih; Ngai la, i ṭhatna dingin hung hre rawh,” tiin."
