verse_no,en,hmr
1,"And he said also unto the disciples, There was a certain rich man, who had a steward; and the same was accused unto him that he was wasting his goods.","Chun, Isûn a inchûktirhai kuomah hi thu khawm hi a hril a; “Mi hausa tuin amanih sum enkawltu a nei a; chu pa chun a sum a sukthâmpêk mei mei chungah a kuomah an hêk a."
2,"And he called him, and said unto him, What is this that I hear of thee? render the account of thy stewardship; for thou canst be no longer steward.","Chuongchun, ama chu a ko a, a kuomah, ‘I chungchâng thu ka hriet hi iengtizie am a na? I sum enkawl chanchin hung ziek vawng rawh; tuta hnung chu sum enkawltu hin ṭhang thei ta naw ti ni,’ a ta."
3,"And the steward said within himself, What shall I do, seeing that my lord taketh away the stewardship from me? I have not strength to dig; to beg I am ashamed.","“Chun, sum enkawltu chun, a lungrilin, ‘Ka puin ka sum enkawl a mi bân ding hi iengtin am thâw tâng ka ti aw? hnuoi cho ka pei si nawh a, kut daw hlak chu kân zak sih a."
4,"I am resolved what to do, that, when I am put out of the stewardship, they may receive me into their houses.","Sum enkawl a mi bân phaa mîn an ina an mîn umtirna dingin ka thaw dân ding ka hriet tah,’ a ta."
5,"And calling to him each one of his lord’s debtors, he said to the first, How much owest thou unto my lord?","Chuongchun, a pu sum battuhai chu a ko seng a, a hmasatak kuoma chun, ‘Ka pu kuomah iengzât am i bat a?’ a ta."
6,"And he said, A hundred measures of oil. And he said unto him, Take thy bond, and sit down quickly and write fifty.","Ama chun, ‘Hriek tekhâwng za khat,’ a ta. Chun, ama chun a kuomah, ‘I lekha la la, ṭhung vat la, sâwmnga ziek rawh,’ a ta."
7,"Then said he to another, And how much owest thou? And he said, A hundred measures of wheat. He saith unto him, Take thy bond, and write fourscore.","Chun, mi dang kuomah, ‘Nang iengzât am i bat a?’ a ta. Ama chun, ‘Bu tekhâwng za khat,’ a ta. Chun, ama chun a kuomah, ‘I lekha la la, sâwmriet ziek rawh,’ a ta."
8,And his lord commended the unrighteous steward because he had done wisely: for the sons of this world are for their own generation wiser than the sons of the light.,"Chun, a pu chun, sum enkawltu fel naw chu a rem hriet leiin ân pâk tah a; var nauhai nêkin khawvêl nauhai hi an tulai dâna hin an var lem a nih."
9,"And I say unto you, Make to yourselves friends by means of the mammon of unrighteousness; that, when it shall fail, they may receive you into the eternal tabernacles.","“Ka hril cheu hi, sum tehlêmin in ta dingin ruolhai siem ro; sum a bohmang pha leh chatuona umnaa chun inumtira in umna dingin."
10,He that is faithful in a very little is faithful also in much: and he that is unrighteous in a very little is unrighteous also in much.,"Tukhawm tlâwmte chunga ringum chu tamtak chunga khawm ring a um hlak. Tukhawm, tlâwmte chunga ringum naw chu tamtak chunga khawm ring a um nawh."
