verse_no,en,hmr
1,"And it came to pass, as he was praying in a certain place, that when he ceased, one of his disciples said unto him, Lord, teach us to pray, even as John also taught his disciples.","Chun, Isu khâwlai hmuna manih a ṭawngṭai a, a ṭawngṭai zo chun a închûktir mi pakhatin a kuomah, “Lalpa, ṭawngṭai dân Johanin a închûktirhai ân chûktir ang khan mîn chûktir ve ta la,” a ta."
2,"And he said unto them, When ye pray, say, Father, Hallowed be thy name. Thy kingdom come.","Chun, ama chun an kuomah, “In ṭawngṭai chun hieng ang hin ti ro, ‘Kan Pa, I hming inzaum raw se. I ram hung tlung raw se,"
3,Give us day by day our daily bread.,"Ni tin kan fâk khawpin bu mi pe la,"
4,And forgive us our sins; for we ourselves also forgive every one that is indebted to us. And bring us not into temptation.,"Kan suolhai mi ngaidam la, Keini khawmin kan iengkhat battuhai po po kan ngaidam hlak a nih. Thlêmnaa chun mi ṭhuoi lût naw rawh,’ tiin,” a ta."
5,"And he said unto them, Which of you shall have a friend, and shall go unto him at midnight, and say to him, Friend, lend me three loaves;","Chun, ama bawkin an kuomah, “Nangni laia tûin amanih ruol nei sienla, zânrilah a kuomah fein, ‘Ruola, beiphêk pathum mîn pûktir rawh;"
6,"for a friend of mine is come to me from a journey, and I have nothing to set before him;","ka ruolpa inzinin a mi hung sir a, ama infâktir ding iengkhawm ka nei si nawh,’ ti sienla,"
7,"and he from within shall answer and say, Trouble me not: the door is now shut, and my children are with me in bed; I cannot rise and give thee?","in sûnga mîn, ‘Mi sukbuoi naw, tuhin chu kawt khâr a ni tah a, ka nauhai khawm ka kuomah khumah an zâl tah a, thoin ka va pêk thei naw che,’ tiin dawn sienla."
8,"I say unto you, Though he will not rise and give him because he is his friend, yet because of his importunity he will arise and give him as many as he needeth.","Ka ti cheu hi, a ruolpa a ni leiin thoin a va pêk nawa chu, a hni tlut tlut leiin, a dit zât zât va pêng a tih."
9,"And I say unto you, Ask, and it shall be given you; seek, and ye shall find; knock, and it shall be opened unto you.","“Chuongchun, ka ti cheu hi, hni ro, chuongchun, pêkin um in tih; zawng ro, chuongchun, hmûng in tih; nawk ro, chuongchun, hawngpêkin um in tih."
10,For every one that asketh receiveth; and he that seeketh findeth; and to him that knocketh it shall be opened.,"Tûkhawm a hni taphawt chun an hmu hlak; tûkhawm a zawng chun an hmu hlak, tûkhawm a nawk chu hawngpêk ning an tih."
11,"And of which of you that is a father shall his son ask a loaf, and he give him a stone? or a fish, and he for a fish give him a serpent?","Nangni laia pa hi, a naupain beiphêk hni sienla, tûin am lung pêng a ta? anleh, nga hni sienla, tûin am nga aiah rûl pêng a ta?"
12,"Or if he shall ask an egg, will he give him a scorpion?","Anleh, ârtui hni sienla, ainuvêt a pêk ding am a nih?"
13,"If ye then, being evil, know how to give good gifts unto your children, how much more shall your heavenly Father give the Holy Spirit to them that ask him?","Chuongchun, nangni mi suol hmanin in nauhai thil ṭha pêk na- châng in hriet chun, in Pa vâna mi chun a hnituhai chu Thlarau Inthieng a va pêk âwm ngei deh e!” a ta."
14,"And he was casting out a demon that was dumb. And it came to pass, when the demon was gone out, the dumb man spake; and the multitudes marvelled.","Chun, Isûn khawhri ṭawngthei- naw pakhat a hnawt dawk a. Chun, khawhri chu a suok phingleh ṭawngtheinaw chu a ṭawng tah a; chuongchun, mipuihaiin mak an ti hleh a."
15,"But some of them said, By Beelzebub the prince of the demons casteth he out demons.","Nisienlakhawm, a ṭhen chun, “Khawhri lal Beelzebub leiin annâwm khawhrihai a hnawt dawk hlak chu,” an ta."
16,"And others, trying him, sought of him a sign from heaven.","Chun, a ṭhenin ama fiena dingin vâna inthawkin inchikna an hnih a."
17,"But he, knowing their thoughts, said unto them, Every kingdom divided against itself is brought to desolation; and a house divided against a house falleth.","Ama ruok chun, an ngaituohai chu a lo hriet a, an kuomah, “Khâwlai ram khawm mâni le mâni indo taphawt chu an bohmang hlak; sûng khat khawm mâni le mâni indo chu an bohmang hlak."
18,"And if Satan also is divided against himself, how shall his kingdom stand? because ye say that I cast out demons by Beelzebub.","Setan khawm ama le ama ân do chun, a ram iengtin am ngîr suok a ta?"
19,"And if I by Beelzebub cast out demons, by whom do your sons cast them out? therefore shall they be your judges.","Chun, kei Beelzebub leia khawhrihai hnawt dawk hlak ka lo ni chun, in nauhaiin tû leiin am an hnawt dawk hlak a le? Chuleiin, anni chu nangni ngaituotu dinghai nîng an tih."
