verse_no,en,hmr
1,"In the mean time, when the many thousands of the multitude were gathered together, insomuch that they trod one upon another, he began to say unto his disciples first of all, Beware ye of the leaven of the Pharisees, which is hypocrisy.","Chu sûnga mipui sâng tamtak insir nuk nuk khawp hiel an hung inkhâwm chun, Isûn a hmasatakin a închûktirhai kuomah, “Pharisaihai chawl, vervêknaa in- thawk chun fîmkhur ro."
2,"But there is nothing covered up, that shall not be revealed; and hid, that shall not be known.",Inlang lo dinga thuphmang iengkhawm a um si nawh; hriet lo dinga ip iengkhawm a um bawk nawh.
3,Wherefore whatsoever ye have said in the darkness shall be heard in the light; and what ye have spoken in the ear in the inner chambers shall be proclaimed upon the housetops.,"Chuleiin, inthima in hril taphawt kha varah la hrieng an tih; pindan sûngrila, na bula in thu hril kha in chunga chuongin la khêkpui an tih."
4,"And I say unto you my friends, Be not afraid of them that kill the body, and after that have no more that they can do.","Chun, ka ruolhai, ka hril cheu hi, taksa sukhluma, chu hnunga ieng- khawm thaw nâwk thei ta nawhai chu ṭi naw ro."
5,"But I will warn you whom ye shall fear: Fear him, who after he hath killed hath power to cast into hell; yea, I say unto you, Fear him.","Amiruokchu, tû am in ṭi ding hril lâwk ka ti cheu; a sukhlum hnung khawma Hremhmuna pei theina thuneitu chu ṭi ro; anih, ka hril cheu hi, ama mawl chu ṭi ro."
6,Are not five sparrows sold for two pence? and not one of them is forgotten in the sight of God.,"Chawngzawng panga dâr tangka pahniin an zawr hlak a ni naw am a nih? nisienlakhawm, anni laia pakhat khawm Pathienin ân hmei ngai si nawh."
7,But the very hairs of your head are all numbered. Fear not: ye are of more value than many sparrows.,In samzai chen hin tiem vawng a nih in sawnnaw. Ṭi naw ro; chawngzawng tamtak nêk chun in hlu lem a nih.
8,"And I say unto you, Every one who shall confess me before men, him shall the Son of man also confess before the angels of God:","“Chun, ka hril cheu hi, mihai hmaa a mi ṭan taphawt chu Pathien vântirkohai hmaah Mihriem Naupa hin ṭan vêng a tih."
9,but he that denieth me in the presence of men shall be denied in the presence of the angels of God.,"Nisienlakhawm, mihai hmaa mîn phat chu Pathien vântirkohai hmaah inphat ni vêng a tih."
10,"And every one who shall speak a word against the Son of man, it shall be forgiven him: but unto him that blasphemeth against the Holy Spirit it shall not be forgiven.","Chun, Mihriem Naupa sawisêl chu a sawisêlna chu ngaidam nîng a tih; Thlarau Inthieng meu hrilse ruok chu a hrilsietna chu ngaidam ni naw nih."
11,"And when they bring you before the synagogues, and the rulers, and the authorities, be not anxious how or what ye shall answer, or what ye shall say:","“Chun, inkhâwmna ina mihai, lalhai, hotuhai hmaa an ṭhuoi pha cheu chun, ‘Iengtin am, ieng thuin am dawn ka ta, ieng thu am hril ka ta,’ tiin lungkham naw ro,"
12,for the Holy Spirit shall teach you in that very hour what ye ought to say.,"chu pha taka chun, ieng am in hril ding ti Thlarau Inthieng chun hril a ti cheu,” a ta."
13,"And one out of the multitude said unto him, Teacher, bid my brother divide the inheritance with me.","Mipui laia mi tuin amanih Isu kuomah, “Inchûktirtu, ka u kuomah ro mi sem ve dingin hril rawh,” a ta."
14,"But he said unto him, Man, who made me a judge or a divider over you?","Nisienlakhawm, ama chun a kuomah, “Mihriem, nangni chungah tûin am rorêltu le, sum semtuah a mi siem a?” a ta."
15,"And he said unto them, Take heed, and keep yourselves from all covetousness: for a man’s life consisteth not in the abundance of the things which he possesseth.","Chun, an kuomah, “Fimkhur unla, inhnarna hrim hrima inthawk chun invêng ro, sum hau hi mihriem dam san a ni nawh,” a ta."
16,"And he spake a parable unto them, saying, The ground of a certain rich man brought forth plentifully:","Chun, an kuomah tekhithu a hril a, “Mi hausa tû amanih a lohma a hung hlâwk bêk bêk a."
17,"and he reasoned within himself, saying, What shall I do, because I have not where to bestow my fruits?","Chuongchun, ân ngaituoh a, ‘Iengtin am thâwng ka tih aw? ka bu le bâl sie khâwmna ka nei si nawh a,’ a ta."
18,"And he said, This will I do: I will pull down my barns, and build greater; and there will I bestow all my grain and my goods.","Chun, ‘Hieng hin thâwng ka tih; ka bu inhai ṭhiek ka ta, a nêka lienin bâwl ka tih; chutaka chun ka bu le ka sum po po sie khâwm ka tih."
19,"And I will say to my soul, Soul, thou hast much goods laid up for many years; take thine ease, eat, drink, be merry.","Chun, ka thlarau kuomah, Thlarau, kum tamtak sûnga dingin sum tamtak în khâwl hi; châwl la, fain dâwn rawh, tîng ka tih,’ a ta."
20,"But God said unto him, Thou foolish one, this night is thy soul required of thee; and the things which thou hast prepared, whose shall they be?","Nisienlakhawm, Pathienin a kuomah, ‘Invêt, vawizân hin i thlarau an hni ding che a nih; i thil suksuokhai kha tû ta am ni tâng a ta le?’” a ta."
21,"So is he that layeth up treasure for himself, and is not rich toward God.","“Mâni ta dinga sum inkhâwl a, Pathien tienga hau si naw chu, chuong ang chu a ni hlak,” a ta."
22,"And he said unto his disciples, Therefore I say unto you, Be not anxious for your life, what ye shall eat; nor yet for your body, what ye shall put on.","Chun, a inchûktirhai kuomah, “Chuleiin, ka hril cheu hi, ‘Ieng am fâng ka ta aw?’ tiin in hringna thu le, ‘Ieng am silin bil ka ta aw?’ tiin in taksa thu lungkham naw ro."
23,"For the life is more than the food, and the body than the raiment.","Fâk ding nêkin hringna a thupui lem a nih, silfên nêk khawmin taksa a thupui lem a nih."
24,"Consider the ravens, that they sow not, neither reap; which have no store-chamber nor barn; and God feedeth them: of how much more value are ye than the birds!","Vaâkhai hi ngaituo ro, bu an tu ngai nawh, an sîk ngai nawh, bupanghai, bu inhai khawm an nei nawh; nisienlakhawm, Pathienin a châwm sih a; nangni chu vatehai nêk chun in hlut lemzie chu."
25,And which of you by being anxious can add a cubit unto the measure of his life?,"Chun, nangni lai lungkham leiin tûin am mâni dung tieng tawng khata suksâng chuong thei um cheu?"
26,"If then ye are not able to do even that which is least, why are ye anxious concerning the rest?","Hi el khawm hi thaw thei lo cheu a, iengdinga thil dang in lungkham am a na?"
27,"Consider the lilies, how they grow: they toil not, neither do they spin; yet I say unto you, Even Solomon in all his glory was not arrayed like one of these.","“Tûktinpâr inṭhangzie hi ngai- tuo ro; sin an thaw nawh, pat khawm an kher ngai nawh; nisienlakhawm, ka hril cheu hi, Solomon meu khawm a ropuina po poa ân thuom khan, hieng tûktinpâr pakhat tluk khawm hin cheiin a um nawh."
28,"But if God doth so clothe the grass in the field, which to-day is, and to-morrow is cast into the oven; how much more shall he clothe you, O ye of little faith?","Chuongchun, ram sâwlhna vawisûn anga hring, a zînga thuka ti nâwk el ding hman, Pathienin chuong ang lâwma a chei chun, aw, nangni ringna tlâwmhai, chuonghai nêk chun silfên a va pêk âwm cheu deh e!"
29,"And seek not ye what ye shall eat, and what ye shall drink, neither be ye of doubtful mind.","“Chun, in fâk dinghai, in dâwn dinghai zawng naw ro; lungâwpin- kaiin um bawk naw ro."
