verse_no,en,hmr
1,"But on the first day of the week, at early dawn, they came unto the tomb, bringing the spices which they had prepared.","Ni saria ni hmasataka ruok chun, khaw var tâwmin, thil rim inhnik an buotsaihai chu chawiin thlâna chun an va feh a."
2,And they found the stone rolled away from the tomb.,"Chun, thlâna inthawka lung chu inhlum sawnin an hmuh a;"
3,"And they entered in, and found not the body of the Lord Jesus.","chun, an lût a, Lal Isu ruong chu an hmu si nawh."
4,"And it came to pass, while they were perplexed thereabout, behold, two men stood by them in dazzling apparel:","Chun, chuong leia an lunginzîng lai chun, ngai ta, mi pahni puon mi elkhal thei silin an kâwlah an hung ngîr a;"
5,"and as they were affrighted and bowed down their faces to the earth, they said unto them, Why seek ye the living among the dead?","chun, an ṭih a, an hmaia hnuoi an sik el lai chun, anni chun an kuomah, “Iengdinga mithi laia mi dâm in zawng am?"
6,"He is not here, but is risen: remember how he spake unto you when he was yet in Galilee,","[Hitaka hin a um ta nawh, a tho nâwk tah;] Galili rama a um laia in kuoma a thu hril kha hre zing ro."
7,"saying that the Son of man must be delivered up into the hands of sinful men, and be crucified, and the third day rise again.","‘Mihriem Naupa hi mi suolhai kuta inmantirin um a ta, krawsah hemdêng an ta, ni thum ni chun a tho nâwk ding a nih,’ a ti kha,” an ta."
8,"And they remembered his words,","Chun, a thu hrilhai chu an hriet suok tah a,"
9,"and returned from the tomb, and told all these things to the eleven, and to all the rest.","thlâna inthawk chun an fe nâwk tah a, sâwm le pakhathai kuoma le mi po po kuomah chuong thil po po chu an hril tah a."
10,"Now they were Mary Magdalene, and Joanna, and Mary the mother of James: and the other women with them told these things unto the apostles.","(Chuong nuhmeihai chu Mag- dalin Mari hai, Joanna hai, Jakob nu Mari hai an nih; an kuoma nuhmei danghai khawmin tirkohai kuoma chun chuong thu chu an hril bawk a."
11,And these words appeared in their sight as idle talk; and they disbelieved them.,"Nisienlakhawm, chuong thu chu thu mei meiah an ruot a, an awipêk nawh a)."
12,"But Peter arose, and ran unto the tomb; and stooping and looking in, he seeth the linen cloths by themselves; and he departed to his home, wondering at that which was come to pass.","[Nisienlakhawm, Peter chu a tho a, thlâna chun a tlân tah a; chun, a kûn a, a bih a; puon zai inhmi umhai chu a hmuh a; chuongchun, thil umzie chu mak titakin in tieng a fe nâwk tah a.]"
13,"And behold, two of them were going that very day to a village named Emmaus, which was threescore furlongs from Jerusalem.","Chun, ngai ta, chu ni tak chun anni laia mi pahni chu khaw pakhat Emmau an tia chun an fe ding a na, chu chu Jerusalema inthawkin fing sâwmruk a nih."
14,And they communed with each other of all these things which had happened.,"Chun, thil hung tlung po po chu an hril malam pei a."
15,"And it came to pass, while they communed and questioned together, that Jesus himself drew near, and went with them.","Chun, an hohlima an hril tlâng lai chun Isu ngeiin a hung pan a, ân tlawnpui tah a."
16,But their eyes were holden that they should not know him.,"Nisienlakhawm, ama chu an hriet thei nawna dingin an mit chu sukvaiin a um a."
17,"And he said unto them, What communications are these that ye have one with another, as ye walk? And they stood still, looking sad.","Chun, an kuomah, “Fe malama in thu hril kha ieng am a na?” a ta. Chun, nguitakin an ngîr tah a."
18,"And one of them, named Cleopas, answering said unto him, Dost thou alone sojourn in Jerusalem and not know the things which are come to pass there in these days?","Chun, a hming Kleopa lem chun a kuomah, “Jerusalemah makhât chauin amanih i um? Tulaia thil umzie i hriet nawh a,” a ta, a dawn a."
19,"And he said unto them, What things? And they said unto him, The things concerning Jesus the Nazarene, who was a prophet mighty in deed and word before God and all the people:","Ama chun an kuomah, “Ieng thil am ie?” a ta. Anni chun a kuom- ah, “Nazareth Isu, Pathien le mi po po mithmua, a thu le a thilthaw zâwlnei hminginthang tak chanchin thu;"
20,"and how the chief priests and our rulers delivered him up to be condemned to death, and crucified him.","thiempu lalhai le kan hotuhaiin that thu pêk dingin an ṭhuoi a, krawsa an hemdezie dâm thu kha."
21,"But we hoped that it was he who should redeem Israel. Yea and besides all this, it is now the third day since these things came to pass.",Keiniin Israel intlantu ding a ni kan beisei vei leh; chuong ta nêk hmanin chuong thil tlungna chen chu vawisûn leh ni thum a ni tah.
22,"Moreover certain women of our company amazed us, having been early at the tomb;","Chuong naw khawm chu kan pâwlhai nuhmei ṭhenkhat, zîngkâr a thlânah an va feh a, an mi hung suklungzîng rak a;"
23,"and when they found not his body, they came, saying, that they had also seen a vision of angels, who said that he was alive.","a ruong hmu si loin, ‘Pathien vântirkohai inlâr kan hmuh a, chuhai chun a hring nâwk tah ti an hril,’ an hung tih a."
24,"And certain of them that were with us went to the tomb, and found it even so as the women had said: but him they saw not.","Chun, kan umpui laia ṭhenkhat thlâna chun an feh a, nuhmeihai hril ang ngeiin an hmuh a, nisien- lakhawm, ama chu an hmu si nawh a,” an ta."
25,"And he said unto them, O foolish men, and slow of heart to believe in all that the prophets have spoken!","Chun, ama chun an kuomah, “Mi invêthai, zâwlneihai thu hril po po awi kawnga ngawnghai!"
