verse_no,en,hmr
1,"And Bezalel made the ark of acacia wood: two cubits and a half was the length of it, and a cubit and a half the breadth of it, and a cubit and a half the height of it.","Bezalel chun shittim thingin Thuthlung bâwm a siem a; a seitieng tawng hni le a chenve, a lientieng tawng khat le a chenve, ân sângtieng khawm tawng khat le a chenve a nih."
2,"And he overlaid it with pure gold within and without, and made a crown of gold to it round about.","A sûng le a puo chu rângkachak inthiengin ân luon khum a, a vêlin rângkachakin a tlâng a kâwm a."
3,"And he cast for it four rings of gold, in the four feet thereof; even two rings on the one side of it, and two rings on the other side of it.","Rângkachak kuol pali a kehai palia dingin; sîr khatah kuol hnih, a sîr dangah kuol hni bawk a siem a,"
4,"And he made staves of acacia wood, and overlaid them with gold.","shittim thing zâwnfunghai a siem a, rângkachakin ân luon khum a."
5,"And he put the staves into the rings on the sides of the ark, to bear the ark.","Thuthlung bâwm chu zâwnna dingin, thuthlung bâwm sîrhaia kuolhaia chun zâwnfunghai chu a rawl a."
6,"And he made a mercy-seat of pure gold: two cubits and a half was the length thereof, and a cubit and a half the breadth thereof.","Rângkachak inthiengin Zângai- na ṭhungpha a siem a; chu seitieng chu tawng hni le a chenve, a lientieng chu tawng khat le a chenve a nih."
7,"And he made two cherubim of gold; of beaten work made he them, at the two ends of the mercy-seat;","Rângkachakin cherub pahni, a suta sut zawmin, zângaina ṭhungpha tâwp ve vea chun a siem a;"
8,"one cherub at the one end, and one cherub at the other end: of one piece with the mercy-seat made he the cherubim at the two ends thereof.",cherûb pakhat hmawr khing khatah cherub pakhat hmawr khing dangah; a hmawr ve veah cherubhai chu zângaina ṭhungpha le zawm- khatin a siem a.
9,"And the cherubim spread out their wings on high, covering the mercy-seat with their wings, with their faces one to another; toward the mercy-seat were the faces of the cherubim.","Cherubhai chun an thlahai chu chungtieng an zâr a, an thlahai chun zângaina ṭhungpha chu a zâr hlieh a, an hmai le an hmai chu innghat- tuokin, zângaina ṭhungpha tieng chun cherubhai hmai chu a nghah a."
10,"And he made the table of acacia wood: two cubits was the length thereof, and a cubit the breadth thereof, and a cubit and a half the height thereof.","Shittim thingin dawkân a siem a, a seitieng tawng hni, a lientieng tawng khat, ân sângtieng chu tawng khat le a chenve a nih."
11,"And he overlaid it with pure gold, and made thereto a crown of gold round about.","Rângkachak inthiengin ân luon khum a, a vêlin rângkachakin a tlâng a kâwm a."
12,"And he made unto it a border of a handbreadth round about, and made a golden crown to the border thereof round about.","A vêlin a rei kutphabawkin a siem a, chu rei tlâng chu râng- kachakin ân luon a."
13,"And he cast for it four rings of gold, and put the rings in the four corners that were on the four feet thereof.","Chu chu ta ding chun rângka- chak kuol pali a siem a, chu kuolhai chu a ki palia a kehai palia chun ân bûk a."
14,"Close by the border were the rings, the places for the staves to bear the table.",Dawkân zâwnna ding zâwn- funghai rawlna dingin a kuolhai chu a rei hnaiah an um a.
15,"And he made the staves of acacia wood, and overlaid them with gold, to bear the table.","Dawkân zâwnna ding chun shittim thing zâwnfunghai a siem a, rângkachakin ân luon khum a."
16,"And he made the vessels which were upon the table, the dishes thereof, and the spoons thereof, and the bowls thereof, and the flagons thereof, wherewith to pour out, of pure gold.","Chu dawkân chunga hmang ding chun bûrlebêlhai-thlenghai, riminhnik thlêngtêhai, no inkûmhai, notung seihai, dâwnmi thilinhlânhai bun suokna dingin rângkachak inthiengin a siem a."
17,"And he made the candlestick of pure gold: of beaten work made he the candlestick, even its base, and its shaft; its cups, its knops, and its flowers, were of one piece with it.","Chun, rângkachak inthiengin sathâukhâwnvar siena a siem a. Sathâukhâwnvar siena a ṭhut le a ngul chu a suta suta siem a nih; chu chu le a kheihai, a mûmhai le a hmawr pârhai chu zawm khat vawng a nih."
18,"And there were six branches going out of the sides thereof; three branches of the candlestick out of the one side thereof, and three branches of the candlestick out of the other side thereof:","A sîrhaia chun kau paruk a ṭo suok a, a sîr khata chun sathâu- khâwnvar siena kau thum, sîr khing dangah sathâukhâwnvar siena kâu thum bawk;"
19,"three cups made like almond-blossoms in one branch, a knop and a flower, and three cups made like almond-blossoms in the other branch, a knop and a flower: so for the six branches going out of the candlestick.","kâu khata chun almond zîk pâr anga siem, a khei pathum, a mûm le a hmawr pârhai; kâu danga khawm almond zîk pâr anga siem khei pathum, a mûm le a hmawr pârhai leh – Khâwnvar sienaa kâu paruk suokhai chu chuong ang seng chu a nih."
20,"And in the candlestick were four cups made like almond-blossoms, the knops thereof, and the flowers thereof;","Khâwnvar siena ngulpuia chun almond zîkhai anga siem, khei pali, a mûmhai le a pârhai leh an um a."
21,"and a knop under two branches of one piece with it, and a knop under two branches of one piece with it, and a knop under two branches of one piece with it, for the six branches going out of it.","A sîra kâu paruk ṭo suokhaia tuok khat pei hnuoia chun a mûm pakhat a um pei a,"
22,Their knops and their branches were of one piece with it: the whole of it was one beaten work of pure gold.,"an mûmhai le an kauhai chu ama le chun zawmkhat vawng an nih a, a pumpui chun rângkachak in- thieng hlawm khata sut vawng an nih."
23,"And he made the lamps thereof, seven, and the snuffers thereof, and the snuffdishes thereof, of pure gold.","A khâwnvarhai pasari le a chaichehai, a vâmdawhai chu râng- kachak inthiengin a siem a."
24,"Of a talent of pure gold made he it, and all the vessels thereof.",Khâwnvar siena le a hmangruo po po chu rângkachak inthieng talent khatin a siem a.
25,"And he made the altar of incense of acacia wood: a cubit was the length thereof, and a cubit the breadth thereof, foursquare; and two cubits was the height thereof; the horns thereof were of one piece with it.","Shittim thingin riminhnik rawna mâichâm a siem a, a seitieng tawng khat, a lientieng tawng khat, killi nei a nih. Ân sângtieng chu tawng hni a nih a a kihai chu ama le chun zawm khat an nih."
26,"And he overlaid it with pure gold, the top thereof, and the sides thereof round about, and the horns of it: and he made unto it a crown of gold round about.","A chung leh a sîrhai leh, a vêlin, a kihai leh rângkachak inthiengin ân luon khum a; a vêlin rângkachak rei a siem bawk a."
27,"And he made for it two golden rings under the crown thereof, upon the two ribs thereof, upon the two sides of it, for places for staves wherewith to bear it.",A zâwnna ding a zâwnfunghai rawlna dingin a sîr khing hniha a rei hnuoia chun rângkachak kuol pahni a siem a.
28,"And he made the staves of acacia wood, and overlaid them with gold.","Shittim thing zâwnfunghai a siem a, rângkachakin ân luon khum a."
29,"And he made the holy anointing oil, and the pure incense of sweet spices, after the art of the perfumer.","Chun, riminhnik siemtu siem dânin riminhnik rawmi le innâlna hriek inthieng a siem a."
