verse_no,en,hmr
1,"And Jehovah spake unto Moses, saying,","Chun, LALPAIN Mosie kuom- ah,"
2,"Speak unto the children of Israel, that they turn back and encamp before Pi-hahiroth, between Migdol and the sea, before Baal-zephon: over against it shall ye encamp by the sea.","“Israel thlahai kuomah hril la, ‘Kîr nâwk hai sienla, Pi-hahiroth phâk hma, Migdol le tuipui inkâr, tuipui kâwl, Baalzephon hma zawn, a ep chieha chun riebûk bawl raw hai se."
3,"And Pharaoh will say of the children of Israel, They are entangled in the land, the wilderness hath shut them in.","Chuongchun, Pharaoin Israel thlahai chu, “Rampalailakah an inhmanga thlalêrin anni a khârkhum an tah,” tîng a tih."
4,"And I will harden Pharaoh’s heart, and he shall follow after them; and I will get me honor upon Pharaoh, and upon all his host: and the Egyptians shall know that I am Jehovah. And they did so.","Chun, Pharao lungril chu suk- ngar ka ta, anni chu hung hnawtzui a tih; chun, Pharao le a sipaihai chungah ropuina chang ka tih: chun, Aigupta mihai chun LALPA ka ni mi hre tâng an tih,’ tiin,” a tih a. Chuong ang tak chun an thaw tah a."
5,"And it was told the king of Egypt that the people were fled: and the heart of Pharaoh and of his servants was changed towards the people, and they said, What is this we have done, that we have let Israel go from serving us?","Mipui chu an tlân suok tah ti Aigupta lal chu hrila a um chun, mipui chungthua Pharao le a siehlawhai lungril chu ân let ta thut a, “Hi thil ei thaw hi ieng am a nih a, Israel mihai ei rawng an bâwlnaa inthawk ei insuoktir el hi?” an tih a."
6,"And he made ready his chariot, and took his people with him:","Pharao chun a sakawr tawlai- lîrhai chu a siemrêl a, a mihai chu a ṭhuoi a,"
7,"and he took six hundred chosen chariots, and all the chariots of Egypt, and captains over all of them.","Aiguptaa sakawr tawlailîr po po le, sakawr tawlailîr thlang ṭhieu za ruk, an chunga sipai hotu seng leh a ṭhuoi a."
8,"And Jehovah hardened the heart of Pharaoh king of Egypt, and he pursued after the children of Israel: for the children of Israel went out with a high hand.","Chun, LALPA chun Aigupta lal Pharao lungril chu a sukngar a, Israel thlahai chu a hnawt zui tah a; Israel thlahai chu muongchara suok an ni sih a."
9,"And the Egyptians pursued after them, all the horses and chariots of Pharaoh, and his horsemen, and his army, and overtook them encamping by the sea, beside Pi-hahiroth, before Baal-zephon.","Aigupta mihai chun an hnungah an hnawt tah a, Pharao sakawr tawlailîr le sakawr po po le, a sakawr chung chuong mihai le, a sipai ruol le chun; chuongchun, Baalzephon ep, Pi-hahiroth sîr, tuipui kâwla an riebûk bâwlnaa chun an hnawt phâk tah a."
10,"And when Pharaoh drew nigh, the children of Israel lifted up their eyes, and, behold, the Egyptians were marching after them; and they were sore afraid: and the children of Israel cried out unto Jehovah.","Pharao chu a hung hnai chun Israel thlahai chun an hang en a, an hnunga Aigupta mihai hung ṭhuop ṭhuop chu an hang hmuh a, nasa- takin an ṭih a, Israel thlahai chun LALPA chu an ko tah a."
11,"And they said unto Moses, Because there were no graves in Egypt, hast thou taken us away to die in the wilderness? wherefore hast thou dealt thus with us, to bring us forth out of Egypt?","Mosie kuomah, “Aiguptaah thlânhai a um naw leiin a ni maw thlalêra thi dinga i mi ṭhuoi suok hi? Aiguptaa inthawk mi ṭhuoi suok a i thilthaw dân hi iengtizie am a na?"
12,"Is not this the word that we spake unto thee in Egypt, saying, Let us alone, that we may serve the Egyptians? For it were better for us to serve the Egyptians, than that we should die in the wilderness.","Aiguptaa khawm Aigupta mihai rawng kan bâwl theina dingin mi tosan el rawh, ‘Thlalêra kan thi hmang nêk chun Aigupta mihai rawng hi bâwl inlang kan ta dingin a ṭha lem sih a,’ tiha i kuoma kan hril kha hi hi a ni ta ngei ni lo am a nih?” an tih a."
13,"And Moses said unto the people, Fear ye not, stand still, and see the salvation of Jehovah, which he will work for you to-day: for the Egyptians whom ye have seen to-day, ye shall see them again no more for ever.","Mosie chun mipui kuoma chun, “Ngîr ṭawk ṭawk unla, ṭi naw ro, LALPA sandamna, in ta dinga vawisûn a thaw ding chu en el ro; vawisûna Aigupta mi in hmuhai hi kumkhuoin in hmu nâwk ta naw ding a ni sih a."
14,"Jehovah will fight for you, and ye shall hold your peace.","LALPA chun in ta dingin do a ta, nangni ruok chu in um ṭawk ṭawk ding a nih,” a tih a."
15,"And Jehovah said unto Moses, Wherefore criest thou unto me? speak unto the children of Israel, that they go forward.","LALPA chun Mosie kuomah, “Iengdinga i mi ko am a na? Israel thlahai kuomah hril la, hmatieng fe pei raw hai se."
16,"And lift thou up thy rod, and stretch out thy hand over the sea, and divide it: and the children of Israel shall go into the midst of the sea on dry ground.","I hmawl kha chawi sâng la, i kut kha tuipui chungah phar suok la, tuipui chu ṭhe rawh, Israel thlahai chu tuipui inkâra chun hnuoi hula an fe theina dingin."
17,"And I, behold, I will harden the hearts of the Egyptians, and they shall go in after them: and I will get me honor upon Pharaoh, and upon all his host, upon his chariots, and upon his horsemen.","Chun, keiin Aigupta mihai lungril sukngar ka ta, an hnungah hung lût vêng an tih; chun, Pharao le a sipai ruol po po, a sakawr tawlailîr po po le, a sakawr chung chuong mihai chungah ropuina chang ka tih."
18,"And the Egyptians shall know that I am Jehovah, when I have gotten me honor upon Pharaoh, upon his chariots, and upon his horsemen.","Aigupta mihai chun Pharao le a sakawr tawlailîrhai le a sakawr chung chuong mihai chunga ropuina ka chang pha chun LALPA ka nih ti hre tâng an tih,” a tih a."
19,"And the angel of God, who went before the camp of Israel, removed and went behind them; and the pillar of cloud removed from before them, and stood behind them:","Chun, LALPA vântirko Israel- hai bûk hmaha fe chu ân tâwl a, an hnungah a fe tah a: chun, sûm ngîr chu an hmaha inthawkin ân tâwl a, an hnungah a ngîr a:"
20,"and it came between the camp of Egypt and the camp of Israel; and there was the cloud and the darkness, yet gave it light by night: and the one came not near the other all the night.","Israel mihai le Aigupta mihai riebûk inkâra chun a hung a. Chuongchun, sûm le inthim chu a um a, zân chu sûm chun a sukvar hlau thung a, zânkhuoin tu tu khawm an inhnai tuo nawh a."
