verse_no,en,hmr
1,"And Bezalel and Oholiab shall work, and every wise-hearted man, in whom Jehovah hath put wisdom and understanding to know how to work all the work for the service of the sanctuary, according to all that Jehovah hath commanded.","“Bezalel le Oholiab le mi themthiem tukhawm, Hmun Inthieng bâwlnaa sin po pohai thaw dân hre dinga an lungrila LALPAIN thiemna le varna a sienahai taphawt chun LALPAIN thu a pêk po po ang tak chun thâwng an tih,” a tih a."
2,"And Moses called Bezalel and Oholiab, and every wise-hearted man, in whose heart Jehovah had put wisdom, even every one whose heart stirred him up to come unto the work to do it:","Mosie chun Bezalel, Oholiab le mi themthiem LALPAIN an lungrila thiemna a pêkhai, chu sin thaw dinga an lungrila phûr takhai phawt chu, sin chu thaw dingin a ko a."
3,"and they received of Moses all the offering which the children of Israel had brought for the work of the service of the sanctuary, wherewith to make it. And they brought yet unto him freewill-offerings every morning.",Anni chun Israel thlahaiin Hmun Inthieng bâwlnaa hmang dinga nuomthua thilpêk an hung chawihai po po chu Mosie kuoma inthawkin an lâk a. Zîng tinin ama kuoma chun mâni nuomthua thilpêk chu an la hung chawi zing a.
4,"And all the wise men, that wrought all the work of the sanctuary, came every man from his work which they wrought;","Chun, mi themthiem Hmun In- thienga sinthawtuhai po po chu, mi tin chu an sinthawna senga in- thawkin, an hung a,"
5,"and they spake unto Moses, saying, The people bring much more than enough for the service of the work which Jehovah commanded to make.","Mosie kuoma chun, “LALPAIN siem dinga thu a pêk, hi sin thawnaa hmang ding hin a huntâwk nêka tam lem mipuiin an hung lâk tah,” an tih a."
6,"And Moses gave commandment, and they caused it to be proclaimed throughout the camp, saying, Let neither man nor woman make any more work for the offering of the sanctuary. So the people were restrained from bringing.","Chuongchun, Mosie chun, “Pasal khawmin, nuhmei khawmin Hmun Inthienga dinga thilpêk dang hrim pe ta naw raw hai se,” tiin thu a pêk a, chu thu chu riebûk po poa puong a ni tah a. Chuongchun, mipui chu an hung pêk khap an ni tah a:"
7,"For the stuff they had was sufficient for all the work to make it, and too much.","Hmangruo an nei chu sin po poa hmang ding chun a huntâwk tah a, a tam taluo rau ta leiin."
8,"And all the wise-hearted men among them that wrought the work made the tabernacle with ten curtains; of fine twined linen, and blue, and purple, and scarlet, with cherubim, the work of the skilful workman, Bezalel made them.","Anni laia sinthawtu mi them- thiemhai po po chun biekbûk chu puonzâr sâwm, puon zai inhmi kawp le, sahmul dumpâwl, a êm, le a seninlâr, cherubhai lim kutthiemtaka chei chun an siem tah a."
9,"The length of each curtain was eight and twenty cubits, and the breadth of each curtain four cubits: all the curtains had one measure.","Puonzâr tin seitieng chu tawng sâwmhni pariet, puonzâr tin lien- tieng chu tawng li a nih a, puonzâr po po chu ân tie vawng a nih."
10,And he coupled five curtains one to another: and the other five curtains he coupled one to another.,"Chun, puonzâr panga chu a ṭhui zawm a, puonzâr panga dang chu a ṭhuizawm bawk a."
