verse_no,en,hmr
1,"Ephraim feedeth on wind, and followeth after the east wind: he continually multiplieth lies and desolation; and they make a covenant with Assyria, and oil is carried into Egypt.","Ephraim chun thli a ring a, Khaw sakthli chu a zui hlak a; Khêl thu le inṭhedarna thu a sukpung tiel tiel a, Assuria leh thu an thlung a, Aigupta tieng chun hriek a phur lût a."
2,"Jehovah hath also a controversy with Judah, and will punish Jacob according to his ways; according to his doings will he recompense him.","LALPA chun Juda chunga khawm hêkna ding a nei bawk a, Jakob chu a um dân angzie peiin hrem a tih; A thilthaw angzie peia thungin."
3,In the womb he took his brother by the heel; and in his manhood he had power with God:,"Sula khawm khan a unaupa chu a kekhawngah a hung man a, A hung puitling khan Pathien chu a thawh a,"
4,"yea, he had power over the angel, and prevailed; he wept, and made supplication unto him: he found him at Beth-el, and there he spake with us,","Anih, vântirko a thawh a, a hne tah, A ṭap a, ditsakna a ngên a, Bethel hmuna chun ama a hmu tah a, Chutaka chun a kuomah thu a hril a;"
5,"even Jehovah, the God of hosts; Jehovah is his memorial name.","LALPA ngei, Sipaihai Pathien chun; LALPA ti chu a hming a nih."
6,"Therefore turn thou to thy God: keep kindness and justice, and wait for thy God continually.","Chuongchun, nang chun i Pathien tieng ngha la, Lunginsietna le rorêlna hmang la; I Pathiena chun innghat rawp rawh."
7,"He is a trafficker, the balances of deceit are in his hand: he loveth to oppress.","Sumdâwngtu a na, a kutah bûkna indik naw a um a, Hlêm ngawt a châk hlak a nih."
8,"And Ephraim said, Surely I am become rich, I have found me wealth: in all my labors they shall find in me no iniquity that were sin.","Ephraim chun, “Ka hausa takzet el tah a, Kân sukmuk takmeu el ta a nih; Ka sinthaw po poahai hlak chun Keimaa thil suol an hmu ding hlak um dêr lo,” a tih a."
9,"But I am Jehovah thy God from the land of Egypt; I will yet again make thee to dwell in tents, as in the days of the solemn feast.","Nisienlakhawm, kei hi Aigupta rama inthawk ta khan, LALPA i Pathien chu ka na; Ruoiṭhe hun lai ang khan puon inah lân chêngtir nâwk ka ti che."
10,"I have also spoken unto the prophets, and I have multiplied visions; and by the ministry of the prophets have I used similitudes.","Zâwlneihai kuoma khawm thu ka hril hlak a, Inlârnahai ka sukpung a; Zâwlneihai hmangin tekhina ka siem hlak;"
11,"Is Gilead iniquity? they are altogether false; in Gilgal they sacrifice bullocks; yea, their altars are as heaps in the furrows of the field.","Gilead chu rîtlona a ni naw am a nih? Teplo el an nih annâwm; Gilgala chun bâwngchal an inhlân hlak a. Anih, an mâichâmhai chu leilet changkuonga Lung dêng khâwm ang el an nih."
12,"And Jacob fled into the field of Aram, and Israel served for a wife, and for a wife he kept sheep.","Jakob chu Aram rama chun a tlân hmang a, Israel chun nuhmei man a tuok tah a; Nuhmei man ding chun berâm a vêng a nih."
13,"And by a prophet Jehovah brought Israel up out of Egypt, and by a prophet was he preserved.",Zâwlnei hmangin Israel chu Aiguptaa inthawkin LALPAIN a ṭhuoi suok a; Zâwlnei bawk hmang chun a hum bawk a.
14,"Ephraim hath provoked to anger most bitterly: therefore shall his blood be left upon him, and his reproach shall his Lord return unto him.","Ephraim hlak chun a suklungsen nasa êm êm el a, Chuleiin, a thisen insuo chu ama chungah a tla a, A hrilsietna chu ama chungah LALPAIN intlâktir a tih."
