verse_no,en,hmr
1,"Come, and let us return unto Jehovah; for he hath torn, and he will heal us; he hath smitten, and he will bind us up.","“Hung ta u, LALPA kuomah kîr ei tiu, A mi kei nâwi taha chu a mi lo sukdam nâwk ding a ni sih a, A mi lo vuok ta nâka chu a mi tuom nâwk ding a ni sih a;"
2,"After two days will he revive us: on the third day he will raise us up, and we shall live before him.","Ni hni chenah mi sukhring a ta, Ni thum nia chun mi keitho a ta, a hmaah um ei tih."
3,"And let us know, let us follow on to know Jehovah: his going forth is sure as the morning; and he will come unto us as the rain, as the latter rain that watereth the earth.","LALPA hrietna chu hnawt pei ei tiu khai, hrieng ei tiu; Zîng khawvar anga inkhêl ruol loin ân thawk suok ngei hlak; Ei kuomah ruo angin, ruo nuhnung, hnuoi sukhutu ang elin hung tlung a tih,” tiin."
4,"O Ephraim, what shall I do unto thee? O Judah, what shall I do unto thee? for your goodness is as a morning cloud, and as the dew that goeth early away.","Aw Ephraim, iengtin am ka thaw ding che a na? Aw Juda, iengtin am ka thaw ding che a na? In ṭhatna chu zîngkâr ṭieusûm le daidaw hung bo vak hlak ang hi a ni sih a."
5,Therefore have I hewed them by the prophets; I have slain them by the words of my mouth: and thy judgments are as the light that goeth forth.,"Chuleiin, zâwlneihai hmangin anni ka râwt a, Ka baua thuhaiin anni ka sukhlum a nih. I chunga rorêlnahai chu var fe suok pup pup ang hi a nih."
6,"For I desire goodness, and not sacrifice; and the knowledge of God more than burnt-offerings.",Inthâwina dit loin lunginsietna ka dit sih a; Pumrawhmang thilinhlân nêk chun Pathien hrietna ka dit lem a nih.
7,But they like Adam have transgressed the covenant: there have they dealt treacherously against me.,"Nisienlakhawm, Adam angin thuthlung chu an bawsiet a, Chutaka chun vervêktakin ka chungah an thaw a nih:"
8,Gilead is a city of them that work iniquity; it is stained with blood.,Gilead chu khawhlona thawtuhai khawpui a na; Thisen a kai pheng phung a nih.
9,"And as troops of robbers wait for a man, so the company of priests murder in the way toward Shechem; yea, they have committed lewdness.","Suomhmang ruolin mi an inchân hlak angin, Thiempu pâwlhai chun Sekem lampuiah mi an that hlak; Anih, thil suol an thaw tah a nih."
10,"In the house of Israel I have seen a horrible thing: there whoredom is found in Ephraim, Israel is defiled.","Israel sûngkuoa chun thil râpthlâktak ka hmuh a, Ephraima chun nawchizawrna a um a, Israel chu sukpawrchein a um a nih."
11,"Also, O Judah, there is a harvest appointed for thee, when I bring back the captivity of my people.","Ka mihai sal intângnaa inthawka ka ṭhuoi kîr pha chun, Aw Juda, i ta ding khawma ra sîk ding ruot a nih."
