verse_no,en,hmr
1,Dead flies cause the oil of the perfumer to send forth an evil odor; so doth a little folly outweigh wisdom and honor.,"Tho thihai chun rim inhnik siemtu hriek chu rim thu an innamsuoktir a. Chuong ang bawk chun, invêtna chite chun varna le inzâkaina chu a suksietpêk."
2,A wise man’s heart is at his right hand; but a fool’s heart at his left.,"Mi var lung chu a changtieng pangah a ngha a, Mi invêt lung chu vawitieng a ngha."
3,"Yea also, when the fool walketh by the way, his understanding faileth him, and he saith to every one that he is a fool.","Anih, mi invêt chu lampuia a fe laiin, A hrietthiemna chun ân hlawsamtir a; Mi tin kuoma chun invêt a ni chu a hril hlak."
4,"If the spirit of the ruler rise up against thee, leave not thy place; for gentleness allayeth great offences.","Rorêltu lungril chu i chungah a tho chun, I umna hmun chu mâksan naw la; Intuklûtna hin lungninawna nasatak chu a sukrê sih a."
5,"There is an evil which I have seen under the sun, as it were an error which proceedeth from the ruler:",Thil ṭha naw nisa hnuoia hin ka hmu chu a um a; Rorêltua inthawk thil indik lo suok ang tak chu;
6,"folly is set in great dignity, and the rich sit in a low place.","Invêt chu insâng nasataka siein a um a, Hausa chu hmun inhnuoia a ṭhung si hai hi."
7,"I have seen servants upon horses, and princes walking like servants upon the earth.","Siehlawhai chu sakawr chunga chuonga, Lal nauhai chu hnuoia kea lâwn ka hmuh a."
8,"He that diggeth a pit shall fall into it; and whoso breaketh through a wall, a serpent shall bite him.","Khur chotu chu chutaka chun tlâng a ta, Dâi nêrâwngtu chu rûlin chuk bawk a tih."
9,Whoso heweth out stones shall be hurt therewith; and he that cleaveth wood is endangered thereby.,"Lung keilûttu chu suknatin um a ta, Thing chêkkhawitu chu chutak- a chun sukṭitin um a tih."
10,"If the iron be blunt, and one do not whet the edge, then must he put to more strength: but wisdom is profitable to direct.","Thîr chu a mâwla, miin a sîr chu a tâtngei naw chun, Hrâtna tam lem a hmang a ṭûl a; Nisienlakhawm, hlawtlingna ding chun varna a ṭhangkai."
11,"If the serpent bite before it is charmed, then is there no advantage in the charmer.","Dâwivêt a ni hmaa rûl chun a chuk si chun, Rûl dâwivêttu ta ding chun ṭhangkaina a um dêr nawh."
12,The words of a wise man’s mouth are gracious; but the lips of a fool will swallow up himself.,"Mi var baua thuhai chu a zainêm hlak a, Mi invêt hmûrhai ruok chun ama chu lem a tih."
13,The beginning of the words of his mouth is foolishness; and the end of his talk is mischievous madness.,"A baua inthawka thu hung inṭanna khawm chu invêtna a na, A thuhril tâwpna khawm chu intlâwkna pawitâwk thei a nih."
14,"A fool also multiplieth words: yet man knoweth not what shall be; and that which shall be after him, who can tell him?","Mi invêt khawma thuhai a sukpung a, Mihriem chun ieng am a um ding a hriet nawh, Ama hnunga chun ieng am a um ding ti tuin am ama chu hril thei a ta?"
15,The labor of fools wearieth every one of them; for he knoweth not how to go to the city.,"Invêt sininrimna chun ama chu a suklungzîng a, Khawpuia fe dân khawm a hriet si nawh a."
16,"Woe to thee, O land, when thy king is a child, and thy princes eat in the morning!","Aw ram, i chung a rik! i lal chu naupang a na, I rorêltuhaiin zîngkâr ruoi an ṭhe hlak si a."
17,"Happy art thou, O land, when thy king is the son of nobles, and thy princes eat in due season, for strength, and not for drunkenness!","Aw ram, i lal chu mi ṭhahai naupa a na, I rorêltuhai chun inruina ding el ni loa, hrâtna dinga A hunbi taka an fâk lai chun i va hlim de!"
18,By slothfulness the roof sinketh in; and through idleness of the hands the house leaketh.,"Zawmthâwtnaa chun inchung chu a chim a, Thabona kuthaia chun in a far."
19,"A feast is made for laughter, and wine maketh glad the life; and money answereth all things.","Ruoiṭhena chu innuina dinga siem a na, Uoin chun nun chu a suk- lâwm a; Tangka ruok chun iengkim a thaw thei."
20,"Revile not the king, no, not in thy thought; and revile not the rich in thy bedchamber: for a bird of the heavens shall carry the voice, and that which hath wings shall tell the matter.","Lal chu ṭawngsie inphur naw rawh, ngaituona khawmin; I khum pindana chun mi hausa chu ṭawngsie inphur bawk naw rawh; Chunga vate chun râwl rî chu phur a ta, Chuong thla neihai chun thu chu hril rawi an tih."
