verse_no,en,hmr
1,"But know this, that in the last days grievous times shall come.","Chun, hi hi hre rawh, ni nu- hnungahai chun hun khirtakhai hung um a tih."
2,"For men shall be lovers of self, lovers of money, boastful, haughty, railers, disobedient to parents, unthankful, unholy,","Mi mâni inhmangaitu dâm, tang- ka ngainatu dâm, intivei dâm, chapo dâm, Pathien hrilsetu dâm, nu le pa thuawi naw dâm, lâwm nachâng hre naw dâm, inthieng naw dâm,"
3,"without natural affection, implacable, slanderers, without self-control, fierce, no lovers of good,","hmangaina insiengpui nei naw dâm, mi nunrawng dâm, hêktu dâm, insûm thei naw dâm, mi ṭium dâm, ṭhat nuom dêr lo dâm,"
4,"traitors, headstrong, puffed up, lovers of pleasure rather than lovers of God;","vervêk dâm, thuhnung dâwn naw dâm, inngaihlu dâm, Pathien hma- ngai nêka mâni lâwmna chau hmangai lemtu dâm an ni ding a ni sih a."
5,"holding a form of godliness, but having denied the power thereof: from these also turn away.","Pathien ngaisak hawina nei an ta, nisienlakhawm, a thilthawtheina chu awi naw ni hai; chuong ang chu nghatsan rawh."
6,"For of these are they that creep into houses, and take captive silly women laden with sins, led away by divers lusts,","Chuong ang laia mihai chu inahai lûta, suol rikphur nuhmei invêt deuhai sala man hlaktuhai kha an ni sih a;"
7,"ever learning, and never able to come to the knowledge of the truth.","chuong ang nuhmeihai chu châk- na tinrênga ṭhuoi hmang, inchûk rawp sia thutak hre phâk ngai naw an nih."
8,"And even as Jannes and Jambres withstood Moses, so do these also withstand the truth; men corrupted in mind, reprobate concerning the faith.","Chun, Janni le Jambriin Mosie an kal ang khan, chuong mihai khawm chun thutak hi an kal hlak, lungril se tah, ringna kawnga chun Pathien dit naw zawng mi an nih."
9,"But they shall proceed no further: for their folly shall be evident unto all men, as theirs also came to be.","Nisienlakhawm, chu chau chu thaw naw ni hai, an invêtzie mi po po kuomah a hung inlang ding a ni sih a, Janni le Jambri invêtzie ân lang ang khan."
10,"But thou didst follow my teaching, conduct, purpose, faith, longsuffering, love, patience,","Nang ruok chun ka închûktirna dâm, ka um dân dâm, ka thiltum dâm, ka ringna dâm, ka dawtheina dâm, ka hmangaina dâm, ka selna dâm i hriet hle kha;"
11,"persecutions, sufferings; what things befell me at Antioch, at Iconium, at Lystra; what persecutions I endured: and out of them all the Lord delivered me.","mi mi suknawmnatna dâm, ka tuorna dâm leh; Antiokeia dâm, Ikonioma dâm, Lustraa dâm ka chunga thil hung tlunghai le suk- nawmnat ka tuorna kha, chuong po poa chun Lalpa chun a mi sandam ta sih a."
12,"Yea, and all that would live godly in Christ Jesus shall suffer persecution.","Anih, tûkhawm Krista Isua Pathien ngaisaka um tum taphawt chun suknawmnatnahai tuor bawk an tih."
13,"But evil men and impostors shall wax worse and worse, deceiving and being deceived.",Mi suol le hlêmtuhai ruok chu mihai hlêmin le hlêma umin suol zuol deu deu an tih.
14,"But abide thou in the things which thou hast learned and hast been assured of, knowing of whom thou hast learned them;","Nisienlakhawm, nang chu, tû kuoma inchûk am i ni ti hrein, i thil inchûkhai le i hriet chienghaia chun um zing rawh:"
15,and that from a babe thou hast known the sacred writings which are able to make thee wise unto salvation through faith which is in Christ Jesus.,Krista Isua ringna um lei chun sandamna hmu khawpa sukvar thei che Lekha Inthienghai chu i naupang laia inthawka hre tah i ni kha.
16,"Every scripture inspired of God is also profitable for teaching, for reproof, for correction, for instruction which is in righteousness:","Pathien Lekha Thu tinrêng hi Pathien inthuok khuma pêk a nih a; inchûktir kawnga dâm, thiemnaw inchangtir kawnga dâm, kâwk kawnga dâm, felna inchûktir kawnga dâm a ṭhahnem bawk a nih;"
17,"that the man of God may be complete, furnished completely unto every good work.","Pathien mi chu, sin ṭha tinrêng thaw dinga kimtaka inthuomin, a famkim theina dingin."
