verse_no,en,hmr
1,"Behold, a day of Jehovah cometh, when thy spoil shall be divided in the midst of thee.","Ngai ta, LALPA ni chu a hung tlung ie, nangmaa inthawka râllâk sum i sûnga an insem ni ding chu."
2,"For I will gather all nations against Jerusalem to battle; and the city shall be taken, and the houses rifled, and the women ravished; and half of the city shall go forth into captivity, and the residue of the people shall not be cut off from the city.","Jerusalem chu do dingin hnam po po chu ka kei khâwm ding a ni sih a; khawpui chu lâk nîng a ta, inhai chu kâpkhumin um an ta, nuhmeihai chu ṭhuoi hmangin um an ta, chun, a khawpui chenve zet chu salah fêng an ta, mi la um sunhai ruok chu khaw- puia inthawka sât thlâk ni naw ni hai."
3,"Then shall Jehovah go forth, and fight against those nations, as when he fought in the day of battle.","Chun, LALPA chu fe suok a ta, indona nia a do angin, chuong hnam- hai chunga chun do a tih."
4,"And his feet shall stand in that day upon the mount of Olives, which is before Jerusalem on the east; and the mount of Olives shall be cleft in the midst thereof toward the east and toward the west, and there shall be a very great valley; and half of the mountain shall remove toward the north, and half of it toward the south.","Chu nia chun a kehai chu Oliv tlânghai, Jerusalem sak ela umhai chunga chun ngîr a ta, chun, Oliv tlânghai chu a laia chun saktieng le thlangtienga chun kakintan a ta, chuongchun, ruom nasatak hung um a tih; chun, chu tlâng chenve chu hmârtieng insawn a ta, a chenve dang chu simtieng insawn a tih."
5,"And ye shall flee by the valley of my mountains; for the valley of the mountains shall reach unto Azel; yea, ye shall flee, like as ye fled from before the earthquake in the days of Uzziah king of Judah; and Jehovah my God shall come, and all the holy ones with thee.","Chun, ka tlânghai ruoma chun tlânsieng in ta; tlânghai ruom chun Azel a tlung rak ding a ni sih a: anih, Juda lal Uzzia inlal laia simkhaw- leihnuoi inhnînga in tlânsiet ang khan, tlânsieng in tih; chun, LALPA ka Pathien chu hung a tih, a kuoma mi inthienghai po po leh."
6,"And it shall come to pass in that day, that there shall not be light; the bright ones shall withdraw themselves:","Chu ni chun a var khawm chu var ta naw nih a, inthim lem tâng a ta;"
7,"but it shall be one day which is known unto Jehovah; not day, and not night; but it shall come to pass, that at evening time there shall be light.","amiruokchu, ni khat, LALPA ihriet chu um a tih; sûn khawm ni naw nih a, zân khawm ni naw bawk a tih, amiruokchu, zântieng huna hin var chu hung um a tih."
8,"And it shall come to pass in that day, that living waters shall go out from Jerusalem; half of them toward the eastern sea, and half of them toward the western sea: in summer and in winter shall it be.","Chun, chu nia chun tui hringhai Jerusalema inthawkin hung suok a ta; a chenve chu saktieng tuisuoriet- ah, a chenve chu thlangtieng tuisuo- rietah, nipui lai le thlasik huna khawm a ni ding a nih."
9,"And Jehovah shall be King over all the earth: in that day shall Jehovah be one, and his name one.","Chun, LALPA chu leihnuoi po po chunga laltak ni tâng a ta, chu nia chun LALPA chu pakhat nîng a ta, a hming khawm pakhat chau nîng a tih."
10,"All the land shall be made like the Arabah, from Geba to Rimmon south of Jerusalem; and she shall be lifted up, and shall dwell in her place, from Benjamin’s gate unto the place of the first gate, unto the corner gate, and from the tower of Hananel unto the king’s winepresses.","Ram po po chu Araba, Gebaa inthawka Jerusalem sima Rimmon tienga a lêtkîr angin inher tâng a ta; chun, Jerusalem chu chawisângin um a ta, ama hmun ngei, Benjamin in kawtkhâra inthawka kawtkhâr hma- satak, kul kil kawtkhâr chen le, Hananel in insânga inthawka lal uoin sâwrna khur chenin, chang tâng a tih."
11,"And men shall dwell therein, and there shall be no more curse; but Jerusalem shall dwell safely.","Chun, mihai chu a sûnga chun chêng an ta, ṭawngsie hrim um ta naw nih a; Jerusalem chu himtaka hluo ni lem tâng a tih."
12,"And this shall be the plague wherewith Jehovah will smite all the peoples that have warred against Jerusalem: their flesh shall consume away while they stand upon their feet, and their eyes shall consume away in their sockets, and their tongue shall consume away in their mouth.","Chun, hihi hnam po pohai Jerusalem dotuhai chunga LALPAIN a hremna ding hri chu nîng a tih; an kehaia an ngîr zing laiin an taksa chu hung kawrhmang a ta, an mithai chu an mitkhurhaia chun hung thêp- hmang a ta, an leihai khawm chu an bauah hung bohmang a tih."
13,"And it shall come to pass in that day, that a great tumult from Jehovah shall be among them; and they shall lay hold every one on the hand of his neighbor, and his hand shall rise up against the hand of his neighbor.","Chun, chu ni chun LALPAA inthawka buoina nasatak el chu anni lai chun um a tih; mi tinin mâni tuolbâwm kut chu chel an ta, a kut chu a tuolbâwm kut chunga chun inlet nîng a tih."
14,"And Judah also shall fight at Jerusalem; and the wealth of all the nations round about shall be gathered together, gold, and silver, and apparel, in great abundance.","Chun, Juda khawm chun Jerusalem chu do tâng a ta; kil tina hnam po pohai hausakna; rângka- chak dâm, tangka dâm, silfên dâm nasataka tam lâk khâwm nîng a tih."
15,"And so shall be the plague of the horse, of the mule, of the camel, and of the ass, and of all the beasts that shall be in those camps, as that plague.","Chun, hi hri ang bawk hin, chuong puon inhaia um ran po pohai, sabengtung dâm, sanghâwngsei dâm, sabengtung lien chi dâm, sakawr dâm hri chu chuong ang bawk chun um a tih."
16,"And it shall come to pass, that every one that is left of all the nations that came against Jerusalem shall go up from year to year to worship the King, Jehovah of hosts, and to keep the feast of tabernacles.","Chun, Jerusalem hung thawtu hnam po pohaia a la um sunhai chu kum tin tinin laltak, sipaihai LALPA chu be ding le, Bâwkte ruoiṭhe chu nei dingin hang fe rawp hlak an tih."
17,"And it shall be, that whoso of all the families of the earth goeth not up unto Jerusalem to worship the King, Jehovah of hosts, upon them there shall be no rain.","Chun, leihnuoia hnamhai po po tukhawm Laltak, sipaihai LALPA chu be dinga Jerusalema hang fe nawhai chunga chun ruo sûr naw ni."
18,"And if the family of Egypt go not up, and come not, neither shall it be upon them; there shall be the plague wherewith Jehovah will smite the nations that go not up to keep the feast of tabernacles.","Aigupta hnam khawm chu a hang fe nawh a, a hung naw chun, an chungah sûr bik naw nih a, bâwkte ruoiṭhe nei dinga hang fe nawhai hnam LALPAIN a hremna hri chu an chungah um a tih."
19,"This shall be the punishment of Egypt, and the punishment of all the nations that go not up to keep the feast of tabernacles.","Hi hi Aigupta ram hremna chu nîng a ta, bâwkte ruoiṭhe nei dinga hang fe naw hnamhai ta dinga hrem- na ni bawk a tih."
20,"In that day shall there be upon the bells of the horses, HOLY UNTO JEHOVAH; and the pots in Jehovah’s house shall be like the bowls before the altar.","Chu nia chun sakawr dârṭhihai chunga chun, “LALPA TA DINGA INTHIENG,” ti um tâng a ta, LALPA ina bêlhai khawm chu mâichâm hmaa maihûnhai ang ni tâng a tih."
21,"Yea, every pot in Jerusalem and in Judah shall be holy unto Jehovah of hosts; and all they that sacrifice shall come and take of them, and boil therein: and in that day there shall be no more a Canaanite in the house of Jehovah of hosts.","Anih, Jerusalema bêl tinhai le, Juda rama bêl tinhai chu sipaihai LALPA ta dinga inthieng ni vawng tâng an tih; chun, mi inthâwihai po po chu hung an ta, hung lâng an ta, chu chun suong an tih; chun, chu nia chun sipaihai LALPA ina chun Kanaan mi ti bîk khawm um ta naw nih."
