verse_no,en,hmr
1,"Then again I lifted up mine eyes, and saw, and, behold, a flying roll.","Chun, ka mithai chu ka hang inlên nâwk a, lekha zuol vuong lai ka hmuh a, ka en zing a. Chun, ama chun ka kuomah, “Ieng am i hmuh a?” a ta."
2,"And he said unto me, What seest thou? And I answered, I see a flying roll; the length thereof is twenty cubits, and the breadth thereof ten cubits.","Keiin, “Lekha zuol vuong lai ka hmuh a; a dungtieng chu tawng sâwmhni a na, a khangtieng chu tawng sâwm a nih,” tiin ka dawn a."
3,"Then said he unto me, This is the curse that goeth forth over the face of the whole land: for every one that stealeth shall be cut off on the one side according to it; and every one that sweareth shall be cut off on the other side according to it.","Chun, ka kuoma chun, “Hi hi ṭawngsie ram pumpui chunga fe suok hlak chu a nih, tukhawm inru ta- phawt chu phêk khingkhata ziek anga pei thlâk nîng a ta, tukhawm inkhâm taphawt chu phêk khing- tienga ziek anga pei thlâk a ni ding a ni sih a,” a ta."
4,"I will cause it to go forth, saith Jehovah of hosts, and it shall enter into the house of the thief, and into the house of him that sweareth falsely by my name; and it shall abide in the midst of his house, and shall consume it with the timber thereof and the stones thereof.","Chun, sipaihai LALPA chun, “Infe suoktir ka ta, inru ina chun lût a ta, ka hminga khêla inkhâmtu ina le chun: chuongchun, a in sûnga chun chêng a ta, chun, chutaka a lunghai le a thinghai le chun kâng hmang a tih,” a ta."
5,"Then the angel that talked with me went forth, and said unto me, Lift up now thine eyes, and see what is this that goeth forth.","Chun, vântirko a mi betu chu a fe suok a, ka kuomah, “Tuhin i mit hang inlên la, hi a fe suok hi ieng am a na en ta,” a ta."
6,"And I said, What is it? And he said, This is the ephah that goeth forth. He said moreover, This is their appearance in all the land","Kei chun, “Ieng am a na?” ka ta. Ama chun, “Hi hi bâwm a fe suok chu a nih,” a ta. “Hi hi ram po poa an khawhlona chu a nih,” a ti bawk a."
7,"(and, behold, there was lifted up a talent of lead); and this is a woman sitting in the midst of the ephah.","Ngai ta, a sînna talent khata rik suon chu hawng a nih a, chun, nuhmei bâwm sûnga ṭhung hi a um a."
8,"And he said, This is Wickedness: and he cast her down into the midst of the ephah; and he cast the weight of lead upon the mouth thereof.","Chun, “Hi hi Khawhlona a nih,” a ta; bâwm sûnga chun a nam lût nâwk a; a bau chu suon riktak chun a sîn nâwk a."
9,"Then lifted I up mine eyes, and saw, and, behold, there came forth two women, and the wind was in their wings; now they had wings like the wings of a stork; and they lifted up the ephah between earth and heaven.","Chun, ka mithai ka hang inlên a, nuhmei pahni hung suok hi ka hmuh a, ka en zing a, an thlahaia chun thli hi a um a; anni chun vakâwl thlahai ang hi thla an nei a; chun, vân le hnuoi inkâra chun bâwm chu an khai a."
10,"Then said I to the angel that talked with me, Whither do these bear the ephah?","Chun, vântirko a mi betu kuom- a chun, “Hienghai hin bâwm hi khâw- tieng am an fepui ding a na?” ka ta."
11,"And he said unto me, To build her a house in the land of Shinar: and when it is prepared, she shall be set there in her own place.","Ama chun, “Sinar rama a in bâwlpêk dingin, bâwl zo a ni pha chun chutaka chun bâwm chu ama inṭhut- na ngeia chun sie nîng a tih,” a tih a."
