verse_no,en,hmr
1,"And he heard the words of Laban’s sons, saying, Jacob hath taken away all that was our father’s; and of that which was our father’s hath he gotten all this glory.","Jakob chun Laban naupa- haiin, “Jakobin ei pa ta po po a lâkpêk vawng a, ei pa taa mi a nih hieng hausakna a nei po po hi,” an ti thuhai a lo hriet a."
2,"And Jacob beheld the countenance of Laban, and, behold, it was not toward him as beforetime.","Chuongchun, Jakob chun Laban hmêl chu a en a, hi hma ang khan a chungah a ṭha ta nawh ti a hmuh a."
3,"And Jehovah said unto Jacob, Return unto the land of thy fathers, and to thy kindred; and I will be with thee.","Chun, LALPA chun Jakob kuomah, “I thlatuhai le i laibunghai ramah fe nâwk ta rawh, i kuomah um pei ka tih,” a tih a."
4,"And Jacob sent and called Rachel and Leah to the field unto his flock,","Chuongchun, Jakob chun mi a tir a, phûla a ran ruol umnaa chun Rakil le Leah chu ân kotir a;"
5,"and said unto them, I see your father’s countenance, that it is not toward me as beforetime; but the God of my father hath been with me.","an kuomah, “In pa hmêl ka enin hi hma ang khan ka chungah a ṭha ta nawh ti ka hmuh a; nisienlakhawm, ka pa Pathien chu ka kuomah a um zing a nih."
6,And ye know that with all my power I have served your father.,Nangni khawmin in pa rawng hi ka theitâwpin ka bâwl ti in hriet a.
7,"And your father hath deceived me, and changed my wages ten times; but God suffered him not to hurt me.","Nisienlakhawm, in pa chun a mi hlêm a, ka hlaw hi vawi sâwm lai a mi sukdanglampêk tah a; nisienla- khawm, Pathienin ka pawi a tawk a phal naw a nih."
8,"If he said thus, The speckled shall be thy wages; then all the flock bare speckled: and if he said thus, The ringstreaked shall be thy wages; then bare all the flock ringstreaked.","A ze irawl nukhai chu i hlaw nîng a tih, a ti leh ran po po chun te, a ze irawl nukhai an nei hlak a; chun ‘A ze itanhai i hlaw nîng a tih,’ a ti leh ran po po chun te a ze itan ruok an nei hlak a."
9,"Thus God hath taken away the cattle of your father, and given them to me.","Chuong ang chun Pathienin in pa ranhai chu a lâkpêk a, kei a mi pêk tah a ni hi."
10,"And it came to pass at the time that the flock conceive, that I lifted up mine eyes, and saw in a dream, and, behold, the he-goats which leaped upon the flock were ringstreaked, speckled, and grizzled.","Ranhai an inzâwl hun lai chun ka mangin ka hang dâk a, ran zâwltu a chalhai chu a ze intan dâm, a ze irawl dâm, a ze ṭielṭak dâm, an nih ti ka hmuh a."
