verse_no,en,hmr
1,"And Israel took his journey with all that he had, and came to Beer-sheba, and offered sacrifices unto the God of his father Isaac.","Chuongchun, Israel chu a nei po po leh a suok a, Beer-seba chu a tlung a, a pa Isak Pathien kuomah inthâwinahai ân hlân a."
2,"And God spake unto Israel in the visions of the night, and said, Jacob, Jacob. And he said, Here am I.","Chun, Pathienin zâna a mang- haia chun Israel chu a biek a, “Jakob, Jakob,” a tih a. Ama chun, “Hitaka hi ka um,” a tih a."
3,"And he said, I am God, the God of thy father: fear not to go down into Egypt; for I will there make of thee a great nation:","Chun, ama chun, “Kei Pathien, i pa Pathien chu ka nih: Aiguptaa zu fe chu ṭi naw rawh: chutaka chun chi ropuitakah ka siem ding che a nih."
4,I will go down with thee into Egypt; and I will also surely bring thee up again: and Joseph shall put his hand upon thine eyes.,"Aiguptaa chun nang leh fe vêng ka ta; chun, zu ṭhuoi kai nâwk ngei ngei ka ti che: chun, Josef chun i thi pha i mit a siempêk ding che a nih,” a tih a."
5,"And Jacob rose up from Beer-sheba: and the sons of Israel carried Jacob their father, and their little ones, and their wives, in the wagons which Pharaoh had sent to carry him.","Chuongchun, Jakob chu Beer- sebaa inthawk chun a suok a, Israel naupahai chun an pa Jakob le an nauhai le an nuhmeihai chu chuong- na dinga Pharao tawlailîr inphurhaia khan an inchuongtir a."
6,"And they took their cattle, and their goods, which they had gotten in the land of Canaan, and came into Egypt, Jacob, and all his seed with him:","Chuongchun, Jakob le a thlahai po po chun, Kanaana an them suok,an ranhai le an thuomhnawhai chu an sawm a, Aigupta chu an tlung tah a."
7,"his sons, and his sons’ sons with him, his daughters, and his sons’ daughters, and all his seed brought he with him into Egypt.","Jakob chun a naupasalhai, a tupahai, a naunuhmeihai, a tunuhai, a thlahai po po chu, Aiguptaa chun a lûtpui tâwl tah a."
8,"And these are the names of the children of Israel, who came into Egypt, Jacob and his sons: Reuben, Jacob’s first-born.","Chun, hieng hi Israel thla Aiguptaa lût, Jakob le a naupasalhai hming chu a nih: Reuben, Jakob nau lutîr chu."
9,"And the sons of Reuben: Hanoch, and Pallu, and Hezron, and Carmi.","Chun, Reuben naupasalhai chu: Hanok, Pallu, Hezron le Karmi."
10,"And the sons of Simeon: Jemuel, and Jamin, and Ohad, and Jachin, and Zohar, and Shaul the son of a Canaanitish woman.","Simeon naupasalhai chu Jemuel, Jamin, Ohad, Jakin, Johar le Kanaan nuhmei le an naupasal Saula."
11,"And the sons of Levi: Gershon, Kohath, and Merari.","Levi naupasalhai chu Gerson, Kohath le Merari."
12,"And the sons of Judah: Er, and Onan, and Shelah, and Perez, and Zerah; but Er and Onan died in the land of Canaan. And the sons of Perez were Hezron and Hamul.","Juda naupasalhai chu Er, Onan, Selah, Perez le Zera. (Er le Onan chu Kanaan ramah an thi tah). Perez naupasalhai chu Hezron le Hamul."
13,"And the sons of Issachar: Tola, and Puvah, and Iob, and Shimron.","Issakar naupasalhai chu Tola, Puva, Job le Simron."
14,"And the sons of Zebulun: Sered, and Elon, and Jahleel.","Zebulun naupasalhai chu Sered, Elon le Jahleel."
15,"These are the sons of Leah, whom she bare unto Jacob in Paddan-aram, with his daughter Dinah: all the souls of his sons and his daughters were thirty and three.","Hienghai po hi Leah naupahai, a naunu Dina leh Paddan-aram rama Jakob a neipêkhai chu an nih: a naupasalhai le a naunuhmeihai po po chu sâwmthum pathum an nih."
