verse_no,en,hmr
1,In the beginning God created the heavens and the earth.,A tîrin Pathienin hnuoi le vân a siem a.
2,And the earth was waste and void; and darkness was upon the face of the deep: and the Spirit of God moved upon the face of the waters.,"Chun, hnuoi hi a sie le a ruok ngawt a na, tui inthûktak chung chu ân thim mup a. Pathien Thlarau chun tui chunghai chu a awp zing a."
3,"And God said, Let there be light: and there was light.","Chun, Pathienin, “Var hung um raw se,” a ta; chuongchun, var a hung um tah a."
4,"And God saw the light, that it was good: and God divided the light from the darkness.","Chun, Pathienin var chu a en a, ṭha a ti hleh a: chuongchun, Pathien chun var le inthim chu a ṭhe tah a."
5,"And God called the light Day, and the darkness he called Night. And there was evening and there was morning, one day.","Pathienin var chu “Sûn” ân bûk a, inthim chu “Zân” ân bûk a. Chuongchun, zântieng a um a, zîngtieng a um bawk a; chu chu ni khatna."
6,"And God said, Let there be a firmament in the midst of the waters, and let it divide the waters from the waters.","Chun, Pathienin, “Tui le tui kâra chun boruok lientak um sienla, chu chun tui le tuihai chu ṭhe raw se,” a ta."
7,"And God made the firmament, and divided the waters which were under the firmament from the waters which were above the firmament: and it was so.","Chuongchun, Pathienin boruok lientak chu a siem a, boruok lientak hnuoia tui umhai le boruok lientak chunga tui umhai chu a ṭhe tah a: chuong angtak chu a lo ni tah a."
8,"And God called the firmament Heaven. And there was evening and there was morning, a second day.","Chun, Pathienin boruok lientak chu “Vân” ân bûk a. Chuongchun, zântieng a um a, zîngtieng a um bawk a; chu chu ni hnina."
9,"And God said, Let the waters under the heavens be gathered together unto one place, and let the dry land appear: and it was so.","Chun, Pathienin, “Vân hnuoia tui umhai chu hmun khatah luong khâwm sienla, khawmuol chu inlang raw se,” a ta: chuongchun, chuong angtak chun a hung ni tah a."
10,And God called the dry land Earth; and the gathering together of the waters called he Seas: and God saw that it was good.,"Pathienin khawmuol chu “Hnuoi” ân bûk a, tui um khâwmhai chu “Tuisuoriethai” ân bûk a: Pathienin chu chu a en a, ṭha a ti hleh a."
11,"And God said, Let the earth put forth grass, herbs yielding seed, and fruit-trees bearing fruit after their kind, wherein is the seed thereof, upon the earth: and it was so.","Chun, Pathienin, “Hnuoi hin hlo dâm, thlai chi nei dâm, thei kûng hnuoi chunga mâni chi um dân ding anga ra, a ra sûnga a chi um dâm chu hung insuo raw se,” a ta: chuong angtak chun a hung um tah a."
12,"And the earth brought forth grass, herbs yielding seed after their kind, and trees bearing fruit, wherein is the seed thereof, after their kind: and God saw that it was good.","Hnuoi chun hlo dâm, thlai mâni um dân ding anga chi nei dâm, thing mâni chi um dân ding anga ra, a ra sûnga a chi um dâm chu ân suo tah a: Pathienin a en a, ṭha a ti hleh a."
13,"And there was evening and there was morning, a third day.","Chuongchun, zântieng a um a, zîngtieng a um bawk a, chu chu ni thumna."
14,"And God said, Let there be lights in the firmament of heaven to divide the day from the night; and let them be for signs, and for seasons, and for days and years:","Chun, Pathienin, “Sûn le zân ṭhêna dingin vân boruok lientaka chun varhai um sienla, chuonghai chu inchikna dâm, hunbi dâm, ni dâm, kum dâm hrietna ding ni raw se;"
15,and let them be for lights in the firmament of heaven to give light upon the earth: and it was so.,"hnuoi chung elvar dingin vân boruok lientaka chun varhai ni bawk raw hai se,” a ta: chuong angtak chun a hung ni tah a."
16,"And God made the two great lights; the greater light to rule the day, and the lesser light to rule the night: he made the stars also.","Chuongchun, Pathienin var ropuitak pahni khi a siem tah a; var ropui lem chu sûn rorêltu dingin, var ropui naw lem chu zân rorêltu dingin: arasihai khawm a siem bawk a."
17,"And God set them in the firmament of heaven to give light upon the earth,","Pathienin chuonghai chu vân boruok lientaka khin a sie tah a: hnuoi chung sukvar ding le,"
18,"and to rule over the day and over the night, and to divide the light from the darkness: and God saw that it was good.","sûn le zân chunga rorêl ding le var le inthim chu ṭhe dingin. Pathien- in chu chu a en a, ṭha a ti hleh a."
19,"And there was evening and there was morning, a fourth day.","Chuongchun, zântieng a um a, zîngtieng a um bawk a, chu chu ni lina."
20,"And God said, Let the waters swarm with swarms of living creatures, and let birds fly above the earth in the open firmament of heaven.","Chun, Pathienin, “Tuihai chun thilsiem chângthei hringna neihai tamtak insuo ṭeu hai sienla, vatehai khawm chu hnuoi chunga vân boruok lientaka hin vuong raw hai se,” a ta."
21,"And God created the great sea-monsters, and every living creature that moveth, wherewith the waters swarmed, after their kind, and every winged bird after its kind: and God saw that it was good.","Chuongchun, Pathienin tuisuo- rieta thilhring lientak takhai chu a siem a, thilsiem hringna nei le chângthei tinrêng tuiin a insuo ṭeuhai chu anni chi um dân ding ang sengin a siem bawk a, vate thla nei tinrêng khawm anni chi um dân ding ang sengin a siem a: Pathienin chu chu a en a, ṭha a ti hleh a."
22,"And God blessed them, saying, Be fruitful, and multiply, and fill the waters in the seas, and let birds multiply on the earth.","Chun, Pathienin, “Chi tamtak inthlain hung pung unla, tuisuoriet tuihai suksip ro, vatehai khawm hnuoiah pung raw hai se,” tiin mal a sâwm a."
23,"And there was evening and there was morning, a fifth day.","Chuongchun, zântieng a um a, zîngtieng a um bawk a; chu chu ni ngana."
24,"And God said, Let the earth bring forth living creatures after their kind, cattle, and creeping things, and beasts of the earth after their kind: and it was so.","Chun, Pathienin, “Hnuoi chun thilsiem hringna neihai, anni chi um dân ding ang sengin: ran, thilhring hnuoia bawkinvâka lâwnhai le ramsahai, anni chi um dân ding ang sengin insuo raw se,” a ta: chuong angtak chu a hung ni tah a."
25,"And God made the beasts of the earth after their kind, and the cattle after their kind, and everything that creepeth upon the ground after its kind: and God saw that it was good.","Chuongchun, Pathienin, ram sa anni chi um dân ding ang sengin, ran dâm anni chi um dân ding ang sengin, thilhring hnuoia bawkinvâka lâwnhai po po, anni chi um dân ding ang sengin a siem a: Pathienin chu chu a en a, ṭha a ti hleh a."
26,"And God said, Let us make man in our image, after our likeness: and let them have dominion over the fish of the sea, and over the birds of the heavens, and over the cattle, and over all the earth, and over every creeping thing that creepeth upon the earth.","Chun, Pathienin, “Ei angpuiin, eini angtakin, mihriem siem inla, anni chu tuisuorieta nga chunga dâm, chunglêng vate chunga dâm, ran chunga dâm, hnuoi chung po poa le thilhring hnuoia bawkinvâka lâwn po po chunga dâm, thu inneitir ei tiu,” a ta."
27,"And God created man in his own image, in the image of God created he him; male and female created he them.","Chuongchun, Pathienin ama angpuiin mihriem a siem a, Pathien angpui ngeiin a nih a siem chu, pasal le nuhmeiah a siem a nih."
28,"And God blessed them: and God said unto them, Be fruitful, and multiply, and replenish the earth, and subdue it; and have dominion over the fish of the sea, and over the birds of the heavens, and over every living thing that moveth upon the earth.","Chun, Pathienin anni chu mal a sâwm a, Pathien ma chun an kuomah, “Chi tamtak thlain hung pung unla, hnuoi hi hluo sip unla, in thu thuin inumtir ro; tuisuorieta nga chunga dâm, chunglêng vate chunga dâm, thilhring hnuoi chunga bawkinvâka lâwn po po chunga dâm thu nei bawk ro,” a ta."
29,"And God said, Behold, I have given you every herb yielding seed, which is upon the face of all the earth, and every tree, in which is the fruit of a tree yielding seed; to you it shall be for food:","Chun, Pathien bawkin, “Ngai ta u, hnuoi chung po poa um thlai chi nei tinrêng le thing tinrêng chi nei ra um hai chu ka pêk cheu a nih: in bu ding nîng an tih."
30,"and to every beast of the earth, and to every bird of the heavens, and to everything that creepeth upon the earth, wherein there is life, I have given every green herb for food: and it was so.","Chun, hnuoia sa tinrêng kuoma dâm, chunglêng vate tinrêng kuoma dâm, thilhring hnuoia bawkinvâka lâwn tinrêng kuoma dâm, hringna nei taphawt kuoma chun, an bu ding- in hlohna tinrêng ka pêk a nih,” a ta: Chuong angtak chu a hung ni tah a."
31,"And God saw everything that he had made, and, behold, it was very good. And there was evening and there was morning, the sixth day.","Chun, Pathienin a thilsiem tinrêng chu a en a, ngai ta, ṭha a ti êm êm a. Chuongchun, zântieng a um a, zîngtieng a um bawk a, chu chu ni rukna."
