verse_no,en,hmr
1,"And Isaac called Jacob, and blessed him, and charged him, and said unto him, Thou shalt not take a wife of the daughters of Canaan.","Chuongchun, Isak chun Jakob chu a ko a, mal a sâwm a, thu a pêk bawk a, a kuomah, “Kanaan ram nunghâkhai laia mi hi nuhmeiin i nei ding a ni nawh."
2,"Arise, go to Paddan-aram, to the house of Bethuel thy mother’s father; and take thee a wife from thence of the daughters of Laban thy mother’s brother.","Tho la, Paddan-aram rama i nu pa, Bethuel inah fe la, chutaka mi i nu ṭapa Laban naunuhmeihai laia mi chu nuhmeiin va nei rawh."
3,"And God Almighty bless thee, and make thee fruitful, and multiply thee, that thou mayest be a company of peoples;","Pathien Iengkimthawthei chun mal sâwm chein, hnam tamtak um khâwm hung ni dingin chi tamtak inthlatir chein, sukpung raw se che."
4,"and give thee the blessing of Abraham, to thee, and to thy seed with thee; that thou mayest inherit the land of thy sojournings, which God gave unto Abraham.","Mikhuol i nina ram, Pathienin Abraham kuoma a pêk hi i hluo theina dingin Abraham malsâwmna chu indawngtir bawk raw se che, nang le i thlahai khawm,” a tih a."
5,"And Isaac sent away Jacob: and he went to Paddan-aram unto Laban, son of Bethuel the Syrian, the brother of Rebekah, Jacob’s and Esau’s mother.","Chuongchun, Isakin Jakob chu ân fe hmangtir a: chun, Paddan-aram rama Jakob le Esau nu Rebeka ṭapa Aram mi Bethuel naupa Laban kuoma chun a fe tah a."
6,"Now Esau saw that Isaac had blessed Jacob and sent him away to Paddan-aram, to take him a wife from thence; and that as he blessed him he gave him a charge, saying, Thou shalt not take a wife of the daughters of Canaan;","Chun, Esau chun Isakin Jakob mal a sâwm a, nuhmei nei dingin Paddan-aram ramah ân fe hmangtir ti le, mal a sâwm laiin, “Kanaan nunghâkhai laia mi hi nuhmeiah i nei ding a ni nawh,” tiin thu a pêk ti,"
7,"and that Jacob obeyed his father and his mother, and was gone to Paddan-aram:",le Jakobin a nu le pa thu awiin Paddan-aram ramah a fe tah ti a hriet a.
8,and Esau saw that the daughters of Canaan pleased not Isaac his father;,"Chuonga Esauin Kanaan nu- nghâkhai chun a pa Isak lung chu an buo naw hle ti a hriet chun,"
9,"and Esau went unto Ishmael, and took, besides the wives that he had, Mahalath the daughter of Ishmael Abraham’s son, the sister of Nebaioth, to be his wife.","Esau chu Ismael kuomah a va feh a, Abraham naupa Ismael naunu Mahalath, Nebaioth farnu chu, nuhmei dingin a nuhmei nei sahai bâka chun a va nei sa tah a."
10,"And Jacob went out from Beer-sheba, and went toward Haran.","Jakob chu Beer-sebaa inthawk- in a suok a, Haran tieng a pan tah a."
