verse_no,en,hmr
1,"And Abraham journeyed from thence toward the land of the South, and dwelt between Kadesh and Shur; and he sojourned in Gerar.",Abraham chu Mamrea in- thawk chun Sim ram tieng panin ân tâwl a; Kades le Sur inkârah umhmun a khuor a; Gerarah a um hri tah a.
2,"And Abraham said of Sarah his wife, She is my sister: and Abimelech king of Gerar sent, and took Sarah.","Chun, Abrahamin a nuhmei Sara chu, “Ka farnu a nih,” a tih a: chuongchun, Gerar lal Abimelek chun mi a tir a, Sara chu a vân ṭhuoitir tah a."
3,"But God came to Abimelech in a dream of the night, and said to him, Behold, thou art but a dead man, because of the woman whom thou hast taken; for she is a man’s wife.","Nisienlakhawm, Pathien chu Abimelek kuomah zânah a mangah a hung a, a kuomah, “Ngai ta, i nuhmei ṭhuoi lei hin mi thi el i ni tah; mi nuhmei a ni sih a,” a ta."
4,"Now Abimelech had not come near her: and he said, Lord, wilt thou slay even a righteous nation?","Abimelek ruok chun a la pâwl hri nawh a; chuongchun, “Lalpa, pawi tâwklo mi khawm i sukhlum ding am a nih?"
5,"Said he not himself unto me, She is my sister? and she, even she herself said, He is my brother: in the integrity of my heart and the innocency of my hands have I done this.","Ama ngei khawmin ka kuomah, ‘Ka farnu a nih’ a ti ni lo am a nih? Chun amanu (Sara) ngei khawmin, ‘Ka ṭapa a nih,’ a ti bawk sih a: lungril ṭhatak le kut inthiengtak nei pumin hi hi ka thaw a nih,” a tih a."
6,"And God said unto him in the dream, Yea, I know that in the integrity of thy heart thou hast done this, and I also withheld thee from sinning against me: therefore suffered I thee not to touch her.","Chun, Pathienin a manga chun, “Anih, hi hi lungril ṭhatak putin i thaw a nih ti ka hriet a; chuongchun, kei khawmin ka chunga i thil thaw suol ding chu ka khap che a nih; chuleiin a nih ama i them ka phal naw chu."
7,"Now therefore restore the man’s wife; for he is a prophet, and he shall pray for thee, and thou shalt live: and if thou restore her not, know thou that thou shalt surely die, thou, and all that are thine.","Chuongchun, tuhin mi nuhmei kha pe kîr nâwk rawh; ama chu zâwl- nei a ni sih a, ṭawngṭaipêk a ti cheh a; chun, dam el i tih: i pêk kîr nâwk naw chun i thi ngei ding a nih ti hre rawh, nang le i nei po pohai leh,” a tih a."
8,"And Abimelech rose early in the morning, and called all his servants, and told all these things in their ears: and the men were sore afraid.","Chuongchun, Abimelek chu zîng- kâr inhmatakin a tho a, a siehlawhai po po a ko a, an na hrietah chuong thu po po chu a hril a: anni chun an ṭi ta êm êm a."
9,"Then Abimelech called Abraham, and said unto him, What hast thou done unto us? and wherein have I sinned against thee, that thou hast brought on me and on my kingdom a great sin? thou hast done deeds unto me that ought not to be done.","Chuongchun, Abimelek chun Abraham a ko a, a kuomah, “Kan chunga i thil thaw hi iengtizie am a nih a? Ieng kawng âm i chungah thil kan suksuola kei le ka khuoletui- hai chunga hin thil suol nasatak i hung intlungtir hi? Thil thaw âwm naw tak ka chungah i thaw ta hi,” a tih a."
10,"And Abimelech said unto Abraham, What sawest thou, that thou hast done this thing?","Abimelek bawk chun Abraham kuomah, “Iengam i ngaituoha hieng ang thil hi thaw i nih a?” a ti nâwk a."
11,"And Abraham said, Because I thought, Surely the fear of God is not in this place; and they will slay me for my wife’s sake.","Abraham chun, “Hi khuoa hin Pathien ṭina a um dêr naw a ni ka ring a, ka nuhmei lei hin mi sukhlum el in tih ti ka ring lei a nih."
12,"And moreover she is indeed my sister, the daughter of my father, but not the daughter of my mother; and she became my wife:","Chu nâksapah ka farnu a ni hrim bawk a, ka pa naunu a nih a, ka nu naunu ruok chu a ni nawh; chun, ka nuhmei a hung ni tah a nih."
13,"and it came to pass, when God caused me to wander from my father’s house, that I said unto her, This is thy kindness which thou shalt show unto me: at every place whither we shall come, say of me, He is my brother.","Pathienin ka pa ina inthawka a mîn vaitir lai khan a kuomah, ‘Hi hi i lunginsietna ka chunga înlangtir ding chu a nih: ei tlungna hmun taphawtah, ‘Ka ṭapa a nih,’ mi ti pei rawh ka ti hrim a nih,” a tih a."
14,"And Abimelech took sheep and oxen, and men-servants and women-servants, and gave them unto Abraham, and restored him Sarah his wife.","Chun, Abimelek chun berâm- hai, bâwngchalhai le, suokpahai le suoknuhai a ṭhuoi a, Abraham kuoma chun a pêk a, a nuhmei Sara khawm chu a pêk kîr nâwk tah a."
15,"And Abimelech said, Behold, my land is before thee: dwell where it pleaseth thee.","Chun, Abimelek chun, “En ta, ka ram a um duoi annâwm, i nuomna taphawta hin um rawh,” a ta."
16,"And unto Sarah he said, Behold, I have given thy brother a thousand pieces of silver: behold, it is for thee a covering of the eyes to all that are with thee; and in respect of all thou art righted.","Chun, Sara kuoma chun, “En ta, i ṭapa kuoma hin tangka sâng khat ka pêk tah a, ngai ta, i kuoma um po pohaia inthawka mit inkhumna ding a ni hi: i chungthu hrim hrima hin i fel nâwk vawng tah a nih,” a tih a."
17,"And Abraham prayed unto God: and God healed Abimelech, and his wife, and his maid-servants; and they bare children.","Chuongchun, Abraham chu Pathien kuomah a ṭawngṭai a; chun Pathienin Abimelek le a nuhmei le a suoknuhai chu a sukdam nâwk a; chuongchun, nauhai an hung nei nâwk tah a."
18,"For Jehovah had fast closed up all the wombs of the house of Abimelech, because of Sarah, Abraham’s wife.",Abraham nuhmei Sara lei chun LALPA chun Abimelek sûnghai po po chu a lo sukching tâwl ta sih a.
