verse_no,en,hmr
1,"Now Jacob saw that there was grain in Egypt, and Jacob said unto his sons, Why do ye look one upon another?","Jakobin Aigupta ramah bu a um ti a lo hriet a, a naupa- salhai kuomah, “Iengdinga in inen mei mei am a na?” a tih a."
2,"And he said, Behold, I have heard that there is grain in Egypt: get you down thither, and buy for us from thence; that we may live, and not die.","Ama bawk chun, “Ngai ta u, Aigupta ramah bu a um ti ka lo hriet tah: thi loa ei hring suok theina dingin chutaka chun zu fe unla, chutaka inthawk chun zûn chaw ro khai,” a tih a."
3,And Joseph’s ten brethren went down to buy grain from Egypt.,"Chuongchun, Josef uhai sâwm chu Aiguptaah bu inchaw dingin an zu fe tah a."
4,"But Benjamin, Joseph’s brother, Jacob sent not with his brethren; for he said, Lest peradventure harm befall him.","Josef sang Benjamin ruok chu a uhai lai Jakob chun ân fetir ve nawh a, “Tuok suol zu tuok hlau rawi a tih,” a ti a nih."
5,And the sons of Israel came to buy among those that came: for the famine was in the land of Canaan.,"Chuongchun, Israel naupasalhai chu mi fehai lai chun bu inchaw dingin an fe ve tah a, Kanaan rama khawm ṭâm a tla ve sih a."
6,"And Joseph was the governor over the land; he it was that sold to all the people of the land. And Joseph’s brethren came, and bowed down themselves to him with their faces to the earth.","Chun, Josef chu Aigupta ram chunga chun hotu a nih a, ama chu chu rama mi po po kuoma a zawrtu a nih: chuongchun, Josef unauhai chu an hung a, hnuoi sikin ama chibai an bûk tâwl a."
7,"And Joseph saw his brethren, and he knew them, but made himself strange unto them, and spake roughly with them; and he said unto them, Whence come ye? And they said, From the land of Canaan to buy food.","Josef chun a uhai chu a lo hmuh a, anni chu a lo hriet tâwl hleh a; nisienlakhawm, mi dang anga hriet naw tehlêm thawin inrawm- takin anni a biek a, “Khawlaia inthawka hung am in nih a?” a tih a. Anni chun, “Bu inchaw dinga Kanaan rama inthawka hung kan nih,” an tih a."
8,"And Joseph knew his brethren, but they knew not him.","Josef chun a uhai rawi chu a lo hriet a, anni ruok chun ama chu an hriet si nawh a."
9,"And Joseph remembered the dreams which he dreamed of them, and said unto them, Ye are spies; to see the nakedness of the land ye are come.","Chun, Josef chun anni chung- châng thu manga a hmuhai kha a hung hriet suok tah a, an kuomah, “Enthlatuhai in ni hi, ram ruokzie en dinga hung in ni hi tie,” a tih a."
10,"And they said unto him, Nay, my lord, but to buy food are thy servants come.","Anni chun a kuomah, “Ni lo e, Pu, i siehlawhai hi bu inchaw dinga hung kan nih."
11,"We are all one man’s sons; we are true men, thy servants are no spies.","Mi pakhat nau vawng kan nih a, mi indiktak kan nih, i siehlawhai hi enthlatuhai kan ni naw tawp el,” an tih a."
12,"And he said unto them, Nay, but to see the nakedness of the land ye are come.","Ama chun an kuomah, “Ka awi nawh, ram ruokzie en dinga hung in ni hi maw,” a tih a."
