verse_no,en,hmr
1,"And the two angels came to Sodom at even; and Lot sat in the gate of Sodom: and Lot saw them, and rose up to meet them; and he bowed himself with his face to the earth;","Vântirko pahni chu zântieng chun Sodom khuo an tlung a, Lota chu Sodom khaw kul kawtkhâra chun a lo ṭhung a: Lotain anni a lo hmu chun lâwm dingin a ngîr a, a hmaia hnuoi sikin chibai a bûk tah a;"
2,"and he said, Behold now, my lords, turn aside, I pray you, into your servant’s house, and tarry all night, and wash your feet, and ye shall rise up early, and go on your way. And they said, Nay; but we will abide in the street all night.","chun, “Puhai, lunginsiettakin in siehlaw ina hin lût phawt unla, riek unla, in kehai sâwp ro khai: chun, inhmatakin tho in ta, fe nâwk de ti niu,” a tih a. Anni chun, “Ni lo e, khawlaiah riek lem kan tih,” an tih a."
3,"And he urged them greatly; and they turned in unto him, and entered into his house; and he made them a feast, and did bake unleavened bread, and they did eat.","Nisienlakhawm, ama chun a thlêm a thlêm a; chuongchun, ama chu an zui a, a ina chun an lût a: chun, ama chun hme a siempêk a, chawl ṭhanglo bei a zeu a, an fâk tah a."
4,"But before they lay down, the men of the city, even the men of Sodom, compassed the house round, both young and old, all the people from every quarter;","Nisienlakhawm, an zâl hmain khuoa mi, Sodoma mi ngei, vêng tina mi po po, alien achînin in chu an inhuol khup el a;"
5,"and they called unto Lot, and said unto him, Where are the men that came in to thee this night? bring them out unto us, that we may know them.","chun, Lota chu an ko a, a kuomah, “Vawizâna i kuoma mi hung lûthai kha khawlai am an um a? Anni kan pâwl theina dingin kan kuomah hung ṭhuoi suok rawh,” an tih a."
6,"And Lot went out unto them to the door, and shut the door after him.","Lota chu kawtkhâr bulah an kuoma chun a va suok a, kawt chu a khâr nâwk a."
7,"And he said, I pray you, my brethren, do not so wickedly.","Chun, “Ka unauhai, lunginsiet- takin chuong ang êm êm chun suol da ta unla;"
8,"Behold now, I have two daughters that have not known man; let me, I pray you, bring them out unto you, and do ye to them as is good in your eyes: only unto these men do nothing, forasmuch as they are come under the shadow of my roof.","ngai ta u, pasal la pâwl ngailo naunuhmei pahni ka nei a: mi lunginsiet unla, anni chu in kuomah hung ṭhuoi suok ka tih, ṭha in ti ang peiin an chungah thaw de ti niu: hihai chunga ruok hin chu iengkhawm thaw lul naw ro khai; achu lei taka chu ka in sûnga hin hung lût an ni sih a,” a tih a."
9,"And they said, Stand back. And they said, This one fellow came in to sojourn, and he will needs be a judge: now will we deal worse with thee, than with them. And they pressed sore upon the man, even Lot, and drew near to break the door.","Anni chun, “Inkieng el rawh ie,” an tih a. Anni bawk chun, “Hi mipa hrep hi hitaka um ding hin a hung inpêm lût a, rorêltua um a tum vei a! Tuhin chu anni chunga thaw nêk hmanin i chungah kan thaw ṭha naw nâwk zuol ding a nih,” an tih a. Chun, mi (Lota) chu an hung baw huk a, kawtkhâr chu sukse dingin an hung hnai a."
10,"But the men put forth their hand, and brought Lot into the house to them, and shut to the door.","Nisienlakhawm, mihai chun an kut an pur dawka Lota chu an kuomah in sûnga chun an kei lût a, kawt chu an khâr ta tlat a."
