verse_no,en,hmr
1,Now these are the generations of Esau (the same is Edom).,"Chun, hieng hi Esau thlahai chu an nih (Esau chu Edom a nih)."
2,"Esau took his wives of the daughters of Canaan: Adah the daughter of Elon the Hittite, and Oholibamah the daughter of Anah, the daughter of Zibeon the Hivite,","Esau chun a nuhmeihai chu Kanaan nunghâk laia mi a nih a nei chu: Hit mi Elon naunu Ada le, Hiv mi Zibeon tunu Ana naunu Oholibama le,"
3,"and Basemath Ishmael’s daughter, sister of Nebaioth.","Ismael naunu, Nebaioth farnu Basemath an nih."
4,And Adah bare to Esau Eliphaz; and Basemath bare Reuel;,"Ada chun Esau chu Eliphaz a neipêk a; Basemath chun Reuel a nei a,"
5,"and Oholibamah bare Jeush, and Jalam, and Korah: these are the sons of Esau, that were born unto him in the land of Canaan.","Oholibama chun Jeus, Jalam le Kora a nei a; chuong chu Esau naupasal Kanaan rama pienghai chu an nih."
6,"And Esau took his wives, and his sons, and his daughters, and all the souls of his house, and his cattle, and all his beasts, and all his possessions, which he had gathered in the land of Canaan; and went into a land away from his brother Jacob.","Chun, Esau chun a nuhmeihai, a naupasalhai, a naunuhmeihai le, a ina mi po po, a ranhai, a sa po po le, Kanaan rama a lam suok a thilnei po po chu a sawm a, a sang kuoma inthawk chu ram dangah a fe ta dai a."
7,For their substance was too great for them to dwell together; and the land of their sojournings could not bear them because of their cattle.,"An thil neihai chu a nasa taluoh a, an um hmunkhat thei naw a nih; an ranhai leiin an khuolchâmna ram chun a dai ta si nawh a."
8,And Esau dwelt in mount Seir: Esau is Edom.,"Chuongchun, Esau chu Seir tlânga chun a um tah a; Esau chu Edom a nih."
9,And these are the generations of Esau the father of the Edomites in mount Seir:,Hieng hi Seir tlânga Edom mihai thlatu Esau thlahai chu an nih.
10,"these are the names of Esau’s sons: Eliphaz the son of Adah the wife of Esau, Reuel the son of Basemath the wife of Esau.","Hieng hi Esau naupasalhai hming chu an nih: Esau nuhmei Ada naupa Eliphaz, Esau nuhmei Basemath naupa Reuel."
11,"And the sons of Eliphaz were Teman, Omar, Zepho, and Gatam, and Kenaz.","Eliphaz naupasalhai chu Teman, Omar, Zepho, Gatam le Kenaz an nih."
12,"And Timna was concubine to Eliphaz Esau’s son; and she bare to Eliphaz Amalek: these are the sons of Adah, Esau’s wife.","(Timna chu Esau naupa Eliphaz thaikêm a nih, ama chun Eliphaz chu Amalek a neipêk a). Hieng hi Esau nuhmei Ada naupasalhai chu an nih."
13,"And these are the sons of Reuel: Nahath, and Zerah, Shammah, and Mizzah: these were the sons of Basemath, Esau’s wife.","Hieng hi Reuel naupasalhai chu an nih: Nahath, Zera, Samma le Mizza hi. Hieng hi Esau nuhmei Basemath naupasalhai chu an nih."
14,"And these were the sons of Oholibamah the daughter of Anah, the daughter of Zibeon, Esau’s wife: and she bare to Esau Jeush, and Jalam, and Korah.","Hieng hi Zibeon tunu Ana naunu Oholibama, Esau nuhmei, naupasalhai an nih: ama chun Esau chu Jeus, Jalam le Kora a neipêk a."
15,"These are the chiefs of the sons of Esau: the sons of Eliphaz the first-born of Esau: chief Teman, chief Omar, chief Zepho, chief Kenaz,","Hieng hi Esau naupasalhai laia hotuhai chu an nih: Esau nau lutîr Eliphaz naupasalhaia hotuhai: Teman, Omar, Zepho, Kenaz,"
16,"chief Korah, chief Gatam, chief Amalek: these are the chiefs that came of Eliphaz in the land of Edom; these are the sons of Adah.","Kora, Gatam le Amalek hi: hieng hi Edom rama Eliphaz-a inthawka suok hotuhai chu an nih; chuong chu Ada naupasalhai chu an nih."
17,"And these are the sons of Reuel, Esau’s son: chief Nahath, chief Zerah, chief Shammah, chief Mizzah: these are the chiefs that came of Reuel in the land of Edom; these are the sons of Basemath, Esau’s wife.","Hieng hi Esau naupa Reuel naupasalhai chu an nih: hotu Nahath, Zera, Samma le Mizza hi: hieng hi Edom rama Reuela inthawka suok hotuhai chu an nih, hieng hi Esau nuhmei Basemath naupasalhai chu an nih."
18,"And these are the sons of Oholibamah, Esau’s wife: chief Jeush, chief Jalam, chief Korah: these are the chiefs that came of Oholibamah the daughter of Anah, Esau’s wife.","Hieng hi Esau nuhmei Oholi- bama naupasalhai chu an nih: hotu Jeus, Jalam le Kora hi; hieng hi Ana naunu, Esau nuhmei Oholibama naupasalhai chu an nih."
19,"These are the sons of Esau, and these are their chiefs: the same is Edom.",Hieng hi Esau naupasalhai chu an nih; hieng hi anni laia hotuhai chu an nih: Esau chu Edom a nih.
