verse_no,en,hmr
1,"Now these are the heads of their fathers’ houses, and this is the genealogy of them that went up with me from Babylon, in the reign of Artaxerxes the king:","Hienghai hi an pahnam upahai chu an nih, Artazerzia rorêl laia Babulona inthawka keia ruola hang fe vehai phung sûtna chu hi hi a nih."
2,"Of the sons of Phinehas, Gershom. Of the sons of Ithamar, Daniel. Of the sons of David, Hattush.","Phinehas naupahaia chun Ger- som; Ithamar naupahaia chun Daniel; David naupahaia chun, Hattus;"
3,"Of the sons of Shecaniah, of the sons of Parosh, Zechariah; and with him were reckoned by genealogy of the males a hundred and fifty.","Paros naupahaia, Sekania nau- pahaia chun, Zekaria; phung sût dâna chun, ama leh pasal za khat le sâwmnga an nih."
4,"Of the sons of Pahath-moab, Eliehoenai the son of Zerahiah; and with him two hundred males.","Pahath-moab naupahaia chun, Zerahia naupa Eliehoenai; ama le pasal za hni leh."
5,"Of the sons of Shecaniah, the son of Jahaziel; and with him three hundred males.","Jahaziel naupa, Sekania naupa- haia chun, ama leh pasal za thum."
6,"And of the sons of Adin, Ebed the son of Jonathan; and with him fifty males.","Adin naupahaia chun, Jonathan naupa Ebed; ama leh pasal sâwmnga."
7,"And of the sons of Elam, Jeshaiah the son of Athaliah; and with him seventy males.","Elam naupahaia chun, Athalia naupa Jesaia: ama leh pasal sâwmsari."
8,"And of the sons of Shephatiah, Zebadiah the son of Michael; and with him fourscore males.","Sephatia naupahaia chun, Mikael naupa Zebadia; ama leh pasal sâwmriet."
9,"Of the sons of Joab, Obadiah the son of Jehiel; and with him two hundred and eighteen males.","Joab naupahaia chun, Jehiel naupa Obadia; ama leh pasal za hni sâwmpariet."
10,"And of the sons of Shelomith, the son of Josiphiah; and with him a hundred and threescore males.","Josiphia naupa, Selomith nau- pahaia chun, ama leh pasal za khat le sâwmruk."
11,"And of the sons of Bebai, Zechariah the son of Bebai; and with him twenty and eight males.","Bebai naupahaia chun, Bebai naupa Zekaria; ama leh pasal sâwm- hni pariet."
12,"And of the sons of Azgad, Johanan the son of Hakkatan; and with him a hundred and ten males.","Azgad naupahaia chun, Hak- katan naupa Johanan; ama leh pasal za khat le sâwm."
13,"And of the sons of Adonikam, that were the last; and these are their names: Eliphelet, Jeuel, and Shemaiah; and with them threescore males.","Chun, Adonikam naupahaia chun, chu chu a nuhnungtak a nih, hieng hi an hminghai chu a nih, Eliphelet, Jeuel le, Semaia hi; anni leh pasal sâwmruk."
14,"And of the sons of Bigvai, Uthai and Zabbud; and with them seventy males.","Bigvai naupahaia chun, Uthai le Zakkur; anni leh pasal sâwmsari."
15,"And I gathered them together to the river that runneth to Ahava; and there we encamped three days: and I viewed the people, and the priests, and found there none of the sons of Levi.","Anni chu Ahavaa luong lût vadunga chun ka kei khâwm tâwl a; chutaka chun ni thum lai chu kan riek a; chun, thiempuhai le mipuihai chu ka thlîr vêl chun Levi thlahai hrim ka hmu ta nawh a."
16,"Then sent I for Eliezer, for Ariel, for Shemaiah, and for Elnathan, and for Jarib, and for Elnathan, and for Nathan, and for Zechariah, and for Meshullam, chief men; also for Joiarib, and for Elnathan, who were teachers.","Chuongchun, Eliezer, Ariel, Semaia, Elnathan, Jarib, Elnathan, Nathan, Zekaria, Mesullam hai mi lutakhai chu kân chah a, Joiarib le Elnathan inchûktirtuhai chu kân cha sa bawk a."
