verse_no,en,hmr
1,"In those days was Hezekiah sick unto death. And Isaiah the prophet the son of Amoz came to him, and said unto him, Thus saith Jehovah, Set thy house in order; for thou shalt die, and not live.","Chuong lai chun Hezekia chu thi ngamin a na a. Chuong- chun, Amoz naupa zâwlnei Isai chu a kuomah a hung a, a kuomah, “LALPA chun hieng ang hin a tih, ‘I sûnghai um dân ding rêl fel rawh; i thi ding a ni sih a; dam suok naw ti nih’ tiin” a ta"
2,"Then he turned his face to the wall, and prayed unto Jehovah, saying,","Chuongchun, bang tieng ngha chun ân let a, LALPA kuomah a ṭawngṭai a."
3,"Remember now, O Jehovah, I beseech thee, how I have walked before thee in truth and with a perfect heart, and have done that which is good in thy sight. And Hezekiah wept sore.","“Aw LALPA, i hmaa thutak le lungril ṭha famkim puta ka um hlakzie le, i mithmua thil ṭha ka thaw hlakzie kha hre zing dingin ka hung ngên che a nih,” tiin. Chun, Hezekia chu a ṭap ta ngawi ngawi a."
4,"And it came to pass, before Isaiah was gone out into the middle part of the city, that the word of Jehovah came to him, saying,","Chun, Isai chun khawpui lailung vêl chu a tlung hmain hieng hi a hung na, LALPA thu chu a kuomah a hung tlung a,"
5,"Turn back, and say to Hezekiah the prince of my people, Thus saith Jehovah, the God of David thy father, I have heard thy prayer, I have seen thy tears: behold, I will heal thee; on the third day thou shalt go up unto the house of Jehovah.","“Kîr nâwk la, ka mihai hotu Hezekia kuomah hril rawh, ‘LALPA, i pu David Pathien chun hieng ang hin a tih: I ṭawngṭaina kha ka hriet a, i mitthli tla khawm ka hmuh a, ngai ta, sukdam ka ti cheh a, ni thum nia chun LALPA inah hang fêng i tih."
6,"And I will add unto thy days fifteen years; and I will deliver thee and this city out of the hand of the king of Assyria; and I will defend this city for mine own sake, and for my servant David’s sake.","Chun, i dam sûng kumhai hi kum sâwm le kum ngain suksei ka ta; chun, nang le hi khawpui hi Assuria lala inthawk chun sanhim ka tih; chun, keima lei le ka siehlaw David leiin hi khawpui hi hum ka tih, a tih,’ tiin.”"
7,"And Isaiah said, Take a cake of figs. And they took and laid it on the boil, and he recovered.","Chun, Isai chun, “Theichang ra hlawm khat hung la ro,” a ta. Chuong- chun, an hung lâk a, khuoihlia chun a bel a, a hung dam nâwk tah a."
8,"And Hezekiah said unto Isaiah, What shall be the sign that Jehovah will heal me, and that I shall go up unto the house of Jehovah the third day?","Chun, Hezekia chun Isai kuom- ah, “LALPAIN mi sukdam a ta, LALPA inah a ni thum niin hang fêng ka tih ti inchikna ieng am nîng a ta?” a ta."
9,"And Isaiah said, This shall be the sign unto thee from Jehovah, that Jehovah will do the thing that he hath spoken: shall the shadow go forward ten steps, or go back ten steps?","Isai chun, “LALPAIN a thil hril hi thaw ngei a tih ti, hi hi LALPA kuoma inthawka inchikna chu ning a tih: hlim chu sirbi sâwm chena a hang intâwl am i nuom, sirbi sâwm chena ân tâwl kîr?” a ta."
10,"And Hezekiah answered, It is a light thing for the shadow to decline ten steps: nay, but let the shadow return backward ten steps.","Hezekia chun a dawn a, “Hlim chu sirbi sâwm chena a hang intâwl chu a awl êm a, chu chu ni lo e, hlim chu sirbi sâwm chenin intâwl kîr lem raw se,” a ta."
