verse_no,en,hmr
1,"And now, O Israel, hearken unto the statutes and unto the ordinances, which I teach you, to do them; that ye may live, and go in and possess the land which Jehovah, the God of your fathers, giveth you.","“Khai le, Israel mihai, LALPA in pi le puhai Pathienin ram a pêk cheu chu dama in hluo theina dinga in pawm dinga ka închûktir hlak cheu dânhai le rorêlhai chu lo ngai ta u."
2,"Ye shall not add unto the word which I command you, neither shall ye diminish from it, that ye may keep the commandments of Jehovah your God which I command you.","LALPA in Pathien thupêk ka pêk cheu hi in pawm theina dingin, thu ka pêk cheu hi in belsa ding a ni nawh a, in suktlâwm ding a ni bawk nawh."
3,"Your eyes have seen what Jehovah did because of Baal-peor; for all the men that followed Baal-peor, Jehovah thy God hath destroyed them from the midst of thee.",Baal-peor leia LALPA thilthaw chu in mitin a hmuh a; Baal-peor betuhai po po chu LALPA in Pathien- in nangni laia inthawkin a sukbo- hmang a.
4,But ye that did cleave unto Jehovah your God are alive every one of you this day.,LALPA in Pathien cheltu ta- phawthai ruok chu tu chen hin damin in la um seng a.
5,"Behold, I have taught you statutes and ordinances, even as Jehovah my God commanded me, that ye should do so in the midst of the land whither ye go in to possess it.","Ngai ta u, in va hluo ding rama khawm in zâwm pei dingin LALPA ka Pathienin thu a mi pêk ang takin dânhai le rorêlhai chu kân chûktir cheu a."
6,"Keep therefore and do them; for this is your wisdom and your understanding in the sight of the peoples, that shall hear all these statutes, and say, Surely this great nation is a wise and understanding people.","Chuongchun, pawm unla zâwm ro; chu tak chu, hieng dân po po hi hre a, ‘Hi hnam ropuitak hi mi vartak le thil hre mi tak an ni phawt el,’ titu hnamhai mithmua chun in varna le thil hre mi in nina nîng a tih."
7,"For what great nation is there, that hath a god so nigh unto them, as Jehovah our God is whensoever we call upon him?",Ei ko taphawta LALPA ei Pathienin a mi hnai anga anni hnai hlak pathien nei hnam ropui tu am an um ve a?
8,"And what great nation is there, that hath statutes and ordinances so righteous as all this law, which I set before you this day?","Hieng ang lâwma fel, dânhai le rorêlhai, tuta in hmaa ka zam po po ang dân nei hi hnam ropui dang tu am an um ve a?"
9,"Only take heed to thyself, and keep thy soul diligently, lest thou forget the things which thine eyes saw, and lest they depart from thy heart all the days of thy life; but make them known unto thy children and thy children’s children;","Iengkhawm ni sienla, fîmkhur unla, nguntakin inenkawl phawt el ro, chuong naw chun, in mita in thil hmuhai chu theinghil in ta, in dam sûngin in lungrila inthawk chun bo hlau rawi a tih; in nauhai le in tuhai chen khawm inchûktir ro."
10,"the day that thou stoodest before Jehovah thy God in Horeb, when Jehovah said unto me, Assemble me the people, and I will make them hear my words, that they may learn to fear me all the days that they live upon the earth, and that they may teach their children.","“Horeb tlânga LALPA in Pathien hmaa ngîr a, LALPAIN ka kuomah, ‘Mipuihai chu mi ko khâwm pêk rawh, hnuoia an um sûng poa mi ṭi dân an inchûk theina dingin an nauhai inchûktir dingin ka thuhai lo inhriettir ka tih,’ a mi ti ni khawm kha theinghil rawi in tih."
11,"And ye came near and stood under the mountain; and the mountain burned with fire unto the heart of heaven, with darkness, cloud, and thick darkness.","Chuongchun, in hung hnai a, tlâng bula chun in hung ngîr a, vânlaizâwl tawngin tlâng chu inthim dâm, sûm dâm, inthim sâmup dâm inumtirin a kâng tah a."
12,"And Jehovah spake unto you out of the midst of the fire: ye heard the voice of words, but ye saw no form; only ye heard a voice.","Chun, LALPA chun meia in- thawk chun a hung biek cheu a, a thu hril chu in hriet a; nisienlakhawm, hmêlhmang iengkhawm in hmu nawh a, râwl chau in hriet a nih."
13,"And he declared unto you his covenant, which he commanded you to perform, even the ten commandments; and he wrote them upon two tables of stone.","A thuthlung zâwm dinga thu a pêk cheu, thu sâwm pêk chu in kuom- ah a puong a, lungphêk pahniah a ziek a."
