verse_no,en,hmr
1,"At that time Jehovah said unto me, Hew thee two tables of stone like unto the first, and come up unto me into the mount, and make thee an ark of wood.","“Chuong lai chun LALPAIN ka kuomah, ‘Lungphêk pahni a hmaa mi ang kha sut nâwk la, tlângah ka kuomah hung la, thingin bâwm siem rawh."
2,"And I will write on the tables the words that were on the first tables which thou brakest, and thou shalt put them in the ark.","Chun, kha hmaa lungphêk i suk- kawi tahaia thu chuong kha lung- phêkahai chun ziek ka ta; bâwma chun sieng i tih,’ a ta."
3,"So I made an ark of acacia wood, and hewed two tables of stone like unto the first, and went up into the mount, having the two tables in my hand.","Chuongchun, Sittim thingin bâwm chu ka siem a, a hmaa mi ang lungphêk pahni chu ka sut bawk a, lungphêk pahni chu chawiin tlânga chun ka hang feh a."
4,"And he wrote on the tables, according to the first writing, the ten commandments, which Jehovah spake unto you in the mount out of the midst of the fire in the day of the assembly: and Jehovah gave them unto me.","Chun, lungphêkhaia chun a hmasaa ziek ang, in pungkhâwm nia tlânga meia inthawka LALPAIN in kuoma a hril thupêk chu a ziek a, LALPA chun a mi pêk a."
5,"And I turned and came down from the mount, and put the tables in the ark which I had made; and there they are as Jehovah commanded me.","Chun, tlânga inthawk chun ka hung thla a, lungphêk chu ka bâwm siema chun ka sieh a; LALPAIN thu a mi pêk angin chutaka chun a um ta zing a."
6,"(And the children of Israel journeyed from Beeroth Bene-jaakan to Moserah. There Aaron died, and there he was buried; and Eleazar his son ministered in the priest’s office in his stead.","(Chun, Israel thlahai chu Beeroth Bene-Jaakana inthawkin Mosera-ah an feh a; chutaka chun Aron chu a thih a, an phûm a, chun, a naupa Eleazarin a aiawin thiempu sin a thawh a."
7,"From thence they journeyed unto Gudgodah; and from Gudgodah to Jotbathah, a land of brooks of water.","Chutaka inthawk chun Gudgoda- ah an feh a, chun, Gudgodaa inthawk chun vadunghai ram Jotbathaah an feh a."
8,"At that time Jehovah set apart the tribe of Levi, to bear the ark of the covenant of Jehovah, to stand before Jehovah to minister unto him, and to bless in his name, unto this day.","Chuong lai chun tu chena LALPA thuthlung bâwm zâwn a, LALPA hmaa a rawng bâwl a, a hminga mal- sâwmpêktu ni dingin Levi chi chu a suktum a."
9,"Wherefore Levi hath no portion nor inheritance with his brethren; Jehovah is his inheritance, according as Jehovah thy God spake unto him.)","Chuleiin, Levi chun a unauhai lai chun chanvo khawm, rochan khawm a nei nawh a; LALPA in Pathienin a kuoma a hril angin LALPA chu a rochan a nih)."
10,"And I stayed in the mount, as at the first time, forty days and forty nights: and Jehovah hearkened unto me that time also; Jehovah would not destroy thee.","Chun, a hma ang bawk khan tlânga chun ni sâwmli le zân sâwmli ka um a; chun, chu ṭum khawm chun LALPAIN ka thu chu a ngai a, LALPA chun a sukbohmang nuom ta naw cheu a ni kha."
11,"And Jehovah said unto me, Arise, take thy journey before the people; and they shall go in and possess the land, which I sware unto their fathers to give unto them.","Chun, LALPAIN ka kuomah, ‘Tho la, mipuihai hma ṭhuoi rawh; anni pêk dinga an pi le puhai kuoma inkhâma ka tiem ram chu an hluo ding a nih,’ a tih a."
12,"And now, Israel, what doth Jehovah thy God require of thee, but to fear Jehovah thy God, to walk in all his ways, and to love him, and to serve Jehovah thy God with all thy heart and with all thy soul,","“Khai le, Israel mihai, nangnia inthawka LALPA in Pathienin a phût chu ieng dang khawm a ni nawh a, in ṭhatna dinga LALPA in Pathien in ṭi a, a lampui po po chu hraw a, ama hmangai a, in lungril po po le in lungvar po poa LALPA in Pathien rawng bâwl a,"
13,"to keep the commandments of Jehovah, and his statutes, which I command thee this day for thy good?","LALPA thupêkhai, a thuruot- hai, zâwm dinga tuta thu ka pêk cheu pawm hi a nih."
14,"Behold, unto Jehovah thy God belongeth heaven and the heaven of heavens, the earth, with all that is therein.","Ngai ta u, vân dâm, vânhai vân le, hnuoi le a sûnga um po po hi LALPA in Pathien ta vawng a nih."
15,"Only Jehovah had a delight in thy fathers to love them, and he chose their seed after them, even you above all peoples, as at this day.","Nisienlakhawm, in pi le puhai hmangai chu a lâwm zâwng a na, hnam dang po po nêkin nangni, an hnunga an thlahai hi a lo thlang ta cheu a nih, tuta in ni ang hin."
16,"Circumcise therefore the foreskin of your heart, and be no more stiffnecked.","Chuleiin, in lungril ser chu tan unla, kâwmaw ta naw ro."
17,"For Jehovah your God, he is God of gods, and Lord of lords, the great God, the mighty, and the terrible, who regardeth not persons, nor taketh reward.","LALPA in Pathien chu pathien- hai Pathien, hotuhai Hotu, Pathien ropuitak, hrâttak, ṭiumtak el, tukhawm ditsak bîk nei lo, thamna khawm la ngai lo a ni sih a."
18,"He doth execute justice for the fatherless and widow, and loveth the sojourner, in giving him food and raiment.","Pa nei nawhai le hmeithaihai chu feltakin ro a rêlpêk hlak a; ram dang mihai chu, fâk ding le silfênhai pein a hmangai hlak."
19,Love ye therefore the sojourner; for ye were sojourners in the land of Egypt.,"Chuleiin, ram dang mihai chu hmangai ve ro; nangni khawm Aigupta rama khan ram dang mi in ni kha."
20,"Thou shalt fear Jehovah thy God; him shalt thou serve; and to him shalt thou cleave, and by his name shalt thou swear.","LALPA in Pathien chu ṭîng in ta, ama rawng chu bâwl in ta, ama chu chel tlat in ta, a hming sâlin in inkhâm ding a nih."
21,"He is thy praise, and he is thy God, that hath done for thee these great and terrible things, which thine eyes have seen.","Ama chu in inpâk ding chu a na, hieng in mita in hmu tah thil ropuitak le râpthlâktakhai thawpêk hlak cheu in Pathien a nih."
22,Thy fathers went down into Egypt with threescore and ten persons; and now Jehovah thy God hath made thee as the stars of heaven for multitude.,In pi le puhai chu Aiguptaah sâwmsari an fe thlah a; tuhin chu tam tienga chun vâna arasi zâtin LALPA in Pathienin a sukpung ta cheu a nih.
