verse_no,en,hmr
1,"Thou shalt not see thy brother’s ox or his sheep go astray, and hide thyself from them: thou shalt surely bring them again unto thy brother.","“In unauhai bâwngchal ama- nih, an berâm amanih in- hmang chu in hmuin in tosan el ding a ni nawh a, in unauhai ina chun in ṭhuoipêk ngei ding a nih."
2,"And if thy brother be not nigh unto thee, or if thou know him not, then thou shalt bring it home to thy house, and it shall be with thee until thy brother seek after it, and thou shalt restore it to him.","Chun, in unauhai chu in kâwl hnaia um an ni nawh a, a neitu chu in hriet naw amanih a ni chun, in in tieng ṭhuoi el in ta, in kuomah um zing a ta, in unauin a hung zawng pha pha in lo pêk nâwk ding a nih."
3,"And so shalt thou do with his ass; and so shalt thou do with his garment; and so shalt thou do with every lost thing of thy brother’s, which he hath lost, and thou hast found: thou mayest not hide thyself.","An sabengtung khawm chuong ang bawk chun in thaw ding a nih, chuong ang bawk chun an silfênhai khawm in thaw ding a nih, chuong ang tak chun in unau thil inhmang in hmu taphawt chu in thaw ding a na, in tobopui el ding a ni nawh."
4,"Thou shalt not see thy brother’s ass or his ox fallen down by the way, and hide thyself from them: thou shalt surely help him to lift them up again.","“In unauhai sabengtung amanih, an bâwngchal amanih, lampuia tlu in hmuin in tosan el ding a ni nawh a, in keithopui ngei ding a nih."
5,"A woman shall not wear that which pertaineth unto a man, neither shall a man put on a woman’s garment; for whosoever doeth these things is an abomination unto Jehovah thy God.","“Nuhmei chun pasal thuomhnaw an inbel ding a ni nawh a, pasalin nuhmei silfên an inbel ding a ni bawk nawh; tukhawm chuong anga thaw chu LALPA in Pathien ngaiin mi tirdakum a nih."
6,"If a bird’s nest chance to be before thee in the way, in any tree or on the ground, with young ones or eggs, and the dam sitting upon the young, or upon the eggs, thou shalt not take the dam with the young:","“Lampuia vate bu, thinga manih, hnuoia manih, a te amanih, a tui amanih um, a te amanih, a tui amanih a puiin a awp lai in hmu chun a te chu a pui pumin in lâk ding a ni nawh."
7,"thou shalt surely let the dam go, but the young thou mayest take unto thyself; that it may be well with thee, and that thou mayest prolong thy days.","A pui chu insuo ngei ngei ding a nih, a te ruok chu la thei in ta, chuongchun, in ta dingin ṭhâng a ta, dam sâwt in tih."
8,"When thou buildest a new house, then thou shalt make a battlement for thy roof, that thou bring not blood upon thy house, if any man fall from thence.","“In thar in bâwl chun, chutaka chun mi dâm an tla a, in in chu thisen insuona in a hung ni nawna dingin in inchung chu in inhuon ding a nih."
9,"Thou shalt not sow thy vineyard with two kinds of seed, lest the whole fruit be forfeited, the seed which thou hast sown, and the increase of the vineyard.","Chun, in grêp huona chun thil chi hni in chîng ding a ni nawh; chuong naw chun, in chi tu le in grêp huona thil rasuok po po chu LALPA chan- puol ni el a tih."
10,Thou shalt not plow with an ox and an ass together.,Bâwngchal le sabengtung hnuoi in inlet hmunkhattir ding a ni nawh.
11,"Thou shalt not wear a mingled stuff, wool and linen together.",Sahmul le pat khâwng pawl in inbel ding a ni bawk nawh.
12,"Thou shalt make thee fringes upon the four borders of thy vesture, wherewith thou coverest thyself.",“In inthuomna puon chu a hmawr paliah a hmawrkai in inneitir ding a nih.
13,"If any man take a wife, and go in unto her, and hate her,","“Miin nuhmei a nei a, a pâwl zet a, a theida nâwk si a,"
14,"and lay shameful things to her charge, and bring up an evil name upon her, and say, I took this woman, and when I came nigh to her, I found not in her the tokens of virginity;","‘Hi nuhmei hi ka nei a, ka pâwl a, nunghâk inthieng a nina ka hmu nawh a,’ tia muolphotaka a siem a, a hming a suksiet chun,"
15,"then shall the father of the damsel, and her mother, take and bring forth the tokens of the damsel’s virginity unto the elders of the city in the gate;",nunghâk nu le pa chun kul kawtkhârah chu khaw upahai kuom- ah nunghâk inthieng a nina chu an hung suklang ding a nih.
