verse_no,en,hmr
1,And Moses went and spake these words unto all Israel.,"Chun, Mosien Israel mi po pohai kuomah hieng thu hi a va hril a."
2,"And he said unto them, I am a hundred and twenty years old this day; I can no more go out and come in: and Jehovah hath said unto me, Thou shalt not go over this Jordan.","An kuomah a hril a, “Tuhin chu kum za le sâwmhni ka lo ni tah a; ka suok invâk thei ta nawh a; chun, LALPAIN, ‘Hi Jordan vadung hi kai naw ti ni’ a mi tih a."
3,"Jehovah thy God, he will go over before thee; he will destroy these nations from before thee, and thou shalt dispossess them: and Joshua, he shall go over before thee, as Jehovah hath spoken.","LALPA in Pathien chun in hma ṭhuoi a ta, hieng hnamhai hi sukbo- pêk a ti cheu a, an ram chu hluong in tih; chun, LALPAIN a lo hril ta angin Josua chun in hma ṭhuoi a tih."
4,"And Jehovah will do unto them as he did to Sihon and to Og, the kings of the Amorites, and unto their land; whom he destroyed.","LALPAIN Amor mihai lal hai, Sihon le Og le an ram a sukbohmang laia an chunga a thaw ang khan an chungah thâwng a tih."
5,"And Jehovah will deliver them up before you, and ye shall do unto them according unto all the commandment which I have commanded you.","LALPAIN anni chu inhlân a ti cheu a, thu ka ipêk cheu thupêkhai po po ang khan an chungah in thaw ding a nih."
6,"Be strong and of good courage, fear not, nor be affrighted at them: for Jehovah thy God, he it is that doth go with thee; he will not fail thee, nor forsake thee.","Hrâttak le huoitakin um unla, ṭi naw ro, anni chu ṭi bawk naw ro; in kuoma fe ve chu LALPA in Pathien a ni sih a; inhlâwsamtir naw ni cheu, mâk khawm mâksan naw tawp a ti cheu,” tiin."
7,"And Moses called unto Joshua, and said unto him in the sight of all Israel, Be strong and of good courage: for thou shalt go with this people into the land which Jehovah hath sworn unto their fathers to give them; and thou shalt cause them to inherit it.","Chun, Mosie chun Josua chu a ko a, Israel mi po pohai mithmuah a kuomah, “Hrâttak le huoitakin um rawh, hieng mihai kuoma hin an pi le puhai LALPAIN inkhâma pêk a lo tiem ta rama chun i fe ve ding a nih, anni hi în hluotir ding a nih."
8,"And Jehovah, he it is that doth go before thee; he will be with thee, he will not fail thee, neither forsake thee: fear not, neither be dismayed.","I hmaṭhuoitu chu LALPA nîng a ta, i kuomah um pei a tih, inhlâw- samtir naw ni che a, mâk khawm mâksan naw tawp a ti che; ṭi naw la, zâm bawk naw rawh,” a tih a."
9,"And Moses wrote this law, and delivered it unto the priests the sons of Levi, that bare the ark of the covenant of Jehovah, and unto all the elders of Israel.","Chun, Mosie chun chu dân chu a ziek a, LALPA thuthlung bâwm zâwntu Levi naupa, thiempuhai le Israel upahai po po chu a pêk a."
10,"And Moses commanded them, saying, At the end of every seven years, in the set time of the year of release, in the feast of tabernacles,","Chuongchun, Mosie chun, “Kum sari kum, ngaidam kum taphawta bâwkte ruoiṭhea,"
11,"when all Israel is come to appear before Jehovah thy God in the place which he shall choose, thou shalt read this law before all Israel in their hearing.",hmun a la ruot dinga Israel mi po po LALPA in Pathien hmaa an hung inlang pha hi dân hi Israel mi po po hrietah in tiem ding a nih.
12,"Assemble the people, the men and the women and the little ones, and thy sojourner that is within thy gates, that they may hear, and that they may learn, and fear Jehovah your God, and observe to do all the words of this law;","Mipuihai, nuhmei, pasal, in nau le tehai, in umpui ram dang mihai, anni chun an ngai a, an inchûk a, LALPA an Pathien chu an ṭi a, hi dân thu po po hi fîmkhurtaka an zâwm theina dingin;"
