verse_no,en,hmr
1,"And Moses went up from the plains of Moab unto mount Nebo, to the top of Pisgah, that is over against Jericho. And Jehovah showed him all the land of Gilead, unto Dan,","Chun, Mosie chu Moab phaia inthawkin Jeriko zâwna Nebo tlâng, Pisga tlâng sîpa chun a hang lâwn a. LALPA chun Gilead ram po po, Dan chenin ân entir a;"
2,"and all Naphtali, and the land of Ephraim and Manasseh, and all the land of Judah, unto the hinder sea,","Naphtali le Ephraim ram po po, Manasse le Juda ram po po, a thlangtieng tuisuoriet chen;"
3,"and the South, and the Plain of the valley of Jericho the city of palm-trees, unto Zoar.","Sim ram le tûm khawpui, Jeriko phai ruom, Zoar chenin."
4,"And Jehovah said unto him, This is the land which I sware unto Abraham, unto Isaac, and unto Jacob, saying, I will give it unto thy seed: I have caused thee to see it with thine eyes, but thou shalt not go over thither.","Chun, LALPAIN a kuomah, “Hi ram hi a nih, Abraham hai, Isak hai, Jakob hai kuoma, ‘In thlahai la pêng ka tih,’ tia inkhâma ka lo tiem kha; a hmu chu kân hmutir phawt che a na; nisienlakhawm, chutaka chun fe naw ti ni,” a ta."
5,"So Moses the servant of Jehovah died there in the land of Moab, according to the word of Jehovah.","Chuongchun, LALPA siehlaw Mosie chu LALPA thu angin Moab rama chun a thi tah a."
6,And he buried him in the valley in the land of Moab over against Beth-peor: but no man knoweth of his sepulchre unto this day.,"Chun, Beth-peor zâwnah Moab rama ruomah a phûm a; nisien- lakhawm, a thlân chu tu chen hin tukhawma an hriet nawh."
7,"And Moses was a hundred and twenty years old when he died: his eye was not dim, nor his natural force abated.","Mosie chu a thi chun kum za le sâwmhni mi a nih; a mit ân thim nawh a, a tha khawm a ṭhum chuong nawh."
8,And the children of Israel wept for Moses in the plains of Moab thirty days: so the days of weeping in the mourning for Moses were ended.,"Israel thlahai chun Mosie chu Moab phaia chun ni sâwmthum an ṭah a; chuongchun, Mosie sûna ṭap nihai chu a hung tâwp tah a."
9,"And Joshua the son of Nun was full of the spirit of wisdom; for Moses had laid his hands upon him: and the children of Israel hearkened unto him, and did as Jehovah commanded Moses.","Chun, Nun naupa Josua chu varna thlarauin a sip a, Mosie chun a chungah a kut ân nghat leiin; chun, Israel thlahai chun a thu an zâwm a, LALPAIN Mosie thu a pêk ang chun an thawh a."
10,"And there hath not arisen a prophet since in Israel like unto Moses, whom Jehovah knew face to face,","Chutaka inthawk chu Israelhai lai chun Mosie anga LALPAIN hmai- san meua a biek zâwlnei hrim hrim an hung um ta nawh a,"
11,"in all the signs and the wonders, which Jehovah sent him to do in the land of Egypt, to Pharaoh, and to all his servants, and to all his land,","inchiknahai po po le, thilmak po pohai, Pharao le a siehlawhai po po kuoma le Aigupta ram po poa inen- tira,"
12,"and in all the mighty hand, and in all the great terror, which Moses wrought in the sight of all Israel.",kut hrâttak le ṭiumtak tak dâma Israel mi po pohai mithmua Mosien a thaw ang thaw ve hlak chu.
