verse_no,en,hmr
1,"And Moses and the elders of Israel commanded the people, saying, Keep all the commandment which I command you this day.","Chun, Mosie le Israel upahai chun mipuihai chu thu a pêk a, “Thupêk po po vawisûna ka pêk cheu hi pawm ro."
2,"And it shall be on the day when ye shall pass over the Jordan unto the land which Jehovah thy God giveth thee, that thou shalt set thee up great stones, and plaster them with plaster:","LALPA in Pathienin ram a pêk cheua fe dinga Jordan in kai ni chun lung lien tak tak phun in ta, lung chârna in nâl ding a nih."
3,"and thou shalt write upon them all the words of this law, when thou art passed over; that thou mayest go in unto the land which Jehovah thy God giveth thee, a land flowing with milk and honey, as Jehovah, the God of thy fathers, hath promised thee.","In kai hnung chun a chunga chun hi dân thu po po hi in ziek ding a nih; chuongchun, LALPA, in pi le puhai Pathienin a lo tiem cheu ang khan nênetui le khuoizu luongna ram, LALPA in Pathienin a pêk cheu rama chun fe thei in tih."
4,"And it shall be, when ye are passed over the Jordan, that ye shall set up these stones, which I command you this day, in mount Ebal, and thou shalt plaster them with plaster.","Jordan vadung in kai zo chun tlângah lunghai chu phun in ta, lung chârna in nâl ding a nih."
5,"And there shalt thou build an altar unto Jehovah thy God, an altar of stones: thou shalt lift up no iron tool upon them.","Chutaka chun LALPA in Pathien ta dingin mâichâm, lung mâichâm in siem ding a nih, thîr hmangruo chu in hmang ding a ni nawh."
6,Thou shalt build the altar of Jehovah thy God of unhewn stones; and thou shalt offer burnt-offerings thereon unto Jehovah thy God:,Lalpa in Pathien mâichâm chu lung sut loin in siem ding a nih; chutaka chun LALPA in Pathien ta dingin pumrawhmang thilinhlânhai dâm inhlân in ta; inremna thilinhlân dâmin inthâwi in tih;
7,"and thou shalt sacrifice peace-offerings, and shalt eat there; and thou shalt rejoice before Jehovah thy God.","chutaka chun fâng in ta, LALPA in Pathien hmaa chun hlimtakin in um ding a nih."
8,And thou shalt write upon the stones all the words of this law very plainly.,"Lung chunga dâm chun hi dân thu po pohai hi chieng takin in ziek ding a nih,” tiin."
9,"And Moses and the priests the Levites spake unto all Israel, saying, Keep silence, and hearken, O Israel: This day thou art become the people of Jehovah thy God.","Chun, Mosie le thiempu Levi mihai chun Israel mi po pohai chu an biek a, “Aw Israel mihai, ngun- takin lo ngai ta u, vawisûn hin LALPA in Pathien mihai in hung ni tah a."
10,"Thou shalt therefore obey the voice of Jehovah thy God, and do his commandments and his statutes, which I command thee this day.","Chuleiin, LALPA in Pathien thu chu in awi ding a nih; vawisûna thu ka ipêk cheua thupêkhai le dânhai chu in zâwm ding a nih,” tiin."
11,"And Moses charged the people the same day, saying,","Chu ni ma chun Mosien mipui- hai chu thu a pêk a,"
12,"These shall stand upon mount Gerizim to bless the people, when ye are passed over the Jordan: Simeon, and Levi, and Judah, and Issachar, and Joseph, and Benjamin.","“Jordan vadung râl in kai hnung chun mipuihai mal sâwm dingin Gerizim tlângah hienghai hi an ngîr ding a nih: Simeon hnam le Levi hnamhai, Juda hnam le Issakar hnamhai, Josef hnam le Benjamin hnamhai."
