verse_no,en,hmr
1,"Ye are the children of Jehovah your God: ye shall not cut yourselves, nor make any baldness between your eyes for the dead.","“LALPA in Pathien nauhai in nih a, mithi leiin in inât ding a ni nawh a, in mit inkâr mithmul in vâw kawl ding a ni bawk nawh,"
2,"For thou art a holy people unto Jehovah thy God, and Jehovah hath chosen thee to be a people for his own possession, above all peoples that are upon the face of the earth.","LALPA in Pathien ta dingin hnam inthieng in ni sih a, hnuoi chunga hnam po poa ama puol bik ni ding cheuin LALPAIN a thlang cheu in nih."
3,Thou shalt not eat any abominable thing.,“Thil tirdakum hrim hrim in fâk ding a ni nawh.
4,"These are the beasts which ye may eat: the ox, the sheep, and the goat,","Hieng sahai hi a nih in fâk thei ding chu; bâwngchal dâm, berâm dâm, kêl dâm,"
5,"the hart, and the gazelle, and the roebuck, and the wild goat, and the pygarg, and the antelope, and the chamois.","sakhi dâm, sangai dâm, rienu dâm, sasen dâm, sakêl dâm, ram bâwng dâm, ram berâm dâm hi."
6,"And every beast that parteth the hoof, and hath the hoof cloven in two, and cheweth the cud, among the beasts, that may ye eat.","Chun, sa tinrêng tin inkâk, ir suok sawi, chu laia mi taphawt chu fa thei in tih."
7,"Nevertheless these ye shall not eat of them that chew the cud, or of them that have the hoof cloven: the camel, and the hare, and the coney; because they chew the cud but part not the hoof, they are unclean unto you.","Amiruokchu, hieng irsuok khawm sawi a, an tin khawm nei bawk hieng chi hi in fâk ding a ni nawh; Sanghâwngsei dâm, mazupui dâm, râwl zupui dâm hi, ir suok chu an sawia chu, an tin ân kâk naw leiin in ta dingin tirdakum an nih."
8,"And the swine, because he parteth the hoof but cheweth not the cud, he is unclean unto you: of their flesh ye shall not eat, and their carcasses ye shall not touch.","Chun, vawk hi a tin chu ân kâk dea chu irsuok a sawi naw leiin in ta dingin tirdak a um a nih, a sa in fâk ding a ni nawh a, a ruong khawm in them ding a ni nawh."
9,These ye may eat of all that are in the waters: whatsoever hath fins and scales may ye eat;,"“Tuia chêng po po lai hieng hi fa thei in tih, pângpar le phuhlip nei taphawt chu fa thei in tih."
10,and whatsoever hath not fins and scales ye shall not eat; it is unclean unto you.,"Pângpar le phuhlip nei naw taphawt chu fa thei naw ti niu, in ta dingin a pawrche a nih."
11,Of all clean birds ye may eat.,Vate thieng po po chu fa thei in tih.
12,"But these are they of which ye shall not eat: the eagle, and the gier-eagle, and the ospray,","Hienghai ruok hi chu in fâk ding a ni nawh; mupui dâm, musie dâm, mu-arla dâm,"
13,"and the glede, and the falcon, and the kite after its kind,","Mute dâm, muvânlai dâm, mute chi tinrêng dâm,"
14,"and every raven after its kind,","Vaâk chi hrim hrim,"
