verse_no,en,hmr
1,"He that is wounded in the stones, or hath his privy member cut off, shall not enter into the assembly of Jehovah.","“Mi, a tilmu kawi le a zamaw intan chu LALPA mihai pung- khâwmhai lai a ṭhang ding a ni nawh."
2,A bastard shall not enter into the assembly of Jehovah; even to the tenth generation shall none of his enter into the assembly of Jehovah.,"“Sâwn chu LALPA mihai pung- khâwmhai lai chun a ṭhang ding a ni nawh, a thlahai khawm suon sâwmna chenin LALPA mihai pungkhâwmhai lai chun an ṭhang ding a ni nawh."
3,An Ammonite or a Moabite shall not enter into the assembly of Jehovah; even to the tenth generation shall none belonging to them enter into the assembly of Jehovah for ever:,“Ammon mihai le Moab mihai chu LALPA mihai pungkhâwmhai lai chun an ṭhang ding a ni nawh. Suon sâwmna chenin anni laia mi chu LALPA mihai pungkhâwmhai lai an ṭhang ding a ni nawh;
4,"because they met you not with bread and with water in the way, when ye came forth out of Egypt, and because they hired against thee Balaam the son of Beor from Pethor of Mesopotamia, to curse thee.","Aigupta rama inthawka in hung suok laia bei le tuia an lo tuok naw cheu leiin le, ṭawngsie inphur ding cheua Mesopotamia rama Pethor khuoa Beor naupa Balaam an ruoi lei khan."
5,"Nevertheless Jehovah thy God would not hearken unto Balaam; but Jehovah thy God turned the curse into a blessing unto thee, because Jehovah thy God loved thee.","Nisienlakhawm, LALPA in Pathien chun Balaam thu chu a pawm nuom nawh a, LALPA in Pathien chun a hmangai cheu leiin LALPA in Pathien chun ṭawngsie chu in ta dingin malsâwmnaah ân chang- tir lem tah a."
6,Thou shalt not seek their peace nor their prosperity all thy days for ever.,In dam sûng po chu anni leh inremna le an tluongtlungna iengtika khawm in ngaituopui ding a ni nawh.
7,Thou shalt not abhor an Edomite; for he is thy brother: thou shalt not abhor an Egyptian; because thou wast a sojourner in his land.,"“Edom mihai chu in thîm ding a ni nawh, in unauhai an ni sih a; Aigupta mihai chu in thîm ding a ni nawh, an rama chun in va mikhuol ta leiin."
8,The children of the third generation that are born unto them shall enter into the assembly of Jehovah.,An thlahai chu suon thumnaa inthawkin LALPA mihai pungkhâwm- hai laia chun an ṭhang ding a nih.
9,"When thou goest forth in camp against thine enemies, then thou shalt keep thee from every evil thing.",“In hmêlmahai thawha in va riekna hmuna chun thil ṭha naw tin- rênga inthawkin in insiekieng ding a nih.
10,"If there be among you any man, that is not clean by reason of that which chanceth him by night, then shall he go abroad out of the camp, he shall not come within the camp:","Nangni lai tukhawm zâna a khata thil suok leia lo pawrche tah an um chun, riebûka inthawk chun suok a ta, riebûka chun a lût nâwk ding a ni nawh."
11,"but it shall be, when evening cometh on, he shall bathe himself in water; and when the sun is down, he shall come within the camp.","Amiruokchu, khuo a hung zân- tieng chun insil a ta, chun, nisa tlâk chun riebûka chun a lût nawk ding a nih."
12,"Thou shalt have a place also without the camp, whither thou shalt go forth abroad:","Riebûk puotieng chun hmun ruot in ta, chutaka chun in fe hlak ding a nih."
13,"and thou shalt have a paddle among thy weapons; and it shall be, when thou sittest down abroad, thou shalt dig therewith, and shalt turn back and cover that which cometh from thee:","In hmangruohai lai chun suo- dûr nei in ta; chu chun in vân ṭhungna ding chu cho khur in ta, in hîng thak chu in vur ding a nih;"
14,"for Jehovah thy God walketh in the midst of thy camp, to deliver thee, and to give up thine enemies before thee; therefore shall thy camp be holy, that he may not see an unclean thing in thee, and turn away from thee.","LALPA in Pathien chu in rie- bûkah nangni sanhim ding le in hmêlmahai pe ding cheuin a hung ṭhang ve pei hlak sih a, chuleiin, in riebûk chu ân thieng ding a nih; chuong naw chun nangni lai thiltir- dakum hmûng a ta, fesan el rawi a ti cheu."
15,Thou shalt not deliver unto his master a servant that is escaped from his master unto thee:,"“Siehlaw, in kuoma an pu hung tlânsuoksan chu in pêk lêt nâwk ding a ni nawh."
16,"he shall dwell with thee, in the midst of thee, in the place which he shall choose within one of thy gates, where it pleaseth him best: thou shalt not oppress him.",In umnaa an dittak an ithlang ang taphawta chun nangni lai an um ve el ding a nih; in nêksâwr ding a ni nawh.
17,"There shall be no prostitute of the daughters of Israel, neither shall there be a sodomite of the sons of Israel.","“Israel naunuhmeihai lai naw- chizawr an um ding a ni nawh a, Israel naupasalhai lai pasal inzawr an um ding a ni bawk nawh."
18,"Thou shalt not bring the hire of a harlot, or the wages of a dog, into the house of Jehovah thy God for any vow: for even both these are an abomination unto Jehovah thy God.","Nawchizawr man amanih, ui man amanih, thutiemna dingin LALPA in Pathien inah in chawi ding a ni nawh; a ieng ieng khawm chu LALPA in Pathien ngaiin thil tirdakum a nih."
19,"Thou shalt not lend upon interest to thy brother; interest of money, interest of victuals, interest of anything that is lent upon interest.","“A pung hnawtin in unauhai in inpûktir ding a ni nawh; tangka tienga pung amanih, fâk ding tienga pung amanih, iengkhawm a pung hnawta inpûktir taphawt chu."
