verse_no,en,hmr
1,"And straightway in the morning the chief priests with the elders and scribes, and the whole council, held a consultation, and bound Jesus, and carried him away, and delivered him up to Pilate.","Chun, zîngkâr a hung ni phingleh thiempuhai chu upa- hai le Dân inchûktirtuhai le rorêltuhai po po leh an inrâwn a, Isu chu an phier a, an ṭhuoi a, Pilat kuomah an pêk nghâl tah a."
2,"And Pilate asked him, Art thou the King of the Jews? And he answering saith unto him, Thou sayest.","Chun, Pilat chun a kuomah, “Judahai lal i ni am a nih?” tiin ân dawn a; ama chun, “I hril ang chun ka nih,” tiin a dawn a."
3,And the chief priests accused him of many things.,"Chun, thiempuhai chun kawng tamtakin an hêk a."
4,"And Pilate again asked him, saying, Answerest thou nothing? behold how many things they accuse thee of.","Chuongchun, Pilatin ân dawn nâwk a, a kuomah, “Iengkhawmin i dawn naw maw? Ngai ta, an hêkna zozai che hi,” a ta."
5,But Jesus no more answered anything; insomuch that Pilate marvelled.,"Isu ruok chun iengkhawmin a dawn ta nawh a: chuleichun, Pilat chun mak a ti hle a."
6,"Now at the feast he used to release unto them one prisoner, whom they asked of him.","Chun, Pilatin Ruoiṭhe ni chun mi intâng pakhat an ngên taphawt chu ân suopêk hlak a."
7,"And there was one called Barabbas, lying bound with them that had made insurrection, men who in the insurrection had committed murder.","Chun, mi pakhat Barabba an ti chu, helhai laia phiera intâng ve zing a na, chuonghai chun an helnaa chun tuol an that a nih."
8,And the multitude went up and began to ask him to do as he was wont to do unto them.,"Chun, mipuihai chu an hang feh a, an ta dinga a thawpêk hlak anga thaw dingin an ngên tah a."
9,"And Pilate answered them, saying, Will ye that I release unto you the King of the Jews?","Chuongchun, Pilatin an kuomah, “Judahai lal hi insuopêk lang cheu in nuom am?” a ta."
10,For he perceived that for envy the chief priests had delivered him up.,(Thiempu lalhaiin an îtsîk leiin an hung ṭhuoi a ni ti a hriet sih a).
11,"But the chief priests stirred up the multitude, that he should rather release Barabbas unto them.","Nisienlakhawm, Thiempu lal- hai chun mipuihai chu Barabba chu insuopêk lem dinga hni dingin an infui a."
12,"And Pilate again answered and said unto them, What then shall I do unto him whom ye call the King of the Jews?","Chun, Pilat chun an kuomah, “Anleh Judahai lal in ti hi iengtin am thaw tâng ka ta?” tiin a dawn nâwk a."
13,"And they cried out again, Crucify him.","Anni chun, “Krawsah hemde rawh,” tiin an khêk nâwk a."
14,"And Pilate said unto them, Why, what evil hath he done? But they cried out exceedingly, Crucify him.","Pilat chun an kuomah, “Iengdingin am ie? Ieng am a suksuol leh?” a ta. Nisienlakhawm, anni chu, “Krawsah hemde rawh,” tiin an khêk zuol sau a!"
15,"And Pilate, wishing to content the multitude, released unto them Barabbas, and delivered Jesus, when he had scourged him, to be crucified.","Chuongchun, Pilatin mipuihai suklungawi a nuom a, Barabba chu ân suopêk tah a. Chun, Isu chu a vuok zoin krawsa hemde dingin a pêk tah a."
16,"And the soldiers led him away within the court, which is the Prætorium; and they call together the whole band.","Chun, sipaihai chun in inhuonna sûng tuollai Praitorion an tia chun ama chu an ṭhuoi lût a, an pâwla mi po po an ko khâwm a."
