verse_no,en,hmr
1,And he entered again into the synagogue; and there was a man there who had his hand withered.,"Chun, inkhâwmna ina chun a lût nâwk a, chutaka chun mi pakhat kutzeng hi a lo um a."
2,"And they watched him, whether he would heal him on the sabbath day; that they might accuse him.","Chun, ama an hêk theina dingin Châwlnin a sukdam ding le sukdam naw ding an enthlit a."
3,"And he saith unto the man that had his hand withered, Stand forth.","Ama chun kutzeng kuoma chun, “Hung ngîr dawk rawh,” a ta."
4,"And he saith unto them, Is it lawful on the sabbath day to do good, or to do harm? to save a life, or to kill? But they held their peace.","Chun, an kuoma chun, “Châwlni hin sukṭhat am a thieng, suksiet? sandam am a thieng sukhlum?” tiin ân dawn a. Nisienlakhawm, an to zing a."
5,"And when he had looked round about on them with anger, being grieved at the hardening of their heart, he saith unto the man, Stretch forth thy hand. And he stretched it forth; and his hand was restored.","Chun, an lungril ngar zie chu pawitipêk bêk bêkin, lungsen puma anni a en vêl hnungin, chu mipa kuoma chun, “I kut phar rawh,” a ta. Chun, a hang phar dawk a, a kut chu a dam tah a."
6,"And the Pharisees went out, and straightway with the Herodians took counsel against him, how they might destroy him.","Chun, Pharisaihai chu an suok a, ama an sukhlum theinazie ding ngaituoin Herod pâwla mihai le chun an inrâwn nghâl tah a."
7,"And Jesus with his disciples withdrew to the sea: and a great multitude from Galilee followed; and from Judæa,","Chun, Isu chu a inchûktirhai le chun dîl tieng an fe hmang tah a, chuongchun, Galili rama inthawkin mipui nasatakin an zui tah a."
8,"and from Jerusalem, and from Idumæa, and beyond the Jordan, and about Tyre and Sidon, a great multitude, hearing what great things he did, came unto him.","Chun, a thil thaw ropuizie chu an hrietin, Judai rama inthawk dâmin, Jerusalema inthawk dâmin, Idumai rama inthawk dâmin, Tura le Sidon khuo vêla inthawk dâmin mipui nasatak a kuomah an hung veh a."
9,"And he spake to his disciples, that a little boat should wait on him because of the crowd, lest they should throng him:","Chun, mipui lei chun a ta dinga lawnglêng pakhat lo siemrêlpêk dingin a închûktirhai a hril a. “Chuong naw chun mi hneng hut hut rawi an tih,” a ta."
10,for he had healed many; insomuch that as many as had plagues pressed upon him that they might touch him.,"Mi tamtak a sukdam nghâl tah a; chuongchun, natna nei po po chun ama an them theina dingin an bûm tul tul a."
11,"And the unclean spirits, whensoever they beheld him, fell down before him, and cried, saying, Thou art the Son of God.","Khawhri inthieng nawhai khawmin ama an hmu po leh a hmaa bawkkhupin, “Nang Pathien Naupa chu i nih,” tiin an khêk hlak a."
12,And he charged them much that they should not make him known.,"Chun, ama chun a chanchin chu phuong lo dingin an kuomah a ti tlat pei a."
13,"And he goeth up into the mountain, and calleth unto him whom he himself would; and they went unto him.","Chun, tlânga chun a hang feh a, amain a dit pohai chu a ko a, chuongchun, anni chu a kuomah an hang feh a."
14,"And he appointed twelve, that they might be with him, and that he might send them forth to preach,","Chun, sâwm le pahni a ruot a, a kuoma an um theina dingin le thu hril dinga a tir dawk theina ding le,"
15,and to have authority to cast out demons:,khawhrihai hnawt dawkna thu nei dinga a tir dawk theina dingin.
16,and Simon he surnamed Peter;,"Chuonghai chu, Simon, Peter a înbûk hai;"
17,"and James the son of Zebedee, and John the brother of James; and them he surnamed Boanerges, which is, Sons of thunder:","Zebedai naupa Jakob le Jakob unaupa Johan hai dâm, (chuonghai chu “Boanerges” ân bûk a, chu chu “Vâninrûm Nauhai,” tina a nih.)"
18,"and Andrew, and Philip, and Bartholomew, and Matthew, and Thomas, and James the son of Alphæus, and Thaddæus, and Simon the Cananæan,","Andri hai, Philip hai, Bartholomai hai, Matthai hai, Thoma hai, Alphai naupa Jakob hai, Thaddai hai, Kanaana Simon hai;"
19,"and Judas Iscariot, who also betrayed him. And he cometh into a house.",a înmantirtu Juda Iskariot hai dâm kha an nih.
20,"And the multitude cometh together again, so that they could not so much as eat bread.","Chun, inah a va lût a. Chun, mipui chu an hung khâwm nâwk a, chuongchun, bei takngiel khawm an fâk thei ta nawh a."
21,"And when his friends heard it, they went out to lay hold on him: for they said, He is beside himself.","Chun, a sûnghai chun chu chu an hriet a, “ân vêt a ni chu tie,” tiin, ama man tumin an inthawk a."
22,"And the scribes that came down from Jerusalem said, He hath Beelzebub, and, By the prince of the demons casteth he out the demons.","Chun, Dân Inchûktirtuhai Jeru- salema inthawka hung thlahai chun, “Beelzebub a zâwl a ni hi,” an tih a. “Khawhri lal lei annâwm khawhrihai a hnawt dawk hlak hi,” an ti bawk a."
23,"And he called them unto him, and said unto them in parables, How can Satan cast out Satan?","Chun, Isu chun Dân inchûk- tirtuhai chu a ko a, tekhithuin an kuomah, “Setanin Setan bawk ieng- tin am hnawt dawk thei a ta?"
24,"And if a kingdom be divided against itself, that kingdom cannot stand.","Ram khawm ama le ama ân do chun, chu ram chu ngîr suok thei naw ni."
25,"And if a house be divided against itself, that house will not be able to stand.","Sûng khat khawm anni le anni an indo chun, chuhai sûng chu ngîr suok thei naw ni hai."
26,"And if Satan hath risen up against himself, and is divided, he cannot stand, but hath an end.","Setan khawm ama le ama indo a, ân khing si chun, ngîr suok thei naw nih a, bohmang el lem a tih."
27,"But no one can enter into the house of the strong man, and spoil his goods, except he first bind the strong man; and then he will spoil his house.","Tukhawm mi hrât ina lûtin a sum chu a lâkpêk thei ngai nawh, mi hrât chu an phier hmasa zet naw chun; chu hnunga ruok chun a in chu inrampêk el an tih."
