verse_no,en,hmr
1,"And it came to pass, when all the nation were clean passed over the Jordan, that Jehovah spake unto Joshua, saying,","Chun, a hnam pumpui chun Jordan an kai fai vawng hnungin LALPAIN Josua kuoma chun,"
2,"Take you twelve men out of the people, out of every tribe a man,","“Mipuihai laia mi hi mi sâwm- pahni, hnam tina mi pakhat pei thlang suok la, an kuomah,"
3,"and command ye them, saying, Take you hence out of the midst of the Jordan, out of the place where the priests’ feet stood firm, twelve stones, and carry them over with you, and lay them down in the lodging-place, where ye shall lodge this night.","‘Jordan vadung lailung, thiempu- hai ngîrna laitaka mi lung sâwmpa- hni la unla, put phei unla, riebûk, vawizâna in riekna dingah sie ro,’ tiin thu pe rawh,” tiin a hril a."
4,"Then Joshua called the twelve men, whom he had prepared of the children of Israel, out of every tribe a man:","Chuongchun, Josua chun Israel thlahai laia mi sâwmpahni, hnam tina mi pakhat pei a thlang suokhai chu a ko a;"
5,"and Joshua said unto them, Pass over before the ark of Jehovah your God into the midst of the Jordan, and take you up every man of you a stone upon his shoulder, according unto the number of the tribes of the children of Israel;","chun, Josua chun an kuomah, “LALPA in Pathien bâwm hmaa khan Jordan vadung lailungah fe unla, Israel thlahai hnam zât, hnam khat ta ding, mi tinin pakhat pei, lung pakhat seng in liengkoah put ro khai."
6,"that this may be a sign among you, that, when your children ask in time to come, saying, What mean ye by these stones?","Nakie in nauhaiin, ‘Hieng lung- hai hi ieng inentirna am a na?’ tia an la hung indawn pha chun,"
7,"then ye shall say unto them, Because the waters of the Jordan were cut off before the ark of the covenant of Jehovah; when it passed over the Jordan, the waters of the Jordan were cut off: and these stones shall be for a memorial unto the children of Israel for ever.","nangnîn an kuomah, ‘LALPA thuthlung bâwm hmaah Jordan tui- hai chu a hung intan ta lei a nih: chuongchun, hieng lunghai hi Israel thlahaiin kumkhuoa an hriet zingna ding a ni hi,’ in la ti ding a nih,” a tih a."
8,"And the children of Israel did so as Joshua commanded, and took up twelve stones out of the midst of the Jordan, as Jehovah spake unto Joshua, according to the number of the tribes of the children of Israel; and they carried them over with them unto the place where they lodged, and laid them down there.","Chun, Israel thlahai chun Josua- in thu a pêk ang chun an thaw a, LALPAIN Josua kuoma a hril angtak chun, Israel thlahai hnam zât Jordan vadung lailunga mi lung sâwmpahni chu an lâk a; an riekna hmuna chun an put phei a, chutaka chun an sieh a."
9,"And Joshua set up twelve stones in the midst of the Jordan, in the place where the feet of the priests that bare the ark of the covenant stood: and they are there unto this day.","Chun, thuthlungna bâwm zâwn- tu thiempuhai ngîrna lai tak, Jordan vadung lailunga chun Josua chun lung sâwmpahni a phun a, chuong chu tu chen hin a la um zing a nih."
10,"For the priests that bare the ark stood in the midst of the Jordan, until everything was finished that Jehovah commanded Joshua to speak unto the people, according to all that Moses commanded Joshua: and the people hasted and passed over.","Mosien Josua kuoma thu a lo pêk ta po po anga, LALPAIN mipui- hai kuoma hril dinga Josua thu a pêk chu thaw vawng a ni hmakhat chun thiempu bâwm zâwntuhai chu Jordan vadung lailunga chun an ngîr zing el a. Chuongchun, mipuihai chu an insukhmawh a, an kai tâwl tah a."
