verse_no,en,hmr
1,"And the second lot came out for Simeon, even for the tribe of the children of Simeon according to their families: and their inheritance was in the midst of the inheritance of the children of Judah.","Chun, aisân pahnina chu Simeon chungah, Simeon thla- hai hnam chungah an sûngkuo izir ang peiin a tlu tah a; an chanpuol chu Juda thlahai chanpuol lai khan a ṭhang ve a nih."
2,"And they had for their inheritance Beer-sheba, or Sheba, and Moladah,","An chanpuola tluhai chu, Beer- seba, Seba, Molada,"
3,"and Hazar-shual, and Balah, and Ezem,","Hazar-sual, Bala, Ezem,"
4,"and Eltolad, and Bethul, and Hormah,","Eltolad, Bethul, Horma,"
5,"and Ziklag, and Beth-marcaboth, and Hazar-susah,","Ziklag, Beth-markaboth, Hazar- susa,"
6,"and Beth-lebaoth, and Sharuhen; thirteen cities with their villages:","Beth-lebaoth le Saruhen, khaw- pui sâwmpathum a khaw chînhai leh."
7,"Ain, Rimmon, and Ether, and Ashan; four cities with their villages:","Ain, Rimmon, Ether le Asan; khawpui pali a khaw chînhai leh;"
8,"and all the villages that were round about these cities to Baalath-beer, Ramah of the South. This is the inheritance of the tribe of the children of Simeon according to their families.","chuong khawpui vêla khaw chîn- hai po po Baalath-beer, simtienga Ramah chenin. Chuong chu a nih Simeon thlahai hnam an sûngkuo izir ang peia an chanpuola ruot chu."
9,Out of the part of the children of Judah was the inheritance of the children of Simeon; for the portion of the children of Judah was too much for them: therefore the children of Simeon had inheritance in the midst of their inheritance.,"Simeon thlahai chanpuol chu Juda thlahai chanpuol laia mi a nih; Juda thlahai chanpuol chu anni ta dingin a lien taluo sih a; chuleiin, Simeon thlahai chanpuol chu an chan lai khan a ṭhang ve a nih."
10,And the third lot came up for the children of Zebulun according to their families. And the border of their inheritance was unto Sarid;,"Chun, aisân pathumna chu Zebulun thlahai chungah an sûngkuo izir ang peiin a tlu tah a; an chanpuol ramri chu Sarid chenin a nih;"
11,"and their border went up westward, even to Maralah, and reached to Dabbesheth; and it reached to the brook that is before Jokneam;","chun, an ramri chu thlangtieng pangah Marala tlung zakin a fe pei a; Dabbeseth a va tlung a, chun, Jokneam saka vadungte a va tlung a;"
12,"and it turned from Sarid eastward toward the sunrising unto the border of Chisloth-tabor; and it went out to Daberath, and went up to Japhia;","Sarida inthawkin saktieng pangah nisa suokna tieng pangah Kisloth-tabor ramri chenin a hang kâwi a; Daberathah a suok a, Japhiaa chun a fe pei a;"
13,"and from thence it passed along eastward to Gath-hepher, to Eth-kazin; and it went out at Rimmon which stretcheth unto Neah;","chun, chutaka inthawk chun saktieng pangah Gitta-hepher le Eth- kazinah a fe pei a; Nea tieng panin Rimmonah a suok a;"
14,and the border turned about it on the north to Hannathon; and the goings out thereof were at the valley of Iphtah-el;,"chun, ramri chu hmârtienga chun Hannathon-ah ân kuol phei a, Iphtahel ruomah a suok a,"
15,"and Kattath, and Nahalal, and Shimron, and Idalah, and Bethlehem: twelve cities with their villages.","chun, Kattath, Nahalal, Sim- ron, Idala le Bethlehem; khawpui sâwmpahni a khaw chînhai leh."
16,"This is the inheritance of the children of Zebulun according to their families, these cities with their villages.",Chuong chu a nih Zebulun thlahai an sûngkuo izir ang peia an chanpuola ruot chu; chuong khawpui- hai le a khaw chînhai chu.
17,"The fourth lot came out for Issachar, even for the children of Issachar according to their families.","Aisân palina chu Issakar chungah, Issakar thlahai an sûngkuo izir ang peiin a tlu tah a;"
18,"And their border was unto Jezreel, and Chesulloth, and Shunem,","an ramri chin chu Jezreel, Kesulloth le Sunem,"
19,"and Hapharaim, and Shion, and Anaharath,","Hapharaim Sion, Anaharath,"
