verse_no,en,hmr
1,"Moreover the Spirit lifted me up, and brought me unto the east gate of Jehovah’s house, which looketh eastward: and behold, at the door of the gate five and twenty men; and I saw in the midst of them Jaazaniah the son of Azzur, and Pelatiah the son of Benaiah, princes of the people.","Chu nawa chun thlarau chun a mi hang dawm kâng a. LALPA in dâi saktieng kawtkhâr, saktieng sawnga chun a mi ṭhuoi tah a; chun, ngai ta, chu dâi kawtkhâra chun mi sâwmhni panga an um a; chun, anni laia chun Azzur naupa Jaazania le Benaia naupa Pelatia, mipuihai hotuhai chu ka hmuh a."
2,"And he said unto me, Son of man, these are the men that devise iniquity, and that give wicked counsel in this city;","Chun, ama chun ka kuomah, “Mi- hriem naupa, hi khawpuia thurâwn rilo pea, suolna suksuoktuhai chu hieng mihai hi an nih."
3,"that say, The time is not near to build houses: this city is the caldron, and we are the flesh.","Anni chun, ‘Inhai bâwlna ding hun a hnai ta a ni nâwm a nih? Hi khawpui hi sumbepui chu a na, eini hi a sahai chu ei nih,’ an tih a."
4,"Therefore prophesy against them, prophesy, O son of man.","Chuleiin, an chunga chun thu hrillâwk la, aw mihriem naupa, hrillâwk rawh,” a ta."
5,"And the Spirit of Jehovah fell upon me, and he said unto me, Speak, Thus saith Jehovah: Thus have ye said, O house of Israel; for I know the things that come into your mind.","Chun, LALPA thlarau chu ka chungah a hung tlung a, ka kuoma chun, “LALPA chun hieng hin a tih ti hril rawh: Aw Israel sûngkuohai, chuong ang chun in hril am a ni; in lungrilhaia thil hung lûthai chu ka hriet sih a."
6,"Ye have multiplied your slain in this city, and ye have filled the streets thereof with the slain.","Hi khawpuia hin in mi thathai chu in sukpung a, chutaka kawtthlêr- hai chu mi thathaiin in suksip a."
7,"Therefore thus saith the Lord Jehovah: Your slain whom ye have laid in the midst of it, they are the flesh, and this city is the caldron; but ye shall be brought forth out of the midst of it.","“Chuleiin, Lalpa PATHIEN chun hieng hin a ti a nih: In ithathai a sûnga in inzâltirhai hi, sa chu an nih; khawpui chu sumbepui chu a nih; nisienlakhawm, a sûnga inthawk chun lâk suokin um a tih."
8,"Ye have feared the sword; and I will bring the sword upon you, saith the Lord Jehovah.","Kâwlhnâm chu in ṭih a; in chung- ah kâwlhnâm chu hung intlungtir ka tih, Lalpa PATHIEN chun a tih."
9,"And I will bring you forth out of the midst thereof, and deliver you into the hands of strangers, and will execute judgments among you.","Chun, chutaka inthawk chun la suok ka ti cheu a, hmêlhrietlohai kutah pêng ka ti cheu a, chun, nang- ni lai chun rorêlna chu tirsuok ka tih."
10,Ye shall fall by the sword; I will judge you in the border of Israel; and ye shall know that I am Jehovah.,"Kâwlhnâmah tlûng in ta, Israel ramria chun ro rêlpêk ka ti cheu a; chun, LALPA chu ka ni ti hre tâng in tih."
