verse_no,en,hmr
1,"And it came to pass in the seventh year, in the fifth month, the tenth day of the month, that certain of the elders of Israel came to inquire of Jehovah, and sat before me.","Kum sarina, thla ngânaa, chu thla ni sâwm ni chun, Israel upa ṭhenkhathai chu LALPA kuoma thu indawn dingin an hung a, ka hmaa chun an ṭhung a."
2,"And the word of Jehovah came unto me, saying,","Chun, LALPA thu chu ka kuom- ah a hung tlung a,"
3,"Son of man, speak unto the elders of Israel, and say unto them, Thus saith the Lord Jehovah: Is it to inquire of me that ye are come? As I live, saith the Lord Jehovah, I will not be inquired of by you.","“Mihriem naupa, Israel upahai kuoma khan thu hril la, an kuoma chun, ‘Lalpa PATHIEN chun hieng hin a ti a nih; ka kuomah thu indawn dinga hung in ni maw? Kei ka hring zing angin nangni thu indawn hin um naw ning,’ Lalpa PATHIEN chun a tih,"
4,"Wilt thou judge them, son of man, wilt thou judge them? Cause them to know the abominations of their fathers;","Anni chu ro rêlpêk i ti, mihriem naupa, anni chu ro rêlpêk i ti? An thlatuhai tirdakumnahai chu in- hriettir la;"
5,"and say unto them, Thus saith the Lord Jehovah: In the day when I chose Israel, and sware unto the seed of the house of Jacob, and made myself known unto them in the land of Egypt, when I sware unto them, saying, I am Jehovah your God;","an kuoma chun, Lalpa PATHIEN chun hieng hin a tih; ‘Israel hi ka thlang a, Jakob sûngkaw thlahai chunga chun ka bân ka phar a, Aigupta ramah anni laia kân suk- hmêlhriet nia chun; ka bân ka phar a, LALPA in Pathien ka nih,’ tiin;"
6,"in that day I sware unto them, to bring them forth out of the land of Egypt into a land that I had searched out for them, flowing with milk and honey, which is the glory of all lands.","chu nia chun Aigupta rama in- thawka, ram po pohai ropuina nenetui le khuoizua luong ram an ta dinga ka lo enthlit tah rama hung ṭhuoi dingin, an kuoma chun ka bân ka phar a."
7,"And I said unto them, Cast ye away every man the abominations of his eyes, and defile not yourselves with the idols of Egypt; I am Jehovah your God.","An kuoma khawm chun, a mithmua tirdakumnahai po po chu nangni mi tinin peithla unla, Aigupta ram milimhai chun insukpawrche naw unla; LALPA in Pathien ka ni hi, tiin ka hril a."
8,"But they rebelled against me, and would not hearken unto me; they did not every man cast away the abominations of their eyes, neither did they forsake the idols of Egypt. Then I said I would pour out my wrath upon them, to accomplish my anger against them in the midst of the land of Egypt.","Nisienlakhawm, ka chungah an hel a, ka thu an ngai nawh a; mi tin chun an mithmua an tirdakumnahai chu an pei thlâk naw bawk a; Aigupta milimhai khawm chu an nghatsan bawk nawh a; chun, kei chun, ‘an chunga chun Aigupta ram sûnga an chunga ka lungsenna sukpuitling dingin ka lunginsenna chu ka bun- thlâk ding a nih,’ ka tih a;"
9,"But I wrought for my name’s sake, that it should not be profaned in the sight of the nations, among which they were, in whose sight I made myself known unto them, in bringing them forth out of the land of Egypt.","nisienlakhawm, ka hming leiin, Aigupta rama inthawk anni hung ṭhuoi suoka an kuoma ka lo intârlang tâkna hmutu, an laia an umna hnam- hai mithmua, hrilsiet ka ni nawna dingin, ka thawh a."
10,"So I caused them to go forth out of the land of Egypt, and brought them into the wilderness.","chuongchun, Aigupta rama inthawka suok dingin ka siem a, thlalêra chun anni chu ka hung ṭhuoi tah a."
