verse_no,en,hmr
1,"And he said unto me, Son of man, eat that which thou findest; eat this roll, and go, speak unto the house of Israel.","Chun, ka kuoma chun, “Mihriem naupa, i hmu kha fa la, hi lekhabu zuol hi fa la, chun, fe la, Israel sûngkuohai lai chun thu va hril rawh,” a mi ta."
2,"So I opened my mouth, and he caused me to eat the roll.","Chuongchun, ka bau chu ka kah a, lekhabu zuol chu a mîn fâktir tah a."
3,"And he said unto me, Son of man, cause thy belly to eat, and fill thy bowels with this roll that I give thee. Then did I eat it; and it was in my mouth as honey for sweetness.","Chun, ka kuoma chun, “Mihriem naupa, i phîng kha infâktir la, hi lekhabu zuol ka pêk che hin i phîng kha sukkhawp rawh,” a ta. Chuong- chun, ka fâk tah a; ka baua chun ân hnik dân chu khuoizu ang el a nih."
4,"And he said unto me, Son of man, go, get thee unto the house of Israel, and speak with my words unto them.","Chun, ama chun ka kuomah a hril a, “Mihriem naupa, fe la, Israel sûngkuohai kuomah va fe ta, an kuoma chun ka thu hi va hril rawh."
5,"For thou art not sent to a people of a strange speech and of a hard language, but to the house of Israel;","Mi ṭawng danglam le ṭawng intakhai kuoma tir i ni nawh a, Israel sûngkuohai kuoma tir i ni lem;"
6,"not to many peoples of a strange speech and of a hard language, whose words thou canst not understand. Surely, if I sent thee to them, they would hearken unto thee.","hnam tamtak ṭawng danglam le ṭawng harsatakhai, an ṭawnghai i hriet thei nawhai kuoma tir i ni nawh. Matheiloin, an kuomah ka tir che chun, i thu chu ngai ding chu an nih a."
7,But the house of Israel will not hearken unto thee; for they will not hearken unto me: for all the house of Israel are of a hard forehead and of a stiff heart.,"Amiruokchu, Israel sûngkuohai chun i thu ngai naw ni hai a, keia thu an ngai naw ding leiin; Israel sûngkuohai po po chu chal changtak, lungril ngartak ruok an ni leiin."
8,"Behold, I have made thy face hard against their faces, and thy forehead hard against their foreheads.","Ngai ta, i hmêl chu an hmaisana chun ka sukngar tah a, an chalhai hmaihmaa chun i chal chu ka sukchang ta bawk a nih."
9,"As an adamant harder than flint have I made thy forehead: fear them not, neither be dismayed at their looks, though they are a rebellious house.","Lungrâl chu meitâwklung nêka a chang lem angin, i chal ka siem tah a; anni chu ṭi dêr naw rawh, anni hei hmua chun beidawng bawk naw la, sûngkaw hel hmangtak ni hai sien- khawm” tiin."
10,"Moreover he said unto me, Son of man, all my words that I shall speak unto thee receive in thy heart, and hear with thine ears.","Chu nawa khawm ka kuoma chun, “Mihriem naupa, i kuoma thu ka hril ding po pohai chu i nahai chun ngai la, i lungrila chun pawm rawh."
11,"And go, get thee to them of the captivity, unto the children of thy people, and speak unto them, and tell them, Thus saith the Lord Jehovah; whether they will hear, or whether they will forbear.","Chun, fe la, an sal intângnaa chun, i mihai thlahai kuoma chun fe la, an kuomah thu hril la, anni chu hril rawh; an ngai khawmin, an ngaisak naw khawma, ‘Lalpa Pathien chun hieng hin a tih,’ ti rawh,” tiin."
12,"Then the Spirit lifted me up, and I heard behind me the voice of a great rushing, saying, Blessed be the glory of Jehovah from his place.","Chun, thlarau chun a mi dawm kâng a, ka hnungtieng chun râwl ri nasatak ang ka hriet a, “Ama hmuna inthawka suok LALPA ropuina chu inpâkin um raw se,” tiin."
13,"And I heard the noise of the wings of the living creatures as they touched one another, and the noise of the wheels beside them, even the noise of a great rushing.","Thilhringhai thlahai intawk ri le, an sîra tawlailîr kekuolhai tlân khâwm ri nasatak chu a nih ka hriet chu."
14,"So the Spirit lifted me up, and took me away; and I went in bitterness, in the heat of my spirit; and the hand of Jehovah was strong upon me.","Chuongchun, thlarau chun a mi dawm kâng a, a mi lâk hmang tah a; lungawilotak le lunginsen êm êmin ka fe tah a; chun, LALPA kut chu ka chunga chun a hrât hle a."
15,"Then I came to them of the captivity at Tel-abib, that dwelt by the river Chebar, and to where they dwelt; and I sat there overwhelmed among them seven days.","Chun, sal intânghai, Kebar vadung panga Tel-abiba umhai, an umna hmun ngeia chun ka va feh a; chun, an kuomah chutaka chun maktiin ni sari sûng ka ṭhung tah a."
16,"And it came to pass at the end of seven days, that the word of Jehovah came unto me, saying,","Chun, ni sarihai tâwpa chun, LALPA thu chu ka kuomah a hung a,"
17,"Son of man, I have made thee a watchman unto the house of Israel: therefore hear the word at my mouth, and give them warning from me.","“Mihriem naupa, Israel sûng- kuo vêngtu dingin ka siem che a nih: chuleiin, ka baua thu chu ngai la, keimaa inthawkin vaulâwkna chu pe rawh."
