verse_no,en,hmr
1,"Afterward he brought me to the gate, even the gate that looketh toward the east.","Chu hnunga chun dâi kawt- khâr, saktieng ngha dâi kawt- khâra chun a mi ṭhuoi tah a;"
2,"And, behold, the glory of the God of Israel came from the way of the east: and his voice was like the sound of many waters; and the earth shined with his glory.","chun, ngai ta, saktienga inthawk chun Israel Pathien ropuina chu a hung tlung tah a; chun, a râwl khawm chu tui tamtak ri ang a nih; chuongchun, a ropuina chun hnuoi chu a var tah a."
3,"And it was according to the appearance of the vision which I saw, even according to the vision that I saw when I came to destroy the city; and the visions were like the vision that I saw by the river Chebar; and I fell upon my face.","Chun, thilhmulâwk ka ihmu tah, khawpui chu sukse dinga a hung laia thilhmulâwk ka hmu ang tak, chu thil hmulâwk chu Kebar vadung panga thilhmulâwk ka hmu ang kha a nih; chuongchun, ka hmaiin hnuoi ka sik tah a."
4,And the glory of Jehovah came into the house by the way of the gate whose prospect is toward the east.,"Chun, dâi kawtkhâr, saktieng nghaa inthawk chun LALPA ropuina chu ina chun a hung lût a;"
5,"And the Spirit took me up, and brought me into the inner court; and, behold, the glory of Jehovah filled the house.","Thlarau chun a mi dawm kâng a, huon sûng tuollai sungril lema chun a mi ṭhuoi tah a; chun, ngai ta, LALPA ropuina chun in chu a suksip tah a."
6,And I heard one speaking unto me out of the house; and a man stood by me.,"Mi pakhat ka sîra a ngîr zing lai chun, ina inthawk chun mi pakhat hin ka kuomah thu hrilin ka hriet a;"
7,"And he said unto me, Son of man, this is the place of my throne, and the place of the soles of my feet, where I will dwell in the midst of the children of Israel for ever. And the house of Israel shall no more defile my holy name, neither they, nor their kings, by their whoredom, and by the dead bodies of their kings in their high places;","ka kuoma chun, “Mihriem naupa, hi hi ka lalṭhungpha hmun le ka kehai innghatna hmun, Israel thla- hai kuoma chatuona ka chêngna ding chu a ni hi. Israel sûngkuo chun ka hming inthieng chu sukpawrche ta naw ni hai a, anni khawmin, an lalhai khawm, an hurnain amani, an bâwlhmunhaia an lalhai ruonghai khawmin amanih sukpawrche naw ni hai,"
8,"in their setting of their threshold by my threshold, and their door-post beside my door-post, and there was but the wall between me and them; and they have defiled my holy name by their abominations which they have committed: wherefore I have consumed them in mine anger.","an tuolpûk chu ka tuolpûk kâwla siein, an kawtkhâr bieng chu ka kawtkhâr bieng sîrah, anni le keia kâra chun bang chau a uma chu; an tirdakumna an lo thaw tahai chun ka hming inthieng chu an lo sukpawrche tah a; chuleiin, ka lunginsenna chun anni chu ka kâng hmang tah a."
9,"Now let them put away their whoredom, and the dead bodies of their kings, far from me; and I will dwell in the midst of them for ever.","Tuhin an hurna le an lalhai ruonghai chu keimaa inthawka hla- takah sie hmang hai sienla, anni lai chun chatuonin chêng tâng ka tih."
10,"Thou, son of man, show the house to the house of Israel, that they may be ashamed of their iniquities; and let them measure the pattern.","“Nang mihriem naupa, Israel sûngkaw kuoma chun in kha inentir rawh, an suolhai leia an inzak theina dingin; chuongchun, a riruong kha inkhitir rawh."
