verse_no,en,hmr
1,"The word of Jehovah also came unto me, saying,",LALPA thu chu ka kuomah a hung nâwk a.
2,"Son of man, thou dwellest in the midst of the rebellious house, that have eyes to see, and see not, that have ears to hear, and hear not; for they are a rebellious house.","“Mihriem naupa, nang sûngkaw hel hmang, hmûna dinga mithai nei sih a, hmu lohai, hrietna dinga nahai nei sih a, hre lohai laia chêng, sûng- kaw hel hmang an ni sih a."
3,"Therefore, thou son of man, prepare thee stuff for removing, and remove by day in their sight; and thou shalt remove from thy place to another place in their sight: it may be they will consider, though they are a rebellious house.","Chuleiin, nang mihriem naupa, sal intâng ding angin thuomhnaw intêl la, sûnah an mithmu ngeiah fe suok rawh; chun, an mithmua chun i hmuna inthawkin hmun dangah insawn rawh; sûngkaw hel hmang an ni nâka chu an ngaituo thei rawi mawh."
4,"And thou shalt bring forth thy stuff by day in their sight, as stuff for removing; and thou shalt go forth thyself at even in their sight, as when men go forth into exile.","Chun, i thuomhnaw chu sûnah an mithmuah hung la suok i ta, sal intâng ding angin; chun, sal intânga fe dinghai thaw angin zântieng hun- ah an mithmuah nang ngei chu fe suok i ta."
5,"Dig thou through the wall in their sight, and carry out thereby.","An mithmua chun bang chu ver âwng la, chutaka chun i thuomhnaw chu la suok rawh."
6,"In their sight shalt thou bear it upon thy shoulder, and carry it forth in the dark; thou shalt cover thy face, that thou see not the land: for I have set thee for a sign unto the house of Israel.","An mithmua chun i liengkoah phur i ta, inthima chun phur pei i ta; i hmai khawm hnuoi hmu lo dingin în khum ding a nih; Israel sûngkuohai dinga inchiknaah ka sie ta si cheh a,” tiin."
7,"And I did so as I was commanded: I brought forth my stuff by day, as stuff for removing, and in the even I digged through the wall with my hand; I brought it forth in the dark, and bare it upon my shoulder in their sight.","Chun, chuonga thu pêka ka um ang tak chun ka thaw tah a; ka thuomhnaw chu sûnah ka hung lâk suok a, sal intâng ding ang tak chun; chun, zântieng chun ka kutin bang chu ka ver âwng a; thuomhnaw chu inthima chun ka hung lâk suok a, an mithmua chun ka liengkoah ka phur tah a."
8,"And in the morning came the word of Jehovah unto me, saying,","Chun, zîngkâr chun LALPA thu chu ka kuomah a hung tlung a,"
9,"Son of man, hath not the house of Israel, the rebellious house, said unto thee, What doest thou?","“Mihriem naupa, Israel sûngkuo, sûngkaw hel hmang chun i kuomah, ‘Ieng am i thawh a?’ an ti che a ni naw maw?"
10,"Say thou unto them, Thus saith the Lord Jehovah: This burden concerneth the prince in Jerusalem, and all the house of Israel among whom they are.","an kuoma chun hril la, Lalpa PATHIEN chun hieng hin a tih, ti rawh, Hi chungrikna hin Jerusalema lal le Israel sûngkuohai po po an umnahai chu a kâwk a nih."
11,"Say, I am your sign: like as I have done, so shall it be done unto them; they shall go into exile, into captivity.","Hril la, in ta dinga inchikna ka na, ka thaw ta angin an kuoma chun hung tlung a tih, hnawt suoknaa chun, salah an fe ding a nih."
12,"And the prince that is among them shall bear upon his shoulder in the dark, and shall go forth: they shall dig through the wall to carry out thereby: he shall cover his face, because he shall not see the land with his eyes.","Anni laia lal um chun inthim hnuoia chun a liengkoin phur a ta, fe suok a tih; chutaka phursuok- na ding chun bang chu ver âwng an tih; a mithaia hnuoi a hmu nawna dingin a hmai chu inkhum tlat a tih."
13,"My net also will I spread upon him, and he shall be taken in my snare; and I will bring him to Babylon to the land of the Chaldeans; yet shall he not see it, though he shall die there.","Chun, ka lên khawm chu a chunga chun dêngkhum ka ta, ka chânga chun âwk a tih; chun, Kaldai- hai ram Babulona chun ṭhuoi ka ta; chutaka chun thi ding ni sien khawm, hmu chu hmu naw ni."
14,"And I will scatter toward every wind all that are round about him to help him, and all his bands; and I will draw out the sword after them.","Chun, a pâwlhai po po le, ama vêla ama ṭhangpuituhai ding po po chu kil tinah the dar ka ta; an hnunga kâwlhnâm chu phawi ka tih."
15,"And they shall know that I am Jehovah, when I shall disperse them among the nations, and scatter them through the countries.","Chun, ramhaia ka hnawt dar pha le, hnamhai laia ka sukdar pha chu LALPA kha ka ni ti mi hre tâng an tih."
16,"But I will leave a few men of them from the sword, from the famine, and from the pestilence; that they may declare all their abominations among the nations whither they come; and they shall know that I am Jehovah.","Amiruokchu, anni laia mi tlâwmte chu kâwlhnâma manih, hri- puia manih, ṭâmnaa inthawkin amani chun hlâng ka ta; an fena tieng tienga hnamhai kâwla chun an tirdakumna po po chu an phuongdar theina dingin; chun, LALPA chu ka ni ti mi hre tâng an tih,” tiin."
17,"Moreover the word of Jehovah came to me, saying,","Chu nawa khawm LALPA thu chu ka kuomah a hung tlung a,"
