verse_no,en,hmr
1,"The word of Jehovah came unto me again, saying,","LALPA thu chu ka kuomah a hung nâwk a,"
2,"What mean ye, that ye use this proverb concerning the land of Israel, saying, The fathers have eaten sour grapes, and the children’s teeth are set on edge?","“Hi thuvar Israel rama in hmang, ‘Pahai chun grêp thûr an fâk tah a, nauhai hahai chu a ṭim,’ ti hi ieng tinâm a na?"
3,"As I live, saith the Lord Jehovah, ye shall not have occasion any more to use this proverb in Israel.","Ka hring zing angin, Lalpa PATHIEN chun a tih; Israel rama chun hi thuvar hi hmangna ding hun hrim nei ta naw ti niu."
4,"Behold, all souls are mine; as the soul of the father, so also the soul of the son is mine: the soul that sinneth, it shall die.","Ngai ta, thlarau po po chu ka ta an na, pa hringna chu ka ta a ni ang bawkin, naupa hringna khawm chu ka ta a nih; thlarau thil suksuol chu thîng a tih."
5,"But if a man be just, and do that which is lawful and right,","Amiruokchu, mi chu a fel a, ân dik le dân anga a thawh a,"
6,"and hath not eaten upon the mountains, neither hath lifted up his eyes to the idols of the house of Israel, neither hath defiled his neighbor’s wife, neither hath come near to a woman in her impurity,","tlânghai chunga chun a fâk bawk nawh a, Israel sûngkuohai milimhai tieng chun a mithai ân lên bawk nawh a, a tuolbâwm nuhmei chu a lo sukpawrche nawh a, nuhmei insiehran lai a hung hnai bawk nawh a;"
7,"and hath not wronged any, but hath restored to the debtor his pledge, hath taken nought by robbery, hath given his bread to the hungry, and hath covered the naked with a garment;","tukhawm ân suksuoltir nawh a, battu kuoma chun a hnina chu ân hmutir a, thawluinain tukhawm a suksiet nawh a, mi phîngṭâmhai chu bei a lo pêk tah a, saruokhai chu silfên a lo inkhum tah a;"
8,"he that hath not given forth upon interest, neither hath taken any increase, that hath withdrawn his hand from iniquity, hath executed true justice between man and man,","a pung hnawt dinga pe suok ngai lo a, a pung khawm la ngai lo a, suolnaa inthawka a kut keitîm a, mi le mi inkâra rorêlna indiktak lo hmang hlak a,"
9,"hath walked in my statutes, and hath kept mine ordinances, to deal truly; he is just, he shall surely live, saith the Lord Jehovah.","indiktaka thaw dinga ka rorêlhai zâwm a, ka thuruothai a pawm chun, ama chu mi indik a na, hring ngei ngei a tih, Lalpa PATHIEN chun a tih."
10,"If he beget a son that is a robber, a shedder of blood, and that doeth any one of these things,","Amiruokchu, naupasal a nei a, inru a nih a, thisen insuotu, hieng thilhai a ieng amani hi thawh a,"
11,"and that doeth not any of those duties, but even hath eaten upon the mountains, and defiled his neighbor’s wife,","hieng thil thaw dinghai hi thaw lo a, amiruokchu, tlâng chunga lo fa tah a, a tuolbâwmhai nuhmei lo suk- pawrche tah a,"
12,"hath wronged the poor and needy, hath taken by robbery, hath not restored the pledge, and hath lifted up his eyes to the idols, hath committed abomination,","mi tlasam le mi rimsihai lo insuksuoltir tah a, thawluinaa lo sukse tah a, hnina lo ngaisak lo a, milimhai tienga a mithai lo inlên tah a, tirdakumnahai lo thaw tah a,"
13,"hath given forth upon interest, and hath taken increase; shall he then live? he shall not live: he hath done all these abominations; he shall surely die; his blood shall be upon him.","a pung um dinga lo pe suok tah a, a pung khawm lo la ta hlak chu, ama chu a hring ding am a nih? Ama chu hring naw nih a, hieng tirdak- umnahai po po thawtu hi chu thi ngei ngei a ta, a thisen chu ama chunga chun a um ding a nih."
14,"Now, lo, if he beget a son, that seeth all his father’s sins, which he hath done, and feareth, and doeth not such like;","Chun, ngai ta, ama chun naupasal hung nei ve sien, a pain suolna a thawhai po po chu lo hmu tah a, ama chun ṭih a, chuonga thaw ve lo a,"
15,"that hath not eaten upon the mountains, neither hath lifted up his eyes to the idols of the house of Israel, hath not defiled his neighbor’s wife,","tlânghai chunga khawm lo la fa lo a, Israel sûngkaw milimhai tienga a mithai khawm lân lên ngai lo a, a tuolbâwm nuhmei khawm lo la sukpawrche lo a,"
16,"neither hath wronged any, hath not taken aught to pledge, neither hath taken by robbery, but hath given his bread to the hungry, and hath covered the naked with a garment;","mi tu chunga khawm lo suksuol ngai lo a, hninaa thutiem la ngai lo a, thawluinaa la sukse ngai lo a, ami- ruokchu, a bei chu tlasamhai kuoma peh a, saruok chu silfêna lo inkhum tah a,"
