verse_no,en,hmr
1,"Moreover the word of Jehovah came unto me, saying,",Chu nawa khawm chun LALPA thu chu ka kuomah a hung tlung a;
2,"And thou, son of man, wilt thou judge, wilt thou judge the bloody city? then cause her to know all her abominations.","“Nang mihriem naupa, khawpui thisen insuo hmang chungthu hi i rêl ding am a nih, i rêl ding am a nih? A tirdakumnahai po po chu inhriettir vawng rawh."
3,"And thou shalt say, Thus saith the Lord Jehovah: A city that sheddeth blood in the midst of her, that her time may come, and that maketh idols against herself to defile her!","Chun, hieng hin tîng i ta, Lalpa PATHIEN chun hieng hin a tih; Khawpui a sûnga a hun a hung tlung theina dinga thisen insuotu le, ama insukpawrchena dinga milimhai siem- tu chu!"
4,"Thou art become guilty in thy blood that thou hast shed, and art defiled in thine idols which thou hast made; and thou hast caused thy days to draw near, and art come even unto thy years: therefore have I made thee a reproach unto the nations, and a mocking to all the countries.","I thisen i lo insuotahaia chun thiemlo chang i lo ni tah a; milim i lo siemahai chun nang chu i lo in- sukpawrche ta bawk a; i nihai chu hung hnai dingin i siem a, i kumhai bi ruota chun i hung tlung ṭêp ta bawk a, chuleiin, hnamhai laia chun hril- insîmah ka siem che a nih, ram- bunghai po poa nuizabûr dinga leh."
5,"Those that are near, and those that are far from thee, shall mock thee, thou infamous one and full of tumult.","Chuong nanga hnaia umhai le nanga hlata umhai chun, nang buoinaa sip le, hmingse ta chu nuisan an ti cheh a."
6,"Behold, the princes of Israel, every one according to his power, have been in thee to shed blood.","Ngai ta, Israel lalhai mi tin chu a thilthawtheina ang peia, thisen insuo dingin i sûnga chun a um a nih."
7,In thee have they set light by father and mother; in the midst of thee have they dealt by oppression with the sojourner; in thee have they wronged the fatherless and the widow.,I sûnga chun nu le pa chu hmu- sitin an um a; i sûnga chun mikhuol- hai chu nêksâwrin an sawisah a; i sûnga chun pa neilohai le hmeithai chu an sukkhawhlo tah a.
8,"Thou hast despised my holy things, and hast profaned my sabbaths.",Nang chun ka thil inthienghai chu i hmusit a; ka châwlnihai khawm chu i lo bawsiet tah a.
9,Slanderous men have been in thee to shed blood; and in thee they have eaten upon the mountains: in the midst of thee they have committed lewdness.,I sûnga chun thisen insuo ding- in mi bautamhai an um a; i sûnga chun tlâng sâng chungahai chun an fâk bawk a; i sûnga chun hurna thil khawhlo khawm chu an lo thaw tah a.
10,In thee have they uncovered their fathers’ nakedness; in thee have they humbled her that was unclean in her impurity.,"I sûnga chun an thlatuhai sa- ruokna chu an hlîmpêk a; i sûnga chun nuhmei inthieng naw lai zâlpui an um a,"
11,"And one hath committed abomination with his neighbor’s wife; and another hath lewdly defiled his daughter-in-law; and another in thee hath humbled his sister, his father’s daughter.","Mi pakhat chun a tuolbâwm nuhmei chunga chun thil tirdakum chu a thawh a; mi dang chun hurtak- in a monu chu a sukpawrche bawk a; mi dang chun i sûngah a pa naunu, a farnu chu ân tlâwm bawk a."
12,"In thee have they taken bribes to shed blood; thou hast taken interest and increase, and thou hast greedily gained of thy neighbors by oppression, and hast forgotten me, saith the Lord Jehovah.","I sûnga chun thisen insuo dingin thamnahai an lâk a; a pung hnawtna le a pung chu i lâk a; nêksâwrnain i tuolbâwmhai chunga chun duâmtakin i lo hlêp tah a; kei i mi lo theinghil tah a nih, Lalpa PATHIEN chun a tih."
13,"Behold, therefore, I have smitten my hand at thy dishonest gain which thou hast made, and at thy blood which hath been in the midst of thee.","Chuleiin, ngai ta, i hlêpna ringum lo, i lo thaw tah le, i sûnga i thisen i lo insuo tâk chunga chun ka kuthai ka ben el a nih."
14,"Can thy heart endure, or can thy hands be strong, in the days that I shall deal with thee? I, Jehovah, have spoken it, and will do it.","Nangma chu ka sawisak nihaia che chun i kuthai chu a hrât tâwkin, i lungril chun a tuor zo ding am a nih? Kei LALPA hin ka hril tah a, thaw ngei bawk ka tih."
15,"And I will scatter thee among the nations, and disperse thee through the countries; and I will consume thy filthiness out of thee.","Hnamhai laia chun sukdar ka ti cheh a, rambunghaia chun sukdar bawk ka ti che; i tirdakumna chu nangmaa inthawk chun sukbohmang tâng ka tih,"
16,"And thou shalt be profaned in thyself, in the sight of the nations; and thou shalt know that I am Jehovah.","Chun, hnamhai mithmua chun nangma le nangma ngei chu insuk- hmingsieng i ta; chun, LALPA chu ka nih ti mi hre tâng i tih,” tiin."
17,"And the word of Jehovah came unto me, saying,",LALPA thu chu ka kuomah a hung tlung a;
18,"Son of man, the house of Israel is become dross unto me: all of them are brass and tin and iron and lead, in the midst of the furnace; they are the dross of silver.","“Mihriem naupa, Israel sûng- kuo hi ka ta dingin êksie an ni tah; pûm meia chun an rêng chun darsen dâm, rângva dâm, thîr dâm, suon dâm an na; tangkaraw êksie chu an nih."
19,"Therefore thus saith the Lord Jehovah: Because ye are all become dross, therefore, behold, I will gather you into the midst of Jerusalem.","Chuleiin, Lalpa PATHIEN chun hieng hin a tih; Êksie chu in hung ni tâk leiin ngai ta u, Jerusalem sûnga hin kei khâwm ka ti cheu."
20,"As they gather silver and brass and iron and lead and tin into the midst of the furnace, to blow the fire upon it, to melt it; so will I gather you in mine anger and in my wrath, and I will lay you there, and melt you.","Tangkaruo dâm, dârsen dâm, thîr dâm, rângva dâm, suon dâm pûmmeia an mût dinga suktui dinga an lâk khâwm angin, ka lunginsenna le ka ṭiumnain la khâwm ka ti cheu a, chutaka chun sieng ka ti cheu a, suktui ka ti cheu."
21,"Yea, I will gather you, and blow upon you with the fire of my wrath, and ye shall be melted in the midst thereof.","Anih, la khâwm ka ti cheu a, ka lunginsenna meiin râwng ka ti cheu; chuongchun, chutaka chun intui in tih."
22,"As silver is melted in the midst of the furnace, so shall ye be melted in the midst thereof; and ye shall know that I, Jehovah, have poured out my wrath upon you.","Tangkaruo chu pûmmeia ân tui angin chuong ang chun chutaka chun intui in tih, chuongchun, kei LALPA hin in chungah ka lunginsenna chu ka hung bunthlâk a nih ti hre tâng in tih,” tiin."
23,"And the word of Jehovah came unto me, saying,","Chun, LALPA thu chu ka kuom- ah a hung tlung a:"
24,"Son of man, say unto her, Thou art a land that is not cleansed, nor rained upon in the day of indignation.","“Mihriem naupa, amanu kuoma chun hril la; Ram thienglo le, lungin- senna nia a chunga ruo tlâk nawna ang chu i nih, ti rawh."
25,"There is a conspiracy of her prophets in the midst thereof, like a roaring lion ravening the prey: they have devoured souls; they take treasure and precious things; they have made her widows many in the midst thereof.","Sakeibaknei inrûmin a sa fâk ding ân rûm khum angin, a sûnga chun a zâwlneihai chu phierrûkna a um a; mi tin hringin an fâk zo a, thil hluhai le thil rohai chu an lâk a, a sûnga chun hmeithai tamtak an siem a."
