verse_no,en,hmr
1,On that day did the king Ahasuerus give the house of Haman the Jews’ enemy unto Esther the queen. And Mordecai came before the king; for Esther had told what he was unto her.,"Chu ni chun lal Ahasuer chun Judahai hmêlmapa Haman in chu lalnu Esther kuoma chun a pêk tah a. Chun, Mordekai khawm chu lal hmaa chun a hung tah a; Esther chun ama chu a ieng am a ni chu a lo hril ta sih a."
2,"And the king took off his ring, which he had taken from Haman, and gave it unto Mordecai. And Esther set Mordecai over the house of Haman.","Chun, lal chun Hamana in- thawka a lâk, a kutsebi chu a lâk thlâk a, Mordekai kuoma chun a pêk tah a. Chun, Esther chun Haman in chu Mordekai chu ân enkawltir tah a."
3,"And Esther spake yet again before the king, and fell down at his feet, and besought him with tears to put away the mischief of Haman the Agagite, and his device that he had devised against the Jews.","Chun, Esther chun lal kuoma chun thu a la hril nâwk a, a ke bulah a bawkkhup a, Agag mi Haman thil sukpawi le, Juda mihai chunga a thil phierrûkna rawt chu siehmang dingin mitthli pumin a ngên a."
4,"Then the king held out to Esther the golden sceptre. So Esther arose, and stood before the king.","Chun, lal chun rângkachak hmawl chu Esther kuoma chun a lâk kâng a."
5,"And she said, If it please the king, and if I have found favor in his sight, and the thing seem right before the king, and I be pleasing in his eyes, let it be written to reverse the letters devised by Haman, the son of Hammedatha the Agagite, which he wrote to destroy the Jews that are in all the king’s provinces:","Chuongchun, Esther chu a tho a, lal hmaa chun a ngîr tah a. Chun, ama chun, “Lal ṭha ti zâwng a na, a mithmua hin ditsakna ka chang a, hi thil hi lal kuomah indika ân lang chun, le a mit ka tlung chun, Agag mi Hammedatha naupa Hamanin Juda mi lal rambung po poa umhai sukbo- hmangna dinga a ziek lekhathawnhai chu sukdanglam dinga ziek ni raw se:"
6,for how can I endure to see the evil that shall come unto my people? or how can I endure to see the destruction of my kindred?,"ka chipuihai chunga chuong thil ṭha naw hung tlung ding chu iengtin am tuor thei ka ta? Annawleh, ka chi le kuonghai suksieta an umna chu ka en ngam ding am a nih?” a ta."
7,"Then the king Ahasuerus said unto Esther the queen and to Mordecai the Jew, Behold, I have given Esther the house of Haman, and him they have hanged upon the gallows, because he laid his hand upon the Jews.","Chun, lal Ahasuer chun lalnu Esther kuoma le Mordekai Juda mi kuoma chun, “Ngai ta u, Haman in hi Esther kuoma chun ka pêk tah a, ama chu khaihlumnaa chun an khai hlum ta bawk a; Juda mihai chunga a kut ân let leiin."
8,"Write ye also to the Jews, as it pleaseth you, in the king’s name, and seal it with the king’s ring; for the writing which is written in the king’s name, and sealed with the king’s ring, may no man reverse.","Chuongchun, ṭha in ti angin, lal hmingin Judahai kuoma chun lekha ziek unla, lal kutsebi hin nam ro; lal hminga lekha ziek a, lal kutsebia nam chu, tukhawma an sukdanglam thei âwm si nawh a,” a ta."
9,"Then were the king’s scribes called at that time, in the third month, which is the month Sivan, on the three and twentieth day thereof; and it was written according to all that Mordecai commanded unto the Jews, and to the satraps, and the governors and princes of the provinces which are from India unto Ethiopia, a hundred twenty and seven provinces, unto every province according to the writing thereof, and unto every people after their language, and to the Jews according to their writing, and according to their language.","Chuongchun, chu huna chun, thla thumna, Sivan thla, chu thla ni sâwmhni pathum ni chun lal lekha- ziektuhai chu koin an um tah a; chuongchun, Mordekaiin Juda mihai kuoma thu a pêk ang po poin, ram- bung za sâwmhni pasari, Indiaa inthawka Ethiopia chena rambunga lalhai, rorêltuhai le ram awptuhai kuoma chun, rambung tin kuoma chutaka ziek ang peiin, chi tinhai kuomah an ṭawng ang peiin. Juda mihai kuomah an ṭawng ang pei le an ziek dân ang peiin, ziek a hung ni tah a."
10,"And he wrote in the name of king Ahasuerus, and sealed it with the king’s ring, and sent letters by posts on horseback, riding on swift steeds that were used in the king’s service, bred of the stud:","Chun, ama chun lal Ahasuer hmingin a ziek a, lal kutsebi chun a nam a, lal sinthawnaa hmang hlak sakawr hrât mi sakawr sâwizawi chunga chuongin, sakawr chungah lekhathawnhai chu dâkah a thawn tah a;"
