verse_no,en,hmr
1,"And after five days the high priest Ananias came down with certain elders, and with an orator, one Tertullus; and they informed the governor against Paul.","Chun, ni nga chenah Thiempu Laltak Anani a hung tlung thlah a, upa tuhai amanih leh, a hming Tertulla thuhril thiem pakhat leh; chun, Paula chunga thupawi chu Bawrsâp kuomah an hril a."
2,"And when he was called, Tertullus began to accuse him, saying, Seeing that by thee we enjoy much peace, and that by thy providence evils are corrected for this nation,","Chun, Paula chu an ko suok hnung chun, Tertulla chun ama a hêk phut a, “Felik ṭha tak, nangma zârin thlamuongtakin kan um lei le, i enkawl leia hi chihai ta dinga suolhai chu khap ṭhata a um hlak leiin,"
3,"we accept it in all ways and in all places, most excellent Felix, with all thankfulness.",kumkhuoin khâwlai khawm lungawitakin kan lâwm hlak.
4,"But, that I be not further tedious unto thee, I entreat thee to hear us of thy clemency a few words.","Iengkhawm ni sienla, i ta dinga nghawkum taluo ni ka nuom nawh a, I nunnêmnain thu baukhat ruok chu mi ngaipêk dingin ka hni che a nih."
5,"For we have found this man a pestilent fellow, and a mover of insurrections among all the Jews throughout the world, and a ringleader of the sect of the Nazarenes:","Hi mipa hi mi theidaumtak, khawvêla Judahai po po chawkbuoitu le, Nazareth pâwla a ṭhuoitu pakhat a nih ti kan hriet a."
6,who moreover assayed to profane the temple: on whom also we laid hold:,"Pathien biekin sukthieng naw a tum bawk a, chuleiin, kan man a nih; [kan dân anga a chungthu rêl kan nuom a,"
7,,"nisienlakhawm, sipai hotu tak Lusia a hung a, ka kuta mi chu a hung ṭhuoi lui tah a."
8,"from whom thou wilt be able, by examining him thyself, to take knowledge of all these things whereof we accuse him.","Ama hêktuhai chu i hmaa inlang ding thu a pêk bawk a.] Nang ngeiin suosal la, kan hêkna thil po po hi amaa inthawkin hre thei i tih,” a ta."
9,"And the Jews also joined in the charge, affirming that these things were so.","Judahai khawm chun, “Chuong thu chu chuong ang tak chu a nih,” tiin an lo ṭhangpui a."
10,"And when the governor had beckoned unto him to speak, Paul answered, Forasmuch as I know that thou hast been of many years a judge unto this nation, I cheerfully make my defence:","Chun, Bawrsâp chun thu hril dinga Paula chu kuta a zâp phingleh, ama chun, “Nang kum tamtak hi chihai rorêl pêktu i nih ti ka hriet leiin lâwmtakin ka thiemna thu ka hril ding a ni hi."
11,seeing that thou canst take knowledge that it is not more than twelve days since I went up to worship at Jerusalem:,Jerusalema Pathien be dinga ka hang fe chen chu ni sâwm le pahni bâk la ni naw nih ti hre thei i tih.
12,"and neither in the temple did they find me disputing with any man or stirring up a crowd, nor in the synagogues, nor in the city.","Pathien biekina khawm, inkhâwmna inahai khawm khuoa khawm tukhawm ka sêl le mipui kân fui annîn an mi hmu bawk nawh,"
13,Neither can they prove to thee the things whereof they now accuse me.,tu khawm hin an mi hêkna thu hi i hrietah a bula inthawkin sui suok thei bawk naw ni hai.
14,"But this I confess unto thee, that after the Way which they call a sect, so serve I the God of our fathers, believing all things which are according to the law, and which are written in the prophets;","Nisienlakhawm, hi thu hi i kuomah inphuong ka tih, ‘Chi hran,’ an ti, Lam dân angin ei thlatuhai Pathien ka biek hlak, Dân le zâwl- neihai lekhabua ziek po po ringin."
15,"having hope toward God, which these also themselves look for, that there shall be a resurrection both of the just and unjust.","Chun, mi fel le felnaw thonâwk- na um a tih ti Pathien tieng ka beisei a, hienghai khawm hin chu chu an awi ve bawk si."
