verse_no,en,hmr
1,"Now when they had passed through Amphipolis and Apollonia, they came to Thessalonica, where was a synagogue of the Jews:","Chun, Amphipoli le Apollonia an khêl a, Thessalonika an tlung tah a; chutaka chun Judahai inkhâwmna in a um a."
2,"and Paul, as his custom was, went in unto them, and for three sabbath days reasoned with them from the scriptures,","Chun, Paula, a dân pângngaiin, an kuomah a lût a, Châwlni vawi thum Pathien Lekha Thua inthawkin nguntakin a suipui a,"
3,"opening and alleging that it behooved the Christ to suffer, and to rise again from the dead; and that this Jesus, whom, said he, I proclaim unto you, is the Christ.","Krista chu rinum tuor ding a ni hrimzie dâm, mithi laia inthawka thonâwk ding a ni hrimzie dâm a hrilfieh a; a suklang hlak a, “Hi Isu a thu ka hril cheu hi, ama chu Krista a nih,” a ti bawk hlak a."
4,"And some of them were persuaded, and consorted with Paul and Silas; and of the devout Greeks a great multitude, and of the chief women not a few.","Chuongchun, anni laia ṭhenkhat chu zâwrthlûkin an um tah a, Paula le Sila chu an pâwl tah a; Pathien ngaisak Grik mipui nasatak le nuhmei ṭhuoitu tamtak leh."
5,"But the Jews, being moved with jealousy, took unto them certain vile fellows of the rabble, and gathering a crowd, set the city on an uproar; and assaulting the house of Jason, they sought to bring them forth to the people.","Nisienlakhawm, Judahaiin an huphur a; dâwr hmuna mi suol thabo tuhai amanih an kuomah an ṭhuoi a, mipui an ko khâwm a, khuo po po chu an chawkbuoi a, Jason in an hung ṭhâwng a, vântlâng laia ṭhuoi suok tumin."
6,"And when they found them not, they dragged Jason and certain brethren before the rulers of the city, crying, These that have turned the world upside down are come hither also;","Chun, anni chu an hmu nawh a, Jason le unau dang tuhai amanih khaw hotuhai kuomah an kei lût a, an khêk a, “Khawvêl chawk- buoituhai kha hitaka khawm hin an hung a,"
7,"whom Jason hath received: and these all act contrary to the decrees of Cæsar, saying that there is another king, one Jesus.","Jason hin a lo intlungtir vei a; hienghai po po hi, ‘A hming Isu, lal dang a um,’ tiin Kaisar thu kalin an um hlak a nih,” an ta."
8,"And they troubled the multitude and the rulers of the city, when they heard these things.","Chun, mipui le khaw hotuhai chun chuong thu chu an hang hriet chun an buoi tah a;"
9,"And when they had taken security from Jason and the rest, they let them go.","chun, Jason le unau danghai kuoma inthawka an aia hrên ding iengkhat an lâk a, an insuo tah a."
10,And the brethren immediately sent away Paul and Silas by night unto Beroea: who when they were come thither went into the synagogue of the Jews.,"Chun, unauhai chun a zân a zânin Paula le Sila chu Beroia khuoah an infetir nghâl tah a; chutaka an va tlung chun, Judahai inkhâwmna inah an lût a."
11,"Now these were more noble than those in Thessalonica, in that they received the word with all readiness of mind, examining the scriptures daily, whether these things were so.","Chutaka mihai chu Thes- salonika mihai nêk chun an lo ṭha lem a, chuongchun, lungril lâwmtakin thu chu an pawm a, an thu hril chu ân dik le ân dik naw hrietna dingin ni tin Pathien Lekhaah an zawng hlak a."
12,"Many of them therefore believed; also of the Greek women of honorable estate, and of men, not a few.","Chuongchun, chuong mihai tamtak chun an ring tah a; Grik nuhmei inzaumhai le pasalhai khawmin duoiin an ring ta nawh a."
13,"But when the Jews of Thessalonica had knowledge that the word of God was proclaimed of Paul at Beroea also, they came thither likewise, stirring up and troubling the multitudes.","Nisienlakhawm, Thessalonikaa Judahai chun Paulain Beroia khuoah Pathien thu a hril ti an hriet phingleh, chutaka khawm chun an va feh a, mipuihai an infui a, an buoi nâwk tah a."
