verse_no,en,hmr
1,"Now Peter and John were going up into the temple at the hour of prayer, being the ninth hour.","Chun, Peter le Johan chu chawhnung inher, ṭawngṭai hun lai chun, Pathien biekina lût ding chun an hang feh a."
2,"And a certain man that was lame from his mother’s womb was carried, whom they laid daily at the door of the temple which is called Beautiful, to ask alms of them that entered into the temple;","Chun, patling tu amanih a pieng tira inthawka ke inbai an hung zâwn a, ama chu biekina lûthai kuoma kut daw dingin, biekin kawtkhâr, “Maawi,” an ti bula chun, ni tin an inzâltir hlak a."
3,"who seeing Peter and John about to go into the temple, asked to receive an alms.","Ama chun Peter le Johan Pathien biekina lût ding chu a hmuh a, kut a dawh a."
4,"And Peter, fastening his eyes upon him, with John, said, Look on us.","Chun, Peter le Johanin ama chu an en zing a. Peterin, “Keini mi hang en ta,” a ta."
5,"And he gave heed unto them, expecting to receive something from them.","Ama chun an kuoma inthawka ieng amanih hmu a beisei a, a hang en a."
6,"But Peter said, Silver and gold have I none; but what I have, that give I thee. In the name of Jesus Christ of Nazareth, walk.","Nisienlakhawm, Peterin, “Tang- ka le rângkachak iengkhawm ka nei nawh; nisienlakhawm, ka nei sun pêng ka ti che; Nazareth Isu Krista hmingin kein lâwn ta rawh,” a ta."
7,"And he took him by the right hand, and raised him up: and immediately his feet and his ankle-bones received strength.","A kut changtieng a chel a, a keitho tah a. Chun, kârloin a kehai le a kemit ruhai chu a hung hrât nghâl tah a."
8,"And leaping up, he stood, and began to walk; and he entered with them into the temple, walking, and leaping, and praising God.","Chun, ama chu ân châwm tho a, a ngîr a, a kein a lâwn phut tah a. Kea lâwn lâwn le, inchâwm le, Pathien inpâk pum peiin biekina chun a lût ve tah a."
9,And all the people saw him walking and praising God:,"Chun, keâ lâwn le Pathien ân pâk chu mi po poin an hmuh a;"
10,"and they took knowledge of him, that it was he that sat for alms at the Beautiful Gate of the temple; and they were filled with wonder and amazement at that which had happened unto him.","biekin kawtkhâr, Mawi, bula kut dawa ṭhung hlak kha a nih ti an hriet a; a chunga thil tlung chu mak an ti bêk bêk a, an buoi hle el a."
11,"And as he held Peter and John, all the people ran together unto them in the porch that is called Solomon’s, greatly wondering.","Chun, ama chun Peter le Johan chu a chel zing laiin, mi po poin mak an ti bêk bêk a, Solomon tuolpûk an tia chun, an kuomah an hung tlân khâwm a."
12,"And when Peter saw it, he answered unto the people, Ye men of Israel, why marvel ye at this man? or why fasten ye your eyes on us, as though by our own power or godliness we had made him to walk?","Peterin chu chu a hmu chun, mihai chu a biek a, “Nangni Israel mihai, hieng hi iengdinga mak in ti am a na? Keini thilthawtheina le Pathien kan ngaisak leia ama hi kan inlâwntir ang el chun iengdinga in mi en zing am?"
13,"The God of Abraham, and of Isaac, and of Jacob, the God of our fathers, hath glorified his Servant Jesus; whom ye delivered up, and denied before the face of Pilate, when he had determined to release him.","Abraham hai, Isak hai, Jakob hai Pathien, ei thlatuhai Pathien chun, a siehlaw Isu chu a chawimawi ta a ni hi; ama chu in inmantir a, Pilatin insuo a tum khawmin a hmaah in lo dit naw kha."
