verse_no,en,hmr
1,There is therefore now no condemnation to them that are in Christ Jesus.,"Chuongchun, tuhin chu Krista Isua umhai ta ding chun thiem- naw inchangtirna hrim a um ta nawh."
2,For the law of the Spirit of life in Christ Jesus made me free from the law of sin and of death.,Krista Isua Hringna Thlarau dân chun suolna le thina dâna inthawk chun a mi sansuok ta sih a.
3,"For what the law could not do, in that it was weak through the flesh, God, sending his own Son in the likeness of sinful flesh and for sin, condemned sin in the flesh:","Tisa leiin Dân chu a hrât nawh a, a thaw thei ruol naw chu Pathienin ama Naupa ngei tisa suol ang putin suol thawina dinga hung tirin, tisaa suolna um chu thiemnaw ân changtir tah a nih,"
4,"that the ordinance of the law might be fulfilled in us, who walk not after the flesh, but after the Spirit.","tisa dân hraw lo a, Thlarau dân hraw lemtu einia hin Dân thu ruot chu hlena a um theina dingin."
5,For they that are after the flesh mind the things of the flesh; but they that are after the Spirit the things of the Spirit.,Tisa dâna umhai chun tisa tieng thilhai an dit hlak; Thlarau dâna umhai ruok chun thlarau tieng thilhai an dit hlak. Tisa tieng thil dit chu thina a ni sih a;
6,For the mind of the flesh is death; but the mind of the Spirit is life and peace:,Thlarau tieng thil dit ruok chu hringna le lungmuongna a nih;
7,"because the mind of the flesh is enmity against God; for it is not subject to the law of God, neither indeed can it be:","tisa dit zâwng chu Pathien dona a ni sih a. Chu chu Pathien dânin a um nghâl si nawh a, um khawm a um thei bawk nawh."
8,and they that are in the flesh cannot please God.,"Chuleiin, tisaa umhai chun Pathien an suklâwm thei nawh."
9,"But ye are not in the flesh but in the Spirit, if so be that the Spirit of God dwelleth in you. But if any man hath not the Spirit of Christ, he is none of his.","Chuongchun, Pathien Thlarau chu nangniah a chêng takzet a ni chun, tisaa um ni loin, Thlaraua um in ni lem. Tukhawm Krista Thlarau nei naw chu ama mi a ni nawh."
10,"And if Christ is in you, the body is dead because of sin; but the spirit is life because of righteousness.","Krista chu nangniah a um ruok chun, in taksa chu suolna leia thi khawm ni sien, Pathiena thiem changa um in ni leiin in thlarau chu a hring a nih."
11,"But if the Spirit of him that raised up Jesus from the dead dwelleth in you, he that raised up Christ Jesus from the dead shall give life also to your mortal bodies through his Spirit that dwelleth in you.","Nisienlakhawm, mithi laia inthawka Isu keitho nâwktu Thlarau kha nangniah a um chun, mithi laia inthawka Krista Isu keitho nâwktu khan nangnia um Thlarau zâra chun, in taksa thi theihai chu sukhring bawk a tih."
12,"So then, brethren, we are debtors, not to the flesh, to live after the flesh:","Chuleichun, unauhai, bat ei nei, tisa dâna um lo dingin, tisa kuoma khawm ni bawk loin."
13,"for if ye live after the flesh, ye must die; but if by the Spirit ye put to death the deeds of the body, ye shall live.","Tisa dâna in um chun in thi ngei ding a nih; amiruokchu, taksa thil- thawhai chu Thlaraua in sukhlum hlak chun hring in tih."
14,"For as many as are led by the Spirit of God, these are sons of God.",Pathien Thlarau ṭhuoia umhai po chu Pathien nauhai an ni sih a.
15,"For ye received not the spirit of bondage again unto fear; but ye received the spirit of adoption, whereby we cry, Abba, Father.","Ṭia um nâwk dingin suok nina thlarau in hmu a ni si nawh a; nau nina thlarau in hmu lem a nih; chu thlarau zâra chun, “Abba! (Pa)” tiin ei khêk hlak hi."
16,"The Spirit himself beareth witness with our spirit, that we are children of God:","Thlarau ngei chun, eini thlarau leh, Pathien nauhai ei nih ti a mîn hriettir hlak."
17,"and if children, then heirs; heirs of God, and joint-heirs with Christ; if so be that we suffer with him, that we may be also glorified with him.","Chun, nauhai ei ni chun ro- hluotuhai, Pathien rohluotu, Krista hluopuituhai ei nih; chuleiin, ama ei tuorpui ding a nih, a kuoma chawimawia ei um ve theina dingin."
18,For I reckon that the sufferings of this present time are not worthy to be compared with the glory which shall be revealed to us-ward.,Tulaia tuornahai hi ei chunga ropuina suklanga la um ding le chun hrilkhi khawpa ka ngai si nawh a.
19,For the earnest expectation of the creation waiteth for the revealing of the sons of God.,Thilsiemhai chun beiseitakin Pathien nauhai hung inlangna chu an nghâkhla hle sih a.
20,"For the creation was subjected to vanity, not of its own will, but by reason of him who subjected it, in hope","Thilsiem po pohai chu, thil teplo thu thua inumtirin an um tah; an nuoma um an ni nawh a, ân umtirtu lei a ni lem a nih."
21,that the creation itself also shall be delivered from the bondage of corruption into the liberty of the glory of the children of God.,"Beiseina neiin thilsiemhai po po khawm chu sietna suoka inthawka insuoin um an ta, Pathien nauhai zalênna ropuia chun an lût ding a ni sih a."
