verse_no,en,hmr
1,"Wherefore thou art without excuse, O man, whosoever thou art that judgest: for wherein thou judgest another, thou condemnest thyself; for thou that judgest dost practise the same things.","Chuleiin, aw mihriem, mi sawi- sêltu tûkhawm ni la, suonlam hrim i nei nawh, mi dang i sâwisêlna ngeia chun nang le nang thiemnaw inchangtir i nih i sawnnaw! nang a sawisêltu ngei khawma, chuong ang thil chu i thaw ve hlak sih a."
2,And we know that the judgment of God is according to truth against them that practise such things.,Chuong thil thaw hlaktuhai chunga Pathienin a sawisêlna chu thu indiktak a nih ti ei hriet sih a.
3,"And reckonest thou this, O man, who judgest them that practise such things, and doest the same, that thou shalt escape the judgment of God?","Aw mihriem, chuong ang thil thaw hlaktuhai sawisêltu, nangin chuong ang chu i thaw ve bawk sih a, Pathienin a sawisêlna chu pumpel în ring am a ni?"
4,"Or despisest thou the riches of his goodness and forbearance and longsuffering, not knowing that the goodness of God leadeth thee to repentance?","Annawleh, Pathien ṭhatnain simna dingin a ṭhuoi hlak che ti hre loin, a ṭhatna hauzie le, a en theizie le, a zaidaw theizie dâm chu i ngainêp am a nih?"
5,but after thy hardness and impenitent heart treasurest up for thyself wrath in the day of wrath and revelation of the righteous judgment of God;,"I lulul le i lungril ngar leiin, lungsenna le Pathien rorêlna feltak hung inlang ding nia ding chun i chungah lungsenna în khâwlkhâwm a ni lem a nih."
6,who will render to every man according to his works:,"Pathien chun mi tin an sinthaw ang peiin rêlpêk a tih,"
7,"to them that by patience in well-doing seek for glory and honor and incorruption, eternal life:","thil ṭha thaw fan fana, ropuina le chawimawina le bohmang thei nawna zawngtuhai kuoma chun kumkhuoa hringna pêng a tih."
8,"but unto them that are factious, and obey not the truth, but obey unrighteousness, shall be wrath and indignation,","Amiruokchu, kâwmaw suoh a, thutak zâwm loa fel nawna zâwm lemtuhai chunga chun Pathien lung senna le lungawinawna um a tih."
9,"tribulation and anguish, upon every soul of man that worketh evil, of the Jew first, and also of the Greek;","Rinumna le lungngaina nasatak, mihriem thil suksuol pohai thlarau chungah um a ta, Juda mi thlarau chungah um hmasâng a ta, chun, Grik mi thlarau chungah um nâwk a tih."
10,"but glory and honor and peace to every man that worketh good, to the Jew first, and also to the Greek:","Amiruokchu, thil ṭhataka thaw- tuhai po po kuoma chun ropuina dâm, chawimawina dâm, lung- muongna dâm pêk nîng a tih; Juda mihai kuomah pêk hmasak nîng a ta, chun, Grik mihai kuomah ni nâwk a tih."
11,for there is no respect of persons with God.,Pathienin mi ditsak bîk a nei si nawh a.
12,For as many as have sinned without the law shall also perish without the law: and as many as have sinned under the law shall be judged by the law;,"Tûkhawm Dân nei loa thil suksuol chu Dân boin bohmang a ta; chun, tûkhawm Dân nei zinga suksuol chu, Dâna rêlpêkin um a tih."
13,"for not the hearers of the law are just before God, but the doers of the law shall be justified;","Dân hretu ringawthai chu Pathien mithmuin mi fel an ni nawh a, Dân anga thawtuhai chu mi fela tiemin um lem an tih."
14,"(for when Gentiles that have not the law do by nature the things of the law, these, not having the law, are the law unto themselves;","Dân nei naw Jentailhai hmanin an lungril insiengpuia dân thilhai kha an thawin, Dân nei naw hai sien khawm anni le anni chu dânah an insiem fâwm a,"
15,"in that they show the work of the law written in their hearts, their conscience bearing witness therewith, and their thoughts one with another accusing or else excusing them);","an lungrilah dân sinthaw chu ziek a nih ti an inentir a; chu chu an sie le ṭha hrietnain an hrietpui a, an lungrilhai chu ân sêl a, akâr leh thiem ân changtir vak a, akâr leh thiemnaw ân changtir vak a."
16,"in the day when God shall judge the secrets of men, according to my gospel, by Jesus Christ.",Pathienin ka Chanchin Ṭha hril anga mihriemhai thurûk Isu Krista hmanga a ngaituo ni chun chuong ang chu nîng a tih.
17,"But if thou bearest the name of a Jew, and restest upon the law, and gloriest in God,","Nisienlakhawm, nang Juda hming put i ni sih a, Dân chu i ringsan a, Pathien i suong a,"
18,"and knowest his will, and approvest the things that are excellent, being instructed out of the law,","a dit zâwng i hriet a, Dân thu inchûktirin i um leiin thil ṭhatak chu ṭha i tih a,"
19,"and art confident that thou thyself art a guide of the blind, a light of them that are in darkness,","nang ngei chu mitdelhai ṭhuoitu, inthima umhai êntu;"
