verse_no,en,hmr
1,"Or are ye ignorant, brethren (for I speak to men who know the law), that the law hath dominion over a man for so long time as he liveth?","Anleh, unauhai, dân chun mi a dam sûng po a chungah ro a rêl hlak ti in hriet naw am an nih? (Dân hre mihai kuomah ka hril a ni hi)."
2,"For the woman that hath a husband is bound by law to the husband while he liveth; but if the husband die, she is discharged from the law of the husband.","Nuhmei pasal nei chu a pasal dam sûng po dânin a pasala khuopdein a um hlak; nisien- lakhawm, a pasal a thi chun, pasal kawngah dâna inthawka insuoin a um hlak."
3,"So then if, while the husband liveth, she be joined to another man, she shall be called an adulteress: but if the husband die, she is free from the law, so that she is no adulteress, though she be joined to another man.","Chuongchun, a pasal dam sûnga mi dang a nei chun “uirenu” tîng an tih; a pasal a thi ruok chun, chu dâna inthawk chun inthlain a um a; chuongchun, mi dang nei sien khawm uire a ni ta nawh."
4,"Wherefore, my brethren, ye also were made dead to the law through the body of Christ; that ye should be joined to another, even to him who was raised from the dead, that we might bring forth fruit unto God.","Chuongchun, unauhai, Krista taksa pêng in ni leiin dân kawnga sukhlumin in lo um tah a, mi dang, mithi laia inthawka a keitho kha, in nei thei tah, Pathien tienga kan ra theina dingin."
5,"For when we were in the flesh, the sinful passions, which were through the law, wrought in our members to bring forth fruit unto death.",Tisaa ei um lai khan Dân leia nuom zâwng suol hung suokhai chun ei taksa pêngahai thina khawpa ra dingin sin a hung thaw hlak.
6,"But now we have been discharged from the law, having died to that wherein we were held; so that we serve in newness of the spirit, and not in oldness of the letter.","Tu ruok hin chu a mi cheltu chu thisanin, Dâna inthawkin inthlain ei um tah; chuleichun lekha ziek hlui ang ni loin, Thlarau tharin rawng ei bâwl theina dingin."
7,"What shall we say then? Is the law sin? God forbid. Howbeit, I had not known sin, except through the law: for I had not known coveting, except the law had said, Thou shalt not covet:","Ieng am hril tâng ei ta? Dân chu suol am a nih? Teu lo e a; Nisien- lakhawm, Dân leia hriet ni naw sien chu suol ka hriet naw ding bah; Dân chun, “Inhnar naw,” ti naw sien chu inhnar hi ka hriet naw ding bah."
8,"but sin, finding occasion, wrought in me through the commandment all manner of coveting: for apart from the law sin is dead.","Nisienlakhawm, suolin thupêk lei chun remchâng lai hmuin, inhnarna tinrêng ka sûngah ân umtir a. Dân naw chun suolna chu a thi a nih."
9,"And I was alive apart from the law once: but when the commandment came, sin revived, and I died;","Chun, kha hma khan kei dân nei loin ka hring a; nisienlakhawm, thupêk chu a hung um phingleh suolna chu a hung har a, kei chu ka thi tah a."
10,"and the commandment, which was unto life, this I found to be unto death:","Chun, hringna dinga thupêk chu thina ding lem a nih ti ka hung hriet tah a;"
