verse_no,en,hmr
1,"And he showed me a river of water of life, bright as crystal, proceeding out of the throne of God and of the Lamb,","Chun, ama chun, a khawlai taka, hringna tui vadung, krustal lung anga tle, Pathien le Berâmte lalṭhungphaa inthawka hung suok, a mîn entir a."
2,"in the midst of the street thereof. And on this side of the river and on that was the tree of life, bearing twelve manner of fruits, yielding its fruit every month: and the leaves of the tree were for the healing of the nations.","Chun, vadung pang tuoka chun Hringna Thing, chi tum sâwm le pahnia ra, thla kipa ra, a um a; chu thing hnahai chu hnam tin sukdamna ding a nih."
3,And there shall be no curse any more: and the throne of God and of the Lamb shall be therein: and his servants shall serve him;,"Chun, ṭawngsie hrim um nâwk ta naw nih a, Pathien le Berâmte lal- ṭhungpha chu um lem tâng a tih; chuongchun, a suokhai chun a rawng bâwl an ta,"
4,and they shall see his face; and his name shall be on their foreheads.,"a hmêl hmûng an ta, a hming chu an bâwkah chuong bawk a tih."
5,"And there shall be night no more; and they need no light of lamp, neither light of sun; for the Lord God shall give them light: and they shall reign for ever and ever.","Chun, zân um nâwk ta naw nih a; khâwnvar le nisa var ngai naw ni hai a; Lalpa Pathien chun anni a ên ding a ni sih a; chuongchun, chatuonin ro rêl an tih."
6,"And he said unto me, These words are faithful and true: and the Lord, the God of the spirits of the prophets, sent his angel to show unto his servants the things which must shortly come to pass.","Chun, ama chun ka kuomah, “Hieng thu hi ring a umin ân dik a nih; chuongchun, Lalpa zâwlneihai thlarau Pathien chun, thil hung tlung vak dinghai chu a suokhai kuoma inentir dingin, a vântirko a tir a nih."
7,"And behold, I come quickly. Blessed is he that keepeth the words of the prophecy of this book.","Chun, ngai ta, ka hung vak ding a nih,” a ta. Hi lekhabu hrillâwkna pawm taphawt chu an hamṭha."
8,"And I John am he that heard and saw these things. And when I heard and saw, I fell down to worship before the feet of the angel that showed me these things.","Kei Johan hieng thil po po hmutu le hretu chu ka nih. Chun, ka hrieta ka hmu chun hieng thil mîn entirtu vântirko ke bulah Pathien chibai bûka bûk dingin ka bawkkhup a."
9,"And he saith unto me, See thou do it not: I am a fellow-servant with thee and with thy brethren the prophets, and with them that keep the words of this book: worship God.","Ama chun ka kuoma, “Hienghin chu thaw naw raw khai; kei chu nangma le i unau zâwlneihai le, hi lekhabu pawmtuhai suok chanpui ka nih annâwm, Pathien chibai bûk lem rawh,” a ta."
10,"And he saith unto me, Seal not up the words of the prophecy of this book; for the time is at hand.","Chun, ama chun ka kuomah, “Hi lekhabu hrillâwkna thuhai hi ip naw; a hun chu a hung tlung ding a ni ta sih a."
11,"He that is unrighteous, let him do unrighteousness still: and he that is filthy, let him be made filthy still: and he that is righteous, let him do righteousness still: and he that is holy, let him be made holy still.","Mi felnaw chu sukfelnawin um zing raw se, mi inthiengnaw chu sukthiengnawin um zing raw se, mi fel chu sukfelin um zing raw se, mi inthieng chu sukthiengin um zing raw se."
12,"Behold, I come quickly; and my reward is with me, to render to each man according as his work is.","“Ngai ta, ka hung vak ding a nih; mi tin an thilthaw ang peia pêk dingin ka lâwmman ka kuomah a um a."
13,"I am the Alpha and the Omega, the first and the last, the beginning and the end.","Kei Alpha le Omega, a Hmasa- tak le a Nuhnungtak, a Bul le a Tâwp ka nih."
14,"Blessed are they that wash their robes, that they may have the right to come to the tree of life, and may enter in by the gates into the city.","Hringna Thing chunga chun thu an nei theina ding le, kawtkhâra chun khuoa an lût theina dinga an puon sâwpfaihai chu an hamṭha."
15,"Without are the dogs, and the sorcerers, and the fornicators, and the murderers, and the idolaters, and every one that loveth and maketh a lie.","Tuola chun, ui dâm, dawithiem dâm, indit chîng dâm, tuolthat dâm, milim bie dâm, khêl ngaina le khêlinhlip taphawthai chu um an tih."
16,"I Jesus have sent mine angel to testify unto you these things for the churches. I am the root and the offspring of David, the bright, the morning star.","“Kei Isu hin kohranhai ta ding- in hieng thu hi in kuomah inhriettir dingin ka vântirko chu ka hung tir a nih. David bulpui le a thla arasi vartak, sikhawvar chu ka nih,” a ta."
17,"And the Spirit and the bride say, Come. And he that heareth, let him say, Come. And he that is athirst, let him come: he that will, let him take the water of life freely.","Thlarau le mo chun, “Hung rawh,” an tih a. A hre taphawt chun, “Hung rawh,” ti raw se. Dangchâr taphawt hung raw se; a nuom taphawtin hringna tui hi a thlâwnin la raw se."
18,"I testify unto every man that heareth the words of the prophecy of this book, If any man shall add unto them, God shall add unto him the plagues which are written in this book:","Hi lekhabu hrillâwkna thu hre taphawt chu kân hriettir; tûkhawmin hieng thu hi a belsa chun, a lekhabua hremna ziekhai hi, Pathienin a chungah belsa vêng a tih;"
19,"and if any man shall take away from the words of the book of this prophecy, God shall take away his part from the tree of life, and out of the holy city, which are written in this book.","chun, tûkhawmin hi hrillâwkna lekhabu thua inthawka thu a lâk- hmang chun hi lekhabua ziek Hring- na Thing le Khaw Inthienga a chan chu Pathienin la hmang vêng a tih."
20,"He who testifieth these things saith, Yea: I come quickly. Amen: come, Lord Jesus.","Hieng thu inhriettirtu hin, “Anih, ka hung vak ding a nih,” a tih. Amen, hung ta la, Lalpa Isu."
21,The grace of the Lord Jesus be with the saints. Amen.,Lalpa Isu lunginsietna chu mi inthienghai kuomah um raw se. Amen.
