verse_no,en,hmr
1,"And I saw in the right hand of him that sat on the throne a book written within and on the back, close sealed with seven seals.","Chun, lalṭhungphaa ṭhung kut chang tienga chun lekhabu sûng tieng le puo tienga ziek, inchikna pasaria inchik tlat ka hmuh a."
2,"And I saw a strong angel proclaiming with a great voice, Who is worthy to open the book, and to loose the seals thereof?","Chun, vântirko hrâttak rawl inringtaka, “Tu am lekhabu hi phara a închiknahai hi sût tlâk um an ta?” tia tlânginsamin ka hmu bawk a."
3,"And no one in the heaven, or on the earth, or under the earth, was able to open the book, or to look thereon.","Chun, vâna dâm, hnuoia dâm, hnuoi hnuoia dâm khawm lekhabu chu phar thei tûkhawm an um nawh a, a en thei khawm an um bawk nawh a."
4,"And I wept much, because no one was found worthy to open the book, or to look thereon:",Lekhabu chu phar le a en thei tûkhawm an um naw leiin ka ṭap ta ngâwi ngâwi a.
5,"and one of the elders saith unto me, Weep not; behold, the Lion that is of the tribe of Judah, the Root of David, hath overcome to open the book and the seven seals thereof.","Chun, upa laia pakhat chun, ka kuomah, “Ṭap naw, ngai ta, Sakei- baknei Juda hnama mi, David Bulpui khan, lekhabu chu phar ding le, a închikna pasari sût dingin a hne tah,” a tih a."
6,"And I saw in the midst of the throne and of the four living creatures, and in the midst of the elders, a Lamb standing, as though it had been slain, having seven horns, and seven eyes, which are the seven Spirits of God, sent forth into all the earth.","Chun, lalṭhungpha le thilhring pali hai inkârah, upahai laia chun, Berâmte that ta hnung ang, ki pasari le mit pasari nei, ngîr ka hmuh a, chuong mit pasari chu Pathien Thlarau pasari, hnuoi chung po poa tir suokhai chu an nih."
7,"And he came, and he taketh it out of the right hand of him that sat on the throne.","Chun, ama chu a hung a, lalṭhungphaa ṭhung kut chang tienga lekhabu chu a lâk tah a."
8,"And when he had taken the book, the four living creatures and the four and twenty elders fell down before the Lamb, having each one a harp, and golden bowls full of incense, which are the prayers of the saints.","Chun, lekhabu chu a lâk phing- leh thilhring pali le upa sâwmhni le pali hai chu, ṭingṭang le rângkachak berbu riminhnika sip chawi sengin, Berâmte hmaa chun an bawkkhup tâwl tah a; chuong riminhnikhai chu mi inthienghai ṭawngṭaina a nih."
9,"And they sing a new song, saying, Worthy art thou to take the book, and to open the seals thereof: for thou wast slain, and didst purchase unto God with thy blood men of every tribe, and tongue, and people, and nation,","Chun, hla thar an sak a, “Nang lekhabu chu laa, A închiknahai sût tlâk i nih; Thatin i um tah a, Chi tina mi dâm, ṭawng tina mi dâm, Mi tina mi dâm, hnam tina mi dâm, Pathien ta dingin i thisenin închâwk a,"
10,and madest them to be unto our God a kingdom and priests; and they reign upon the earth.,"Kan Pathien ta dingin khuoletui le, Thiempuahai i siem ta sih a; Chun hnuoiah ro rêl an tih,” tiin."
11,"And I saw, and I heard a voice of many angels round about the throne and the living creatures and the elders; and the number of them was ten thousand times ten thousand, and thousands of thousands;","Chun, ka hang en a, lalṭhung- pha le thilhringhai le upahai vêla chun vântirko tamtak rawl ka hriet a; an tam tieng chu a sînga sîng hmun sîng tamtak le a sânga sâng hmun sâng tamtak an nih;"
12,"saying with a great voice, Worthy is the Lamb that hath been slain to receive the power, and riches, and wisdom, and might, and honor, and glory, and blessing.","chuonghai chun rawl inring takin, “Berâmte that ta hi Thilthawtheina dâm, hausakna dâm, Varna dâm, hrâtna dâm, chawimawina dâm, ropuina dâm, Malsâwmna dâm hmu tlâk a nih ie,” an ta."
13,"And every created thing which is in the heaven, and on the earth, and under the earth, and on the sea, and all things that are in them, heard I saying, Unto him that sitteth on the throne, and unto the Lamb, be the blessing, and the honor, and the glory, and the dominion, for ever and ever.","Chun, vân le hnuoi chung le, hnuoi hnuoi le, tuisuoriet chunga thilsiem tinrêng umhai le, chuonghai sûnga um po pohaiin, “Lalṭhungphaa ṭhung le, Berâmte kuoma chun, Malsâwmna dâm, chawimawina dâm, Ropuina dâm, rorêlna dâm, Chatuonin um raw se,” an ti ka hriet bawk a."
14,"And the four living creatures said, Amen. And the elders fell down and worshipped.","Chun, thilhring palihai chun, “Amen”, an tih a. Upahai khawm chun bawkkhupin chibai an bûk tah a."
