verse_no,en,hmr
1,"And there was given me a reed like unto a rod: and one said, Rise, and measure the temple of God, and the altar, and them that worship therein.","Chun, luong, hmawl ang hi pêkin ka um a, chuongchun, tûin amanih, “Tho la, Pathien biekin le mâichâm chu inkhi la, a sûnga betuhai khawm tiem rawh."
2,"And the court which is without the temple leave without, and measure it not; for it hath been given unto the nations: and the holy city shall they tread under foot forty and two months.","Biekin puotienga inhuonna sûng tuollai ruok chu inkhi sa naw, chu chu Jentailhai kuoma pêk a ni ta sih a; anni chun khaw Inthieng chu thla sawmli pahni sir dêng an tih."
3,"And I will give unto my two witnesses, and they shall prophesy a thousand two hundred and threescore days, clothed in sackcloth.","Chun, ka thu hretu pahnihai kuoma chun thu pêng ka ta, chuongchun, saiip puon silin ni sâng khat za hni sâwmruk sûng po thu hril an tih,” a ta."
4,"These are the two olive trees and the two candlesticks, standing before the Lord of the earth.","Chuong chu Oliv thing pahni le khâwnvar siena pahni, khawvêl Lal hmaa ngîrhai chu an nih."
5,"And if any man desireth to hurt them, fire proceedeth out of their mouth and devoureth their enemies; and if any man shall desire to hurt them, in this manner must he be killed.","Anni chu tûkhawmin suknat an tum chun, an baua inthawkin mei a hung suok a, an hmêlmahai chu a kânghmang hlak. Tûkhawmin anni chu suknat tum ang sienla, chuong ang bawka sukhlumin an um ding a nih."
6,"These have the power to shut the heaven, that it rain not during the days of their prophecy: and they have power over the waters to turn them into blood, and to smite the earth with every plague, as often as they shall desire.","Chuonghai chun an thu hril sûng po ruo sûr naw dinga vân sukping theina an nei a; an nuom pha phaa thisena inchangtir dingin tuihai chungah thu an nei a, khawvêl hi hremna tinrênga hrem dingin thu an nei bawk a."
7,"And when they shall have finished their testimony, the beast that cometh up out of the abyss shall make war with them, and overcome them, and kill them.","Chun, an inhriettirna thu chu an hril zo phaa vânsama inthawka Sahrâng hung suok ding chun anni do a ta, hnêng a ta, sukhlum a tih."
8,"And their dead bodies lie in the street of the great city, which spiritually is called Sodom and Egypt, where also their Lord was crucified.","Chun, an ruong chu khaw ropui kawtthlêra chun um zing a ta; chu khaw ropui chu thlarau tieng thua chu Sodom le Aigupta an ti a nih, chutaka bawk chun an Lalpa chu hemdein a um kha."
9,"And from among the peoples and tribes and tongues and nations do men look upon their dead bodies three days and a half, and suffer not their dead bodies to be laid in a tomb.","Chun, mihai laia mi dâm, chihai laia mi dâm, ṭawnghai laia mi dâm, hnamhai laia mi dâmin ni thum le a chenve an ruong chu en an ta, an ruonghai chu thlâna phûm phal naw ni hai."
10,"And they that dwell on the earth rejoice over them, and make merry; and they shall send gifts one to another; because these two prophets tormented them that dwell on the earth.","An thi leiin hnuoia umhai chu lâwm an ta, hlimna siem an ta, thilpêkhai inthawn tuo bawk an tih; zâwlnei pahni hai chun hnuoia umhai chu an sukrimsik hlak leiin."
