verse_no,en,hmr
1,"After these things I heard as it were a great voice of a great multitude in heaven, saying, Hallelujah; Salvation, and glory, and power, belong to our God:","Chuong hnunga chun vânah mipui nasatakhai rawl inring- tak ni âwmtak hin, “Halleluia, san- damna dâm, ropuina dâm, thil- thawtheina dâm, ei Pathien ta a nih."
2,"for true and righteous are his judgments; for he hath judged the great harlot, her that corrupted the earth with her fornication, and he hath avenged the blood of his servants at her hand.","A rorêlnahai chu ân dikin a fel a nih. Ama chun nawchizawr ropuitak, a mi dit chîng leia hnuoi suk- khawhlotu chu, a ro a rêl a, a suokhai thisen insuo phuba chu a kutin a lâk ta hi, an ti ka hriet a.”"
3,"And a second time they say, Hallelujah. And her smoke goeth up for ever and ever.","Chun, “Halleluia! A khu chu chatuonin a tungin fêng a tih,” an ti nâwk a."
4,"And the four and twenty elders and the four living creatures fell down and worshipped God that sitteth on the throne, saying, Amen; Hallelujah.","Chun, upa sâwmhni le pali le thilhring palihai chu an bawkkhup a, “Amen, Halleluia,” tiin Pathien lalṭhungphaa ṭhung chu chibai an bûk a."
5,"And a voice came forth from the throne, saying, Give praise to our God, all ye his servants, ye that fear him, the small and the great.","Chun, lalṭhungphaa inthawkin rawl a hung suok a, “Nangni a suok po po, ân zâtu mi lien le mi chînhai, ei Pathien chu inpâk ro,” a ta."
6,"And I heard as it were the voice of a great multitude, and as the voice of many waters, and as the voice of mighty thunders, saying, Hallelujah: for the Lord our God, the Almighty, reigneth.","Chun, mipui nasatak rawl ang le, tui tamtak ri ang le, vâninrûm nasatak ri angin, “Halleluia, Lalpa ei Pathien Iengkimthawthei chun ro a rêl ta hi."
7,"Let us rejoice and be exceeding glad, and let us give the glory unto him: for the marriage of the Lamb is come, and his wife hath made herself ready.","Hlimtakin lâwm inla, ama chawimawi ei tiu, Berâmte nuhmei nei chu a hun ta sih a; a mo khawm ânzo tah,” a ti ka hriet."
8,"And it was given unto her that she should array herself in fine linen, bright and pure: for the fine linen is the righteous acts of the saints.","Puon zai inhmi faitak, vârtak sil phal pêk a nih a, (puon zai inhmi chu mi inthienghai thilthaw fel a ni sih a.)"
9,"And he saith unto me, Write, Blessed are they that are bidden to the marriage supper of the Lamb. And he saith unto me, These are true words of God.","Chun, “ ‘Berâmte nuhmei neina ruoiṭhea fielhai chu an hamṭha ie,’ tiin ziek rawh,” a mi tih a. Chun, ka kuomah, “Hieng thu hi Pathien thu tak a nih,” a ti bawk a."
10,"And I fell down before his feet to worship him. And he saith unto me, See thou do it not: I am a fellow-servant with thee and with thy brethren that hold the testimony of Jesus: worship God: for the testimony of Jesus is the spirit of prophecy.","Chuongchun, Pathien chibai bûka bûk dingin a ke bulah ka bawkkhup a. Chun, ama chun ka kuomah, “Hienghin thaw naw raw khai, kei chu nangma le i unau, Isu inhriettirna thu pawmhai suok chan- pui ka ni annâwm; Pathien chibai bûk lem rawh; Isu inhriettirna thu chu thu hrilna thlarau a ni sih a,” a ta."
11,"And I saw the heaven opened; and behold, a white horse, and he that sat thereon called Faithful and True; and in righteousness he doth judge and make war.","Chun, vân inhawng ka hmuh a; chun, ngai ta, sakawr vâr le a chunga chuong Ringum le Indiktak, an iti chu ka hmu bawk a; ama chun feltakin ro a rêl a, mi a do hlak."
12,"And his eyes are a flame of fire, and upon his head are many diadems; and he hath a name written which no one knoweth but he himself.","A mithai chu meichawk ang a na, lallukhum tamtak a khum a, achun, hming ziek ama chau naw chun tûkhawmin an ihriet naw a nei a."
13,And he is arrayed in a garment sprinkled with blood: and his name is called The Word of God.,"Puon thisen kai a sil a, a hminga chun, “Pathien Thu,” an ta."
14,"And the armies which are in heaven followed him upon white horses, clothed in fine linen, white and pure.","Vâna sipaihai chun, puon zai inhmi vârtak, faitak silin, sakawr vârhai chunga chuongin an zui a."
15,"And out of his mouth proceedeth a sharp sword, that with it he should smite the nations: and he shall rule them with a rod of iron: and he treadeth the winepress of the fierceness of the wrath of God, the Almighty.","Chun, a baua inthawkin kâwl- hnâm ngeitak a suok a, chu chu hnam tin a sâtna ding a nih; chun, thîr hmawlin an ro rêl a ta; Pathien Iengkimthawthei lunginsen nasatna grêp sâwrna khura chun sir sâwr a tih."
16,"And he hath on his garment and on his thigh a name written, KING OF KINGS, AND Lord OF LORDS.","Chun, a puona le a êlpuia chun, “Lalhai Lal le hotuhai Hotu,” tia hming ziek a um."
17,"And I saw an angel standing in the sun; and he cried with a loud voice, saying to all the birds that fly in mid heaven, Come and be gathered together unto the great supper of God;","Chun, nisaa khin vântirko ngîr ka hmuh a; ama chun vânlaizâwla vate vuong po pohai kuoma chun rawl inringtaka khêkin, “Pathien ruoi ropuitak ṭhenaa chun hung inkhâwm ro,"
18,"that ye may eat the flesh of kings, and the flesh of captains, and the flesh of mighty men, and the flesh of horses and of them that sit thereon, and the flesh of all men, both free and bond, and small and great.","lal sa dâm, sipai hotu sa dâm, mi hrât sa dâm, sakawr sa le a chunga chuong sa dâm, mi po po– suok le suok naw, a lien a chîn khawm-an sa in fâk theina dingin,” a tih a."
19,"And I saw the beast, and the kings of the earth, and their armies, gathered together to make war against him that sat upon the horse, and against his army.","Chun, Sahrâng dâm, hnuoia lalhai dâm, an sipaihai dâm, sakawr chunga chuong kha do ding le a sipaihai chu do dinga an inkhâwm ka hmuh a."
20,"And the beast was taken, and with him the false prophet that wrought the signs in his sight, wherewith he deceived them that had received the mark of the beast and them that worshipped his image: they two were cast alive into the lake of fire that burneth with brimstone:","Chun, Sahrâng chu an man a, zâwlnei tehlêm-Sahrâng inchikna nei le a lim chibai bûktuhai a hlêmna hlak thilmak a mithmua thawtu kha-an man sah a. An pahni chun kâta kâng mei dîla chun a hringin an pei a."
21,"and the rest were killed with the sword of him that sat upon the horse, even the sword which came forth out of his mouth: and all the birds were filled with their flesh.","Mi danghai chu sakawr chunga chuong kâwlhnâm, a baua inthawka suok khan sâthlum an ni tah a; vate po po chu an sahai fain an khawp ta vawng a."
