verse_no,en,hmr
1,"And to the angel of the church in Sardis write: These things saith he that hath the seven Spirits of God, and the seven stars: I know thy works, that thou hast a name that thou livest, and thou art dead.","“Chun Sardisa kohran tirko kuoma chun hieng hin ziek rawh:— “ ‘Pathien Thlarau pasari le arasi pasari nei khan hieng thu hi a hril a nih: I thil thawziehai ka hriet, thi zing sih a, hring hming i put hi."
2,"Be thou watchful, and establish the things that remain, which were ready to die: for I have found no works of thine perfected before my God.","Invêng la, thil la um, thi vâng vânghai kha sukdet rawh; i thil- thawhai hrim ka Pathien mit tlung zoin ka hmu si nawh."
3,"Remember therefore how thou hast received and didst hear; and keep it, and repent. If therefore thou shalt not watch, I will come as a thief, and thou shalt not know what hour I will come upon thee.","Chuongchun, i changta le i hriet ta kha hre zing rawh; chun, chu chu pawm la, sim rawh. în vêng naw chun inru angin hung ka ta, ieng hun âm ka hung phâwk ding che hre si naw ti nih a."
4,But thou hast a few names in Sardis that did not defile their garments: and they shall walk with me in white; for they are worthy.,"Nisienlakhawm, Sardisa khan an puonhai sukthiengnaw naw hming tlâwmtê i nei a nih; anni chu puon vâr silin ka kuomah lêng ve hlak an tih; chuong ang thaw tlâk an ni sih a."
5,"He that overcometh shall thus be arrayed in white garments; and I will in no wise blot his name out of the book of life, and I will confess his name before my Father, and before his angels.","A hnetu taphawt chu chuong ang chun puon vârhai insiltir nîng a tih; chun, Hringna Bua inthawkin a hming chu thai hmang naw tawp ka tih, ka Pa hmaa le vântirkohai hmaa chun a hming chu ṭan lem ka tih."
6,"He that hath an ear, let him hear what the Spirit saith to the churches.","Thlarauin kohranhai kuoma thu a hril hi na nei chun hre raw se, a tih,’ tiin."
7,"And to the angel of the church in Philadelphia write: These things saith he that is holy, he that is true, he that hath the key of David, he that openeth and none shall shut, and that shutteth and none openeth:","“Chun, Philadelphiaa kohran tir- ko kuoma chun hieng hin ziek rawh:— “ ‘Mi inthieng, mi indiktak, David chabi nei, tu ikhâr lo dinga hawnga, tu ihawng lo dinga khârtu khan, hieng thu hi a hril a nih:"
8,"I know thy works (behold, I have set before thee a door opened, which none can shut), that thou hast a little power, and didst keep my word, and didst not deny my name.","I thilthawziehai ka hriet. Ngai ta, tûkhawm ikhâr thei naw kawt- khâr hawng sa i hmaah kân umtir, thilthawtheina tlâwmtê i nei leiin: chu chu sa khawm chun ka thu i pawm a, ka hming khawm în phat naw kha."
9,"Behold, I give of the synagogue of Satan, of them that say they are Jews, and they are not, but do lie; behold, I will make them to come and worship before thy feet, and to know that I have loved thee.","Ngai ta, Setan inkhâwmna inhai laia mi, Juda tak ni loa, khêl hrila Juda intihai laia mi chu, ka tir ding a nih, ngai ta, i ke bulah chibai hung inbûktir ka ta, ka hmangai che ti inhriettir bawk ka tih."
10,"Because thou didst keep the word of my patience, I also will keep thee from the hour of trial, that hour which is to come upon the whole world, to try them that dwell upon the earth.","Ka selna thu i pawm lei khan, hnuoia umhai fie dinga khawvêl po po chunga fiena hun hung tlung dinga inthawk chun, kei khawmin humhim ka ti che."
