verse_no,en,hmr
1,"Now those that sealed were: Nehemiah the governor, the son of Hacaliah, and Zedekiah,","Chuongchun, a mi namdet- puituhai chu Hakalia naupa, ram awptu Nehemia le Zedekia,"
2,"Seraiah, Azariah, Jeremiah,","Seraia, Azaria, Jeremia,"
3,"Pashhur, Amariah, Malchijah,","Pas-hur, Amaria, Malkija,"
4,"Hattush, Shebaniah, Malluch,","Hattus, Sebania, Malluk,"
5,"Harim, Meremoth, Obadiah,","Harim, Meremoth, Obadia,"
6,"Daniel, Ginnethon, Baruch,","Daniel, Ginnethon, Baruk,"
7,"Meshullam, Abijah, Mijamin,","Mesullam, Abija, Mijamin,"
8,"Maaziah, Bilgai, Shemaiah; these were the priests.","Maazia, Bilgai le Semaia hai: hienghai hi thiempuhai an nih."
9,"And the Levites: namely, Jeshua the son of Azaniah, Binnui of the sons of Henadad, Kadmiel;","Chun, Levi mihai chu: Azania naupa Jesua, Henadad naupahai laia mi Bennui, Kadmiel,"
10,"and their brethren, Shebaniah, Hodiah, Kelita, Pelaiah, Hanan,","chun, an unau Sebania, Hodia, Kelita, Pelaia, Hanan,"
11,"Mica, Rehob, Hashabiah,","Mika, Rehob, Hasabia,"
12,"Zaccur, Sherebiah, Shebaniah,","Zakkur, Serebia, Sebania,"
13,"Hodiah, Bani, Beninu.","Hodia, Bani le Beninu hai."
14,"The chiefs of the people: Parosh, Pahath-moab, Elam, Zattu, Bani,","Mipui hotuhai chu: Paros, Pahath-moab, Elam, Zattu, Bani,"
15,"Bunni, Azgad, Bebai,","Bunni, Azgad, Bebai,"
16,"Adonijah, Bigvai, Adin,","Adonija, Bigvai, Adin,"
17,"Ater, Hezekiah, Azzur,","Ater, Hezekia, Azzur,"
18,"Hodiah, Hashum, Bezai,","Hodia, Hasum, Bezai,"
19,"Hariph, Anathoth, Nobai,","Hariph, Anathoth, Nebai,"
20,"Magpiash, Meshullam, Hezir,","Magpias, Mesullam, Hezir,"
21,"Meshezabel, Zadok, Jaddua,","Mesezabel, Zadok, Jaddua,"
22,"Pelatiah, Hanan, Anaiah,","Pelatia, Hanan, Anaia,"
23,"Hoshea, Hananiah, Hasshub,","Hosea, Hanania, Hassub,"
24,"Hallohesh, Pilha, Shobek,","Hallohes, Pilha, Sobek,"
25,"Rehum, Hashabnah, Maaseiah,","Rehum, Hasabna, Maaseia,"
26,"and Ahiah, Hanan, Anan,","Ahia, Hanan, Anan,"
27,"Malluch, Harim, Baanah.","Malluk, Harim le Baana hai an nih."
28,"And the rest of the people, the priests, the Levites, the porters, the singers, the Nethinim, and all they that had separated themselves from the peoples of the lands unto the law of God, their wives, their sons, and their daughters, every one that had knowledge, and understanding;","Chun, mi dang, thiempuhai, Levi mihai, kawtkhâr vêngtuhai, hla- saktuhai, Nethinim mihai le Pathien Dân zâwm tuma chuong rama mihaia inthawka insiekienghai po po, an nuhmeihai, an naupasalhai, an nau- nuhmeihai, hrietna le hrietthiemna neihai taphawt chun,"
29,"they clave to their brethren, their nobles, and entered into a curse, and into an oath, to walk in God’s law, which was given by Moses the servant of God, and to observe and do all the commandments of Jehovah our Lord, and his ordinances and his statutes;","an unauhai, an mi lienhai chu an chel tlat a, ṭawngsephur dinga inkhâm rauin thu an tiem a; Pathien siehlaw Mosie pêk Pathien Dân zâwm dinga LALPA ei Lalpa thupêkhai po po le a rorêlnahai le a thuruothai chu zâwm ve vawng a;"
30,"and that we would not give our daughters unto the peoples of the land, nor take their daughters for our sons;","chu rama mihai chu kan nau- nuhmeihai inneitir lo a, kan naupa- salhai ta dinga an naunuhmeihai nei bawk lo a,"
31,"and if the peoples of the land bring wares or any grain on the sabbath day to sell, that we would not buy of them on the sabbath, or on a holy day; and that we would forego the seventh year, and the exaction of every debt.","chu rama mihaiin châwlniha thil zawr ding thuomhnaw amanih, fâk ding hrim hrim zawr amanih an hung lâk a, châwlnia manih, umni inser nia maniha inchawpêk lo a; kum sarinaa ram sielui a, leiba po po ṭhin lo dingin."
32,"Also we made ordinances for us, to charge ourselves yearly with the third part of a shekel for the service of the house of our God;","Chun, kan Pathien in tienga rawngbâwlna dinga shekel hmun thuma ṭhea hmun khat kum tina pêk dingin dân kan ta dingin kan siem bawk a;"
33,"for the showbread, and for the continual meal-offering, and for the continual burnt-offering, for the sabbaths, for the new moons, for the set feasts, and for the holy things, and for the sin-offerings to make atonement for Israel, and for all the work of the house of our God.","bei inhlân ding le, beiphit thil inhlân ding le, pumrawhmang thilin- hlân rawp ding dâmin, châwlnia ding dâmin, thla thara ding dâmin, hunbi nei ruoiṭhea ding dâmin, thil in- thienga ding dâmin, Israel mihai ta dinga inremna siemna dinga suol inthâwinaa ding le, kan Pathien in tienga thaw ding po po thawna ding dâmin."
34,"And we cast lots, the priests, the Levites, and the people, for the wood-offering, to bring it into the house of our God, according to our fathers’ houses, at times appointed, year by year, to burn upon the altar of Jehovah our God, as it is written in the law;","Kan pi le puhai sûngkuo ang peia kum tina hunbi ruota Dân bu ziek anga, LALPA kan Pathien mâichâma raw ding thing inhlân kan Pathien ina inkhâwmtu ding hrietna dingin thiempuhai leh, Levi mihai leh, mipuihai leh ai kan sân a;"
35,"and to bring the first-fruits of our ground, and the first-fruits of all fruit of all manner of trees, year by year, unto the house of Jehovah;","chun, kum tina kan loa thlai thar hmasa tak le, thing chi tinrêng ra hmasa tak LALPA ina sie lût ding dâm,"
36,"also the first-born of our sons, and of our cattle, as it is written in the law, and the firstlings of our herds and of our flocks, to bring to the house of our God, unto the priests that minister in the house of our God;","Dâna ziek anga kan naupasal le kan ran pieng hmasa takhai, kan bâwng ruol le berâm ruol laia pieng hmasa takhai khawm kan Pathien ina rawngbâwltu thiempuhai kuoma kan Pathien ina ṭhuoi ding dâm;"
37,"and that we should bring the first-fruits of our dough, and our heave-offerings, and the fruit of all manner of trees, the new wine and the oil, unto the priests, to the chambers of the house of our God; and the tithes of our ground unto the Levites; for they, the Levites, take the tithes in all the cities of our tillage.","kan Pathien in pindana thiem- puhai kuoma kan bei hmet hmasa tak dâm, a thêna thêna kan thilinhlânhai dâm, thing chi tinrêng rahai dâm, uoin le hriek chawi ding dâm; kan loa mi sâwma pakhat Levi mihai pêk ding dâmin dân kan ta dingin kan siem bawk a, anni Levi mihai chun kan khuo laia lohma nei khuo ta- phawtah sâwma pakhat an lâk hlâk a nih."
