verse_no,en,hmr
1,"Now these are the priests and the Levites that went up with Zerubbabel the son of Shealtiel, and Jeshua: Seraiah, Jeremiah, Ezra,","Sealtiel naupa Zerubbabel le Jesua kuoma fe ve thiempuhai le Levi mihai chu hieng hi an nih; Seraia, Jeremia, Ezra,"
2,"Amariah, Malluch, Hattush,","Amaria, Malluk, Hattus,"
3,"Shecaniah, Rehum, Meremoth,","Sekania, Rehum, Meremoth,"
4,"Iddo, Ginnethoi, Abijah,","Iddo, Ginnethoi, Abija,"
5,"Mijamin, Maadiah, Bilgah,","Mijamin, Maadia, Bilga,"
6,"Shemaiah, and Joiarib, Jedaiah.","Semaia, Joiarib, Jedaia,"
7,"Sallu, Amok, Hilkiah, Jedaiah. These were the chiefs of the priests and of their brethren in the days of Jeshua.","Sallu, Amok, Hilkia le Jedaia. Hienghai hi Jesua dam laia thiem- puhai lai le an unauhai laia hotuhai an nih."
8,"Moreover the Levites: Jeshua, Binnui, Kadmiel, Sherebiah, Judah, and Mattaniah, who was over the thanksgiving, he and his brethren.","Chuong naw khawm Levi mihai chu: Jesua, Binnui, Kadmiel, Serebia, Juda, lâwmthu hrila hotu Mattania, ama le a unauhai leh."
9,"Also Bakbukiah and Unno, their brethren, were over against them according to their offices.",Bakbukia le Unno le an unauhai khawm chu a pâwl pâwlin inepin an ngîr hlak a.
10,"And Jeshua begat Joiakim, and Joiakim begat Eliashib, and Eliashib begat Joiada,","Chun, Jesua chun Joiakim chu a nei a, Joiakim chun Eliasib a nei a, Eliasib chun Joiada a nei a,"
11,"and Joiada begat Jonathan, and Jonathan begat Jaddua.","Joiada chun Jonathan a nei a, Jonathan chun Jaddua a nei a nih."
12,"And in the days of Joiakim were priests, heads of fathers’ houses: of Seraiah, Meraiah; of Jeremiah, Hananiah;","Chun, hienghai hi Joiakim dam lai chun thiempu, an sûngkaw luhai chu an nih: Seraia thlaa mi Meraia; Jeremia thlaa mi Hanania;"
13,"of Ezra, Meshullam; of Amariah, Jehohanan;","Ezra thlaa mi Mesullam, Ama- ria thlaa mi Jehohanan;"
14,"of Malluchi, Jonathan; of Shebaniah, Joseph;","Malluki thlaa mi Jonathan, Sebania thlaa mi Josef;"
15,"of Harim, Adna; of Meraioth, Helkai;",Harim thlaa mi Adna; Meraioth thlaa mi Helkai;
16,"of Iddo, Zechariah; of Ginnethon, Meshullam;",Iddo thlaa mi Zekaria; Ginne- thon thlaa mi Mesullam;
