verse_no,en,hmr
1,And king Solomon was king over all Israel.,Lal Solomon chu Israelhai po po chungah lalin a um tah a.
2,"And these were the princes whom he had: Azariah the son of Zadok, the priest;","Hienghai hi a mi lien neihai chu an nih: Zadok naupa Azaria chu thiempu a na, Sisa naupahai Eliho- reph le Ahija chu lekha ziektu an na,"
3,"Elihoreph and Ahijah, the sons of Shisha, scribes; Jehoshaphat the son of Ahilud, the recorder;",Ahilud naupa Jehosaphat chu chanchin ziektu a na.
4,and Benaiah the son of Jehoiada was over the host; and Zadok and Abiathar were priests;,Jehoiada naupa Benaia chu sipai hotu a na; Zadok le Abiathar chu thiempu an nih;
5,"and Azariah the son of Nathan was over the officers; and Zabud the son of Nathan was chief minister, and the king’s friend;","Nathan naupa Azaria chu hotu- hai chunga mi a na; Nathan naupa Zabud chu thiempu le lal ruolpa a na,"
6,and Ahishar was over the household; and Adoniram the son of Abda was over the men subject to taskwork.,Ahisar chu insûng tieng hotu a na; Abda naupa Adoniram chu sin- thawa ruoi luihai hotu a nih.
7,"And Solomon had twelve officers over all Israel, who provided victuals for the king and his household: each man had to make provision for a month in the year.","Solomon chun Israel po pohai chunga chun hotu sâwmpahni a nei a, chuonghai chun lal ta ding le a sûngkuohai ta ding chun fâk ding an ngaituo hlak a, mi pakhatin kum khatah thla khat pei fâk ding a ngaituo ding a nih."
8,"And these are their names: Ben-hur, in the hill-country of Ephraim;","Chun, hieng hi an hminghai chu a nih: Ephraim tlâng ramah Ben-hur;"
9,"Ben-deker, in Makaz, and in Shaalbim, and Beth-shemesh, and Elon-beth-hanan;","Makaz khuoa dâm, Saalbim khuoa dâm, Beth-semes khuoa dâm, Elonbeth-hanan khuoa dâm chun Ben-dekar a na;"
10,"Ben-hesed, in Arubboth (to him pertained Socoh, and all the land of Hepher);","Aruboth rama chun Ben-hesed a na, ama chun Soko le Hepher ram po po a chang sah a;"
11,"Ben-abinadab, in all the height of Dor (he had Taphath the daughter of Solomon to wife);","Dor zosâng ram po poah, Ben-abinadab a na; ama chun Solomon naunu Taphath chu nu- hmeiah a nei a;"
12,"Baana the son of Ahilud, in Taanach and Megiddo, and all Beth-shean which is beside Zarethan, beneath Jezreel, from Beth-shean to Abel-meholah, as far as beyond Jokmeam;","Taanak khuo le Megiddo khuoa dâm, Jezreel khaw hnuoi Zarethan khaw bula um Beth-sean biel po poa dâm, Beth-seana inthawka Abel- meholah-a dâm, Jokmeam ram dep chenin Ahilud naupa Baana a na;"
13,"Ben-geber, in Ramoth-gilead (to him pertained the towns of Jair the son of Manasseh, which are in Gilead; even to him pertained the region of Argob, which is in Bashan, threescore great cities with walls and brazen bars);","Ramoth-gilead khuoah Ben- geber, ama chun Manasse naupa Jair khuo, Gilead rama umhai chu a chang sah a; Basan rama Argob biel, khaw ropuitak tak khaw sâwmruk, kul le a kalna dâr tluon neihai khawm a chang sah a;"
14,"Ahinadab the son of Iddo, in Mahanaim;",Mahanaim khuoah Iddo naupa Ahinadab a na;
15,"Ahimaaz, in Naphtali (he also took Basemath the daughter of Solomon to wife);",Naphtali ramah Ahimaz a na; ama khawm chun Solomon naunu Basemath chu nuhmeiah a nei a;
16,"Baana the son of Hushai, in Asher and Bealoth;",Aser le Bealoth khuohaia chun Husai naupa Baana a na;
17,"Jehoshaphat the son of Paruah, in Issachar;",Issakar ramah Parua naupa Jehosaphat a na;
18,"Shimei the son of Ela, in Benjamin;",Benjamin ramah Ela naupa Simei a na;
19,"Geber the son of Uri, in the land of Gilead, the country of Sihon king of the Amorites and of Og king of Bashan; and he was the only officer that was in the land.",Amorhai lal Sihon le Basan lal Og ram Gilead ramah Uria naupa Geber; chu rama chun hotu pakhat a um.
20,"Judah and Israel were many as the sand which is by the sea in multitude, eating and drinking and making merry.","Judahai le Israelhai chu tui- suoriet pang ṭieu phaiphin zât zetin an tam a: an fâkin an dâwn a, hlimtakin an um hlak a."
21,"And Solomon ruled over all the kingdoms from the River unto the land of the Philistines, and unto the border of Egypt: they brought tribute, and served Solomon all the days of his life.","Chuongchun, Solomon chun Vadunga inthawkin Philistin mihai ram le Aigupta ramri chenin ram po po chunga chun ro a rêl a; lâwm- manhai an hung chawi hlak a, Solomon dam sûng po chun a rawng an bâwl hlak a."
22,"And Solomon’s provision for one day was thirty measures of fine flour, and threescore measures of meal,","Solomon ni khat fâk khawp chu beiphit inditak tekhâwng sâwmthum le, beiphit narân tekhâwng sâwmruk a nih;"
23,"ten fat oxen, and twenty oxen out of the pastures, and a hundred sheep, besides harts, and gazelles, and roebucks, and fatted fowl.","chun, bâwngchal thâutak sâwm, bâwngchal tla mi sâwmhni leh, berâm za leh, chuong naw khawm chu sakhihai dâm, sangaihai dâm, sakhi chalhai dâm, âr châwm thâuhai leh a nih."
24,"For he had dominion over all the region on this side the River, from Tiphsah even to Gaza, over all the kings on this side the River: and he had peace on all sides round about him.","Vadung râltieng ram po po, Tipsaa inthawka Gaza chenin; Va- dung râla lalhai po po chunga chun ân lal a; a vêla mihai po po le chun râlmuongin an um hlak a."
25,"And Judah and Israel dwelt safely, every man under his vine and under his fig-tree, from Dan even to Beer-sheba, all the days of Solomon.","Chun, Solomon dam sûng po chun Judahai le Israelhai chu Dana inthawka Beer-seba khuo chenin mi tin mâni grêphrui bula le mâni thei- chang kûng bula chun lungmuong- takin an um seng a."
26,"And Solomon had forty thousand stalls of horses for his chariots, and twelve thousand horsemen.","Chun, Solomon chun a tawlailîr siena dingin sakawr in sîng li le, sakawr chung chuong mi sîng khat le sâng hni a nei a."
27,"And those officers provided victuals for king Solomon, and for all that came unto king Solomon’s table, every man in his month; they let nothing be lacking.",Chuong hotuhai chun mâni chan thla peiah Solomon le lal Solomon dawkâna hung awt vetuhai po po fâk ding chu an ngaituo hlak a; pêk kim lo an nei ngai nawh.
28,"Barley also and straw for the horses and swift steeds brought they unto the place where the officers were, every man according to his charge.",Mi tinin an thaw dinga ruot ang peiin an umna ding hmuna chun sakawrhai le ran tlân hrâttakhai ta dingin buṭei le bupâwlhai an hung siekhâwl hlak a.
29,"And God gave Solomon wisdom and understanding exceeding much, and largeness of heart, even as the sand that is on the sea-shore.","Chun, Pathienin Solomon chu varna le hrietna nasatak le, lungril lienna tuisuoriet panga ṭieu phaiphin ang el a pêk a."
